18;Female;7.4;?;?;?;5.5;?;?;7;97.7
18;Female;?;?;2.0;?;?;?;?;9;99.9
20;Male;6.0;?;?;85.1;?;?;?;?;100.0
?;?;2.7;1.4;0.4;?;?;1;?;1;57.2
23;Female;?;?;2.0;85.8;?;4;?;5;?
?;Male;5.9;3.3;?;79.9;5.5;?;Master;7;91.6
?;Male;2.9;2.6;?;64.0;?;?;?;8;70.7
?;?;?;3.2;5.0;?;6.7;5;?;2;57.6
21;Female;?;4.9;?;86.6;?;?;?;4;60.2
?;Male;2.0;?;3.0;89.0;7.7;6;High School;2;50.5
23;Female;?;4.4;1.6;?;6.8;?;Bachelor;4;51.3
19;Male;1.7;2.6;2.6;77.6;?;4;Bachelor;6;?
?;?;?;1.4;2.3;83.1;9.5;?;?;6;?
17;?;2.3;0.9;1.0;69.0;?;?;?;?;47.2
20;Male;?;?;2.1;100.0;6.1;?;Bachelor;4;73.4
?;Male;1.2;3.6;0.0;72.7;6.6;4;High School;4;41.1
24;?;4.0;2.3;2.5;?;7.8;?;Bachelor;1;77.8
?;?;4.8;?;?;?;?;5;?;?;63.4
18;Male;0.5;0.8;2.5;97.9;4.1;4;High School;?;43.9
22;Female;5.3;?;2.2;?;?;0;High School;8;81.3
22;Male;?;?;2.0;97.5;6.0;?;High School;6;50.2
?;?;6.0;?;?;?;7.1;0;High School;3;?
?;?;4.1;?;1.0;90.4;5.4;5;?;?;80.9
22;?;?;?;3.1;?;4.8;?;Bachelor;?;?
21;?;?;2.7;3.4;100.0;6.6;1;High School;6;65.6
?;Male;3.6;3.0;?;?;?;?;?;?;?
?;?;?;?;3.1;88.8;?;?;Master;3;?
18;Male;?;?;2.5;90.0;?;5;?;7;74.3
?;?;1.4;3.9;?;?;8.0;?;?;4;32.8
?;?;?;0.4;?;?;9.1;?;?;4;82.3
22;Female;2.4;1.9;2.1;93.3;6.6;?;?;?;?
23;Female;5.4;2.4;2.5;?;6.0;2;?;2;77.5
24;Male;?;2.9;?;?;6.5;3;Bachelor;9;86.5
23;Female;4.4;?;0.8;84.8;8.3;1;?;?;76.9
24;?;1.9;1.7;?;96.2;?;?;Bachelor;6;43.9
?;Male;?;?;?;83.1;?;0;?;4;51.3
23;?;5.3;1.2;?;92.3;8.2;?;High School;1;83.3
24;?;3.8;3.3;1.9;72.8;?;?;Bachelor;?;58.3
21;?;?;?;2.4;73.8;?;4;High School;?;66.3
?;Male;3.7;?;0.9;92.1;6.6;6;?;6;?
?;Male;3.3;1.7;1.8;85.2;7.7;?;High School;?;60.5
?;Male;?;3.9;0.0;83.6;9.7;3;High School;2;?
23;?;4.9;?;2.8;?;?;?;Bachelor;4;?
?;Female;?;1.9;?;81.9;?;?;Bachelor;4;?
24;?;?;?;?;?;7.4;0;?;3;44.0
18;?;0.7;3.4;?;?;6.1;1;High School;8;42.4
17;Female;4.3;2.2;1.6;?;9.4;5;?;7;?
?;Male;?;?;1.1;92.4;6.7;?;?;2;48.7
20;?;0.3;4.2;?;83.0;6.2;?;?;3;26.8
?;Female;?;?;?;85.3;5.5;5;?;10;?
21;?;7.2;3.7;0.0;?;?;?;High School;9;?
17;Female;?;2.6;3.2;84.8;7.5;5;Bachelor;5;?
21;?;4.8;?;?;?;?;?;?;?;78.4
23;?;?;1.5;0.5;73.2;7.2;2;Bachelor;3;70.7
?;?;?;3.1;?;82.8;4.7;4;Bachelor;?;?
?;?;4.9;?;?;91.1;6.7;?;?;?;?
?;?;3.1;?;?;69.4;7.0;?;Bachelor;2;?
?;?;3.9;3.3;?;87.0;8.5;3;Master;2;?
?;Male;?;0.7;3.1;86.0;?;?;High School;6;83.5
24;Male;2.5;?;?;?;5.0;6;High School;8;?
?;?;?;1.3;?;95.4;5.4;6;?;?;?
?;?;3.2;2.0;2.0;88.3;4.9;?;Bachelor;?;65.4
24;?;4.3;?;?;75.1;8.4;5;?;9;?
19;?;3.5;?;2.4;?;8.0;2;Bachelor;?;75.5
?;?;?;?;?;74.3;6.7;?;Bachelor;?;?
17;Female;5.1;3.1;3.7;94.6;?;1;Master;?;85.2
?;?;?;?;?;84.8;6.1;?;?;2;64.2
19;Female;4.7;4.7;?;90.1;4.6;1;High School;6;69.7
17;Female;?;2.8;?;85.8;?;?;?;?;90.3
21;?;?;?;?;66.8;?;?;?;?;?
18;Male;1.5;3.0;2.3;77.9;6.6;3;High School;10;57.3
23;Male;?;3.5;?;71.1;?;0;?;8;?
18;?;3.0;?;?;?;?;?;Bachelor;3;56.7
17;Female;2.6;1.8;?;83.8;?;4;?;5;?
?;?;3.2;?;?;?;7.4;3;Bachelor;9;?
?;?;?;?;2.0;93.9;5.1;?;Master;5;65.2
?;Other;?;3.4;0.8;73.8;?;?;High School;7;?
?;Female;3.4;3.0;?;77.3;6.8;5;Master;7;?
?;?;4.2;4.5;2.1;85.7;5.6;?;Master;?;70.6
18;?;3.6;2.5;3.0;?;?;3;High School;2;63.1
?;?;0.5;?;2.3;90.0;?;4;High School;5;39.0
24;?;2.1;1.2;?;87.5;?;1;?;7;66.7
23;Male;3.3;?;1.2;?;6.9;0;?;7;72.2
?;Male;1.7;3.3;?;89.0;5.4;?;?;4;?
22;Male;?;3.5;?;?;?;?;Bachelor;1;62.4
24;Male;5.8;2.1;2.8;?;9.3;?;Bachelor;6;96.6
?;Female;?;2.4;?;85.5;5.5;?;?;?;85.8
19;Male;?;?;3.5;?;7.1;?;High School;?;?
20;Female;5.7;2.1;2.4;85.8;5.6;3;Master;4;83.8
24;Male;3.7;?;?;?;7.7;5;?;?;69.3
?;?;?;3.2;0.3;100.0;?;3;Master;7;?
19;Male;2.6;3.1;?;84.6;7.1;6;High School;5;?
19;Male;3.0;2.6;1.6;?;5.5;0;?;7;55.0
?;Female;?;?;3.8;90.2;?;2;?;?;?
?;Male;3.5;?;1.5;?;?;?;Bachelor;?;?
22;?;?;?;?;?;?;1;Master;10;79.9
?;Female;5.3;1.9;3.2;?;6.1;?;High School;4;85.7
?;Female;4.9;?;?;71.2;?;?;Master;5;96.2
?;Female;1.3;?;?;80.6;6.7;?;Bachelor;5;?
18;Female;0.0;1.9;1.5;82.4;5.6;3;Bachelor;?;?
23;Male;4.9;1.5;3.5;84.3;6.8;0;Bachelor;4;?
?;Female;1.4;3.3;2.5;91.9;8.3;3;High School;?;46.5
?;?;?;2.0;?;78.2;5.6;2;High School;?;60.5
23;?;?;3.8;?;?;7.9;?;Master;5;55.4
19;?;0.8;?;?;84.9;8.3;1;?;6;?
?;?;?;?;2.3;86.5;?;?;Master;?;?
23;?;?;0.9;1.9;86.0;4.8;4;Master;6;81.3
?;Male;?;4.0;?;?;6.9;?;?;10;66.6
?;Female;0.0;?;1.6;?;5.8;0;?;5;?
18;Male;?;?;1.9;88.9;8.7;?;?;?;?
?;Female;?;?;?;89.5;6.5;?;Master;9;87.1
21;Male;?;?;2.3;69.2;5.5;?;High School;8;42.2
19;Female;3.8;3.0;0.7;85.5;?;2;?;4;61.6
23;Female;?;1.3;0.5;89.8;?;2;Bachelor;7;81.9
24;Male;4.4;?;0.0;?;5.8;?;?;?;?
?;?;?;3.8;0.3;78.4;7.6;?;?;?;58.5
?;Male;?;?;?;?;5.9;?;?;3;78.4
?;Other;?;4.3;3.9;90.4;6.4;0;High School;4;?
24;Male;3.5;?;1.2;95.3;?;6;Bachelor;10;92.6
?;Female;2.1;?;2.0;80.9;7.3;?;?;6;62.3
22;?;2.8;?;?;94.1;?;?;?;10;75.8
21;?;?;4.0;1.9;?;6.2;0;?;5;?
?;Female;3.2;2.3;1.7;83.8;6.6;0;Master;?;?
23;?;6.1;?;?;?;?;6;Bachelor;3;98.3
?;?;1.4;2.7;?;?;4.7;?;Bachelor;2;29.7
23;Male;1.1;3.1;?;88.3;6.8;6;?;?;45.5
21;Female;3.2;4.2;?;?;?;?;High School;5;67.5
20;?;?;2.1;1.5;?;?;6;High School;1;?
21;Other;5.1;0.9;0.7;79.7;5.5;?;High School;3;?
?;?;2.6;2.0;?;76.3;?;?;?;3;48.5
23;Female;6.2;2.8;?;84.9;7.0;5;?;4;?
19;Female;?;1.3;4.2;86.4;6.3;0;?;10;?
?;Male;?;?;3.1;?;?;4;High School;?;63.7
22;Male;6.7;?;?;83.2;6.6;6;Bachelor;5;?
?;Female;?;?;2.9;73.7;4.6;4;?;1;?
?;Female;4.6;2.5;?;87.7;?;?;Bachelor;?;?
?;Female;3.9;1.6;1.2;?;?;?;Master;?;74.3
21;?;5.5;2.2;?;?;?;?;Bachelor;1;?
22;Female;5.8;1.4;1.9;85.2;?;4;Bachelor;8;96.6
?;Male;3.5;?;?;92.9;8.4;3;High School;?;72.6
?;?;2.4;?;2.0;94.7;5.8;?;High School;3;52.4
22;Male;?;0.3;?;80.0;?;3;?;9;100.0
20;?;2.5;?;0.9;?;?;6;Bachelor;8;73.1
20;?;?;?;1.7;?;6.3;4;Master;?;?
20;Female;?;1.7;1.7;73.7;?;3;Master;10;80.8
?;?;3.0;2.4;?;88.1;?;5;High School;5;62.9
20;Female;3.8;0.8;0.3;72.3;6.7;1;?;?;71.5
?;?;?;?;2.4;80.9;6.0;?;High School;5;46.2
?;Female;2.0;?;3.4;75.0;4.9;1;?;?;?
19;Male;?;?;4.3;90.5;6.9;1;Bachelor;?;74.2
24;Male;2.5;2.6;1.4;?;?;0;?;?;?
?;?;?;1.6;2.3;72.0;?;6;Master;?;51.2
23;Male;4.3;2.7;?;?;5.0;?;?;3;60.6
?;Female;?;?;?;83.8;8.4;1;?;?;91.5
17;?;4.6;?;?;85.2;7.6;2;?;?;87.3
?;?;5.0;4.5;?;87.2;7.7;?;High School;8;98.0
22;Female;2.4;4.1;0.0;80.5;6.1;1;Bachelor;3;?
17;Male;?;0.9;2.6;?;4.4;?;?;?;51.0
?;?;5.8;?;1.9;88.7;?;1;?;8;90.0
?;?;?;?;1.6;95.4;6.4;?;High School;3;?
19;Female;3.1;?;?;?;?;?;?;10;58.4
?;Male;5.5;3.5;?;81.3;?;2;High School;10;100.0
17;Female;?;4.3;?;87.1;?;1;Master;2;?
20;Female;4.2;1.2;4.0;75.8;?;?;?;10;?
?;?;6.7;1.4;?;100.0;8.0;4;Bachelor;2;?
17;?;2.5;?;?;78.6;?;?;?;9;78.8
?;?;4.9;2.8;1.6;84.6;5.2;4;?;7;?
23;Female;3.6;?;2.7;90.6;5.7;?;?;6;?
22;?;?;?;?;?;?;?;?;?;71.0
24;?;?;?;0.4;66.5;3.2;?;High School;8;90.8
19;Female;?;0.9;1.2;80.7;6.3;?;Master;1;?
17;?;4.3;?;1.1;?;4.8;1;High School;8;?
21;Male;?;?;2.3;76.5;6.1;?;Master;?;?
17;Female;2.2;2.4;2.3;94.3;?;5;Bachelor;6;62.7
?;?;1.9;?;0.0;81.7;5.8;?;?;?;?
?;Female;?;3.1;?;?;?;?;?;4;18.4
20;Female;6.6;?;?;?;9.3;5;?;4;100.0
?;?;1.8;2.4;3.3;?;8.7;?;Bachelor;?;53.3
23;Male;3.2;?;2.3;100.0;?;?;Bachelor;9;?
?;Female;3.1;2.1;3.0;93.3;8.4;?;?;8;?
?;Male;4.0;?;2.3;?;6.0;?;High School;3;63.0
?;?;?;?;3.3;?;?;1;?;1;?
?;?;4.8;?;?;74.7;?;6;?;?;76.2
24;Male;2.6;?;1.7;85.6;?;?;?;1;45.5
17;?;?;2.8;4.3;86.1;7.7;4;High School;4;?
20;?;?;2.1;2.8;?;6.7;?;Bachelor;?;77.8
?;Male;3.1;2.3;?;?;?;4;High School;?;61.5
?;Female;4.2;2.0;?;88.6;5.4;2;Master;?;?
?;Female;4.6;?;2.1;?;4.5;?;High School;8;85.9
20;?;?;?;2.0;87.9;6.5;2;?;?;73.8
?;?;5.3;4.2;1.1;?;5.1;2;High School;9;?
23;Male;1.6;?;3.5;73.0;8.1;?;High School;?;47.1
18;Male;?;?;2.6;?;?;6;Bachelor;8;91.9
?;Female;2.7;2.9;1.7;82.8;6.4;?;Master;1;?
?;Male;?;?;?;75.7;8.8;?;High School;?;?
17;?;5.4;?;?;?;?;?;High School;5;?
?;?;3.5;?;1.3;74.3;?;?;High School;7;73.5
19;Female;6.1;1.5;?;89.2;?;1;Bachelor;?;?
?;Female;?;?;1.7;91.0;?;4;Master;6;74.2
18;?;?;?;?;94.6;5.7;5;Bachelor;?;100.0
18;?;?;3.3;?;?;?;6;High School;9;94.9
20;Female;?;?;4.1;?;6.1;6;?;?;?
?;?;?;1.8;3.0;74.4;?;?;High School;8;86.2
?;?;4.1;?;1.4;82.4;?;2;Master;3;60.1
21;Female;?;3.1;?;?;6.2;3;High School;4;91.3
?;Female;?;3.1;0.5;100.0;?;?;?;10;?
17;Female;3.3;2.6;3.7;?;?;?;High School;4;61.6
17;Male;1.7;?;3.9;97.0;?;3;?;6;41.7
?;?;?;3.1;2.0;86.8;5.6;5;?;?;?
?;Male;?;?;?;?;6.2;?;?;1;?
21;?;4.4;3.6;0.3;76.6;5.4;?;?;?;?
20;Female;?;?;1.3;92.5;?;?;Bachelor;9;100.0
?;Male;?;?;1.3;?;?;6;?;6;61.5
22;Male;?;2.2;?;84.9;?;?;High School;?;73.3
24;?;5.3;3.8;1.7;79.0;?;6;Master;?;96.3
23;Female;?;5.3;1.7;69.4;7.3;?;Bachelor;?;67.0
20;Male;?;1.6;?;93.2;?;?;?;?;70.1
?;?;3.5;0.8;0.6;89.2;?;0;?;4;84.2
19;Female;2.3;?;1.0;75.3;5.8;?;?;?;?
24;Female;?;3.4;0.4;?;6.1;5;?;10;98.8
?;Female;3.3;?;2.9;?;?;0;?;?;76.1
17;Male;4.1;4.2;0.0;70.2;6.9;1;High School;8;80.4
23;?;2.2;0.9;?;76.8;?;6;High School;?;64.1
22;?;2.8;3.3;3.3;73.7;?;4;Master;?;?
?;Male;2.9;4.6;?;?;4.9;?;Bachelor;9;?
?;?;6.1;4.9;?;?;5.3;0;?;?;96.1
?;?;2.9;1.6;?;?;6.1;0;?;?;?
22;?;3.8;1.8;?;97.5;8.2;?;Bachelor;2;?
22;?;4.9;?;?;77.2;?;?;High School;4;75.4
19;?;?;?;3.5;87.7;6.3;1;Bachelor;8;41.7
?;Male;?;2.4;2.5;?;6.9;0;?;1;23.1
?;Female;?;2.5;0.8;96.9;5.8;?;Master;?;50.3
24;?;5.4;0.2;0.0;76.8;6.7;4;Bachelor;8;100.0
17;Male;2.7;2.5;1.4;95.9;?;?;Master;?;52.2
20;Male;2.7;1.9;?;71.6;7.7;3;?;?;?
19;?;?;?;1.2;?;?;?;High School;10;?
24;Male;6.5;?;3.9;100.0;7.4;5;High School;7;?
21;?;6.6;2.2;2.7;73.0;6.4;2;Bachelor;8;100.0
?;?;5.3;?;1.7;?;5.2;2;High School;5;93.1
20;?;5.0;?;1.6;?;6.0;2;?;?;67.7
20;Female;?;?;?;?;?;6;Master;4;?
19;Male;?;?;?;?;7.6;5;?;2;80.3
20;Female;?;?;?;?;?;?;High School;3;44.3
?;Male;2.3;2.1;?;77.2;5.0;?;High School;?;54.7
18;?;?;1.8;1.9;85.8;6.6;0;?;9;85.0
19;?;3.2;1.2;1.2;?;?;2;?;10;?
23;?;2.8;?;?;?;?;3;Bachelor;4;71.6
19;Male;4.5;6.0;?;95.3;7.6;?;?;2;?
20;?;4.9;?;1.7;91.0;7.7;0;Master;3;77.0
24;Female;3.6;?;2.4;100.0;?;2;Bachelor;3;?
23;Female;5.7;0.9;1.2;89.2;5.8;?;Bachelor;?;100.0
20;Male;?;3.1;3.1;?;5.3;3;?;8;?
17;?;?;3.2;?;98.6;?;?;?;6;?
17;?;?;3.2;3.7;?;8.2;5;Bachelor;?;?
24;?;0.7;2.2;?;?;?;2;High School;6;?
?;Male;3.4;?;?;100.0;?;1;High School;1;47.6
23;Male;?;2.9;2.3;89.6;8.3;?;High School;?;?
18;Male;5.8;?;0.9;70.0;7.1;6;High School;?;?
24;?;4.4;0.0;2.3;?;7.0;2;?;?;81.9
?;?;2.0;?;3.2;98.2;5.1;5;High School;5;?
?;?;?;1.5;?;83.3;7.3;?;?;?;100.0
?;Female;5.3;2.7;2.4;?;?;4;High School;6;81.0
?;?;4.4;6.1;0.0;92.6;5.1;4;Bachelor;?;84.9
17;Female;3.2;2.9;0.7;92.0;?;?;?;?;67.9
?;?;2.1;2.1;3.6;87.8;?;5;Master;?;56.9
23;Male;?;3.6;?;82.9;?;1;High School;2;?
22;Male;6.3;3.0;1.6;?;?;2;?;?;?
?;Male;5.8;3.2;4.1;90.5;7.9;?;Bachelor;8;?
?;?;2.8;5.0;?;82.4;?;?;Bachelor;8;71.0
?;Female;1.8;1.1;0.6;95.8;7.7;?;Bachelor;5;70.9
20;Male;3.7;3.1;?;?;5.5;?;?;?;59.8
24;Male;0.8;?;3.8;76.5;?;?;Bachelor;10;36.0
?;Female;4.0;3.2;1.7;77.4;6.4;6;High School;3;?
?;Male;3.3;?;?;75.2;6.5;0;?;?;?
17;Male;2.8;2.0;4.1;82.3;?;?;High School;6;57.3
20;?;1.1;2.1;3.6;?;8.0;6;Bachelor;1;50.3
17;Female;?;?;?;86.9;7.2;2;High School;?;67.9
?;?;1.7;?;1.7;78.4;7.8;6;?;6;63.6
?;Male;0.0;2.6;1.6;?;?;5;High School;?;32.9
?;Male;3.5;?;2.2;?;?;?;Bachelor;?;67.7
22;Female;6.2;?;3.4;?;?;4;?;10;100.0
20;Male;6.0;2.2;2.8;83.1;7.6;0;Bachelor;6;96.8
21;?;2.8;2.1;?;?;6.4;2;High School;9;71.0
?;Female;?;?;3.3;87.2;8.0;?;High School;9;?
?;Male;?;3.0;?;73.0;6.5;4;?;2;?
?;Female;2.0;?;2.6;?;6.0;0;High School;4;?
?;?;?;?;?;?;8.1;1;?;9;82.9
17;Male;?;?;?;87.0;5.9;?;?;4;73.2
?;?;?;5.0;?;?;4.8;2;?;8;79.6
19;?;3.3;0.6;?;?;?;?;High School;?;73.0
24;Female;2.2;4.7;2.2;?;?;0;High School;3;?
?;?;2.3;?;4.6;67.5;6.6;3;?;9;51.8
19;Female;3.2;1.5;0.0;?;8.1;5;Bachelor;10;92.0
?;Male;4.1;?;?;?;?;?;High School;8;77.8
24;Male;?;?;?;87.6;6.0;5;?;?;97.2
22;Female;?;?;?;?;?;4;?;10;71.9
24;?;?;?;?;77.3;6.4;?;?;2;?
17;?;?;?;0.4;80.0;6.6;?;?;3;?
24;Male;?;1.3;2.1;?;?;?;?;?;?
?;?;?;1.4;?;81.5;6.7;?;High School;?;?
?;?;4.6;1.4;?;74.5;?;?;?;7;85.6
?;Female;?;2.0;?;89.3;?;?;?;?;65.4
22;?;?;1.3;?;68.0;?;2;?;10;82.4
24;Male;4.3;3.3;3.0;?;6.3;5;?;6;67.3
20;Male;1.2;?;2.0;?;6.5;4;?;1;34.3
?;?;?;?;?;100.0;6.6;?;?;?;53.0
19;Female;?;?;?;82.3;6.0;?;High School;1;78.0
24;Male;1.6;0.8;3.2;63.0;8.0;3;?;10;58.2
?;?;3.9;2.1;?;65.0;5.1;2;High School;9;73.7
17;Male;?;2.4;?;85.3;5.6;?;High School;?;?
?;Female;?;?;0.4;91.1;?;0;?;?;78.7
?;Male;1.1;4.3;0.9;?;4.9;?;High School;?;49.9
18;Female;5.2;3.7;?;?;7.4;2;?;9;100.0
?;Male;?;?;0.6;?;?;?;?;5;?
?;Female;3.8;2.9;4.1;?;9.1;4;?;?;?
22;?;2.0;?;?;66.9;4.1;?;?;?;29.5
19;?;?;?;0.5;82.3;4.7;?;High School;?;53.2
24;Male;4.1;?;?;84.5;?;1;?;?;73.0
?;Male;4.5;?;0.4;86.1;?;4;Bachelor;2;?
17;?;3.8;0.9;1.0;85.6;5.9;5;Bachelor;?;80.9
20;?;2.9;2.3;0.8;75.7;?;5;?;?;75.1
?;Female;?;?;?;83.1;?;?;High School;3;52.4
20;?;3.6;?;1.4;?;?;2;Bachelor;7;67.6
17;Male;1.9;?;?;?;6.2;?;Bachelor;?;?
?;Female;0.0;?;?;82.0;3.7;?;Bachelor;2;29.9
?;?;4.2;?;4.3;?;?;?;?;9;?
?;Female;4.9;?;?;100.0;6.0;1;Bachelor;3;?
20;Male;?;3.5;3.2;?;?;?;High School;?;?
?;Male;2.0;?;3.1;73.7;?;6;High School;3;?
24;Male;4.4;1.8;0.7;74.0;?;?;?;2;78.4
23;Male;3.5;3.9;?;89.3;6.3;?;Master;?;?
19;?;?;?;1.5;92.4;7.8;6;High School;3;63.8
17;?;3.2;?;0.9;100.0;6.9;?;?;5;76.1
24;?;5.6;?;1.0;62.5;6.6;4;Bachelor;8;?
24;Female;2.3;1.1;?;79.4;6.6;3;Master;?;?
?;?;2.8;?;2.7;79.1;?;?;?;?;64.9
?;?;?;?;?;?;?;?;Bachelor;?;63.1
19;Male;3.7;1.8;?;75.9;5.9;?;High School;?;56.3
?;?;5.9;0.0;?;100.0;6.3;?;?;?;93.6
?;Female;4.0;?;0.3;93.4;7.0;6;High School;10;?
22;Female;?;4.0;?;85.2;8.0;?;High School;?;74.0
?;?;3.1;3.3;1.8;?;6.5;2;Bachelor;?;62.7
22;Female;1.2;?;1.9;?;4.8;4;?;?;58.6
?;Male;4.8;?;1.6;71.7;?;?;?;?;89.3
22;?;3.4;2.5;2.2;?;?;1;?;4;63.4
21;?;?;3.2;2.6;78.0;4.2;?;?;?;46.7
19;Male;8.3;3.3;?;86.6;6.5;5;High School;9;100.0
?;?;3.9;1.6;0.7;?;4.6;5;?;1;68.7
24;Male;2.4;2.6;1.5;?;?;?;?;4;?
19;Male;2.9;3.0;3.1;?;?;?;Master;3;59.0
19;?;5.2;?;2.8;?;7.5;2;High School;7;77.9
?;?;?;3.3;0.3;87.4;6.6;?;?;?;72.3
21;?;1.3;3.4;2.2;?;?;?;?;5;?
?;?;4.9;2.6;0.0;66.1;7.6;3;Bachelor;4;?
17;Male;2.5;4.2;1.9;?;4.8;?;Master;?;44.5
?;?;6.3;3.0;3.9;73.1;?;?;?;5;85.3
?;?;?;?;?;90.3;6.1;2;Bachelor;?;59.7
17;Male;5.4;?;2.6;?;?;6;?;8;98.1
21;Female;3.6;?;?;76.5;7.1;?;?;2;?
20;Male;4.8;1.9;?;85.1;8.1;?;Bachelor;?;96.1
?;Female;?;?;2.5;69.7;?;?;High School;?;60.4
?;Female;2.2;3.1;1.1;?;?;?;Bachelor;?;33.8
19;Female;2.5;2.7;1.5;82.9;6.0;3;?;?;56.1
20;Male;5.0;2.9;2.6;96.2;6.7;?;High School;5;80.6
19;Male;3.0;?;2.3;79.7;7.0;6;?;5;52.6
24;?;2.9;3.8;?;?;?;6;Bachelor;5;?
17;?;?;?;?;77.4;4.3;5;?;?;39.9
?;?;4.1;3.6;?;93.8;?;5;High School;?;?
17;?;6.6;?;1.7;77.9;?;?;High School;?;97.7
20;?;1.9;3.0;?;?;?;?;Bachelor;4;?
22;Female;5.6;?;1.6;65.2;8.3;0;Master;7;84.6
22;?;?;?;?;73.2;?;?;Bachelor;?;?
?;Female;1.9;1.2;?;85.3;5.1;?;Bachelor;?;?
?;Female;4.1;1.6;0.6;?;5.5;?;?;1;?
20;Male;5.0;?;?;?;6.7;?;Bachelor;6;94.6
17;?;5.3;?;2.7;83.2;5.8;3;?;6;93.4
21;Female;?;3.6;1.3;91.6;7.1;3;?;6;100.0
24;Female;4.4;1.4;2.2;94.6;?;?;Master;?;63.6
