dining room  ritz-carlton  buckhead;3434 peachtree rd.;?;404/237-2700;international;90
ritz-carlton dining room (buckhead);?;?;?;american (new);90
?;?;?;404/659-0400;?;?
ritz-carlton restaurant;?;atlanta;404-659-0400;french (classic);?
toulouse;b peachtree rd.;atlanta;404/351-9533;?;92
?;?;atlanta;404-351-9533;french (new);92
?;41 14th st.;atlanta;?;italian;93
veni vidi vici;41 14th st.;?;?;italian;93
?;126 clement st.;san francisco;415/387-0408;?;94
alain rondelli;?;?;415-387-0408;french (new);?
aqua;252 california st.;san francisco;415/956-9662;seafood;?
?;?;?;415-956-9662;american (new);95
?;?;?;?;american;?
boulevard;?;san francisco;415-543-6084;american (new);?
cafe claude;7 claude la.;san francisco;415/392-3505;french;?
cafe claude;7 claude ln.;san francisco;?;?;97
campton place;?;?;?;?;98
?;340 stockton st.;san francisco;?;american (new);98
chez michel;804 northpoint;?;?;french;99
?;?;?;415-775-7036;?;99
fleur de lys;?;san francisco;?;french;100
?;777 sutter st.;san francisco;?;french (new);?
fringale;?;?;415/543-0573;french;101
fringale;570 fourth st.;san francisco;?;french bistro;101
hawthorne lane;22 hawthorne st.;san francisco;415/777-9779;american;102
hawthorne lane;22 hawthorne st.;san francisco;?;californian;102
khan toke thai house;5937 geary blvd.;san francisco;415/668-6654;?;103
khan toke thai house;?;san francisco;415-668-6654;?;103
la folie;2316 polk st.;?;415/776-5577;french;104
la folie;2316 polk st.;san francisco;415-776-5577;french (new);104
lulu;?;san francisco;415/495-5775;mediterranean;105
?;?;san francisco;415-495-5775;mediterranean;105
masa's;648 bush st.;san francisco;415/989-7154;?;?
?;648 bush st.;san francisco;415-989-7154;?;106
mifune japan center  kintetsu building;?;?;?;asian;107
?;?;san francisco;415-922-0337;?;107
?;?;san francisco;?;?;108
plumpjack cafe;3127 fillmore st.;?;415-563-4755;american (new);108
postrio;?;san francisco;?;american;109
postrio;545 post st.;san francisco;415-776-7825;?;?
ritz-carlton restaurant and dining room;600 stockton st.;?;?;american;?
ritz-carlton dining room (san francisco);600 stockton st.;san francisco;415-296-7465;french (new);110
rose pistola;532 columbus ave.;san francisco;?;italian;?
rose pistola;?;?;415-399-0499;italian;?
?;?;los angeles;310/475-9807;italian;?
barney greengrass;?;?;?;?;113
?;26025 pacific coast hwy.;malibu;?;?;114
bistro garden;176 n. canon dr.;los angeles;310/550-3900;californian;?
?;?;?;310/451-1655;mexican;116
?;?;santa monica;?;american;117
ca'brea;346 s. la brea ave.;los angeles;?;italian;118
ca'del sol;?;?;?;italian;?
?;700 w. fifth st.;los angeles;213/239-6500;californian;?
?;207 s. beverly dr.;los angeles;310/275-1101;californian;121
canter's;?;?;?;american;122
?;?;los angeles;?;?;?
cha cha cha;?;los angeles;213/664-7723;?;124
chan dara;310 n. larchmont blvd.;?;213/467-1052;asian;125
?;168 w. colorado blvd.;los angeles;?;health food;?
?;9500 wilshire blvd.;los angeles;310/275-5200;?;?
dive!;10250 santa monica blvd.;los angeles;?;?;?
drago;?;santa monica;?;italian;129
?;?;los angeles;310/358-8585;french;?
?;?;los angeles;310/208-8765;continental;?
eclipse;8800 melrose ave.;los angeles;310/724-5959;californian;?
ed debevic's;?;los angeles;?;american;?
el cholo;1121 s. western ave.;los angeles;213/734-2773;?;134
gilliland's;2424 main st.;?;310/392-3901;?;135
?;4 fish 17300 pacific coast hwy. at sunset blvd.;?;310/454-3474;american;?
hard rock cafe;8600 beverly blvd.;los angeles;?;?;137
harry's bar & american grill;2020 ave. of the stars;los angeles;310/277-2333;?;138
il fornaio cucina italiana;301 n. beverly dr.;los angeles;?;italian;?
?;10668 w. pico blvd.;los angeles;310/837-6662;health food;?
?;439 n. beverly drive;los angeles;?;?;141
?;201 moreno dr.;?;?;continental;142
?;?;?;310/276-1886;?;143
le colonial;?;?;?;asian;144
le dome;8720 sunset blvd.;los angeles;310/659-6919;french;?
?;4500 los feliz blvd.;los angeles;213/667-0777;italian;146
mon kee seafood restaurant;?;los angeles;?;?;147
morton's;8764 melrose ave.;?;?;?;148
?;?;los angeles;?;?;149
nicola;?;los angeles;?;?;150
?;1401 ocean ave.;santa monica;?;american;151
orleans;?;?;310/479-4187;?;152
?;6th st.;los angeles;?;american;153
paty's;10001 riverside dr.;?;?;american;154
?;1448 n. gower st.;?;213/461-8800;californian;155
?;14928 ventura blvd.;sherman oaks;?;italian;156
?;?;?;310/277-7346;italian;157
rj's the rib joint;?;?;?;?;?
?;?;santa monica;310/393-6545;italian;159
restaurant horikawa;?;los angeles;?;asian;160
roscoe's house of chicken 'n' waffles;?;los angeles;?;?;161
schatzi on main;3110 main st.;?;310/399-4800;continental;162
sofi;?;?;?;?;?
swingers;?;?;?;american;?
tavola calda;7371 melrose ave.;los angeles;?;italian;165
the mandarin;?;?;310/859-0926;asian;166
?;7313 melrose ave.;los angeles;?;asian;167
?;3835 cross creek rd.;los angeles;310/456-0169;italian;168
trader vic's;9876 wilshire blvd.;?;?;?;?
vida;?;los feliz;?;?;?
west beach cafe;60 n. venice blvd.;los angeles;310/823-5396;?;?
?;?;?;?;asian;?
9 jones street;?;?;212/989-1220;american;173
adrienne;700 5th ave. at 55th st.;new york;212/903-3918;french;174
?;?;new york;212/473-2602;mediterranean;?
aja;937 broadway at 22nd st.;new york;212/473-8388;american;176
?;?;?;?;?;177
alley's end;311 w. 17th st.;new york;?;?;178
?;1 united nations plaza at 44th st.;?;212/702-5014;?;179
american place;2 park ave. at 32nd st.;new york;?;?;180
anche vivolo;222 e. 58th st.  between 2nd and 3rd aves.;new york;212/308-0112;italian;181
?;206 206 e. 60th st.;?;212/838-0440;?;?
arturo's;?;?;212/677-3820;italian;183
au mandarin;?;new york;?;asian;184
?;1022 3rd ave.  between 60th and 61st sts.;?;212/355-1112;mediterranean;?
?;321 w. 46th st.;?;?;?;186
ben benson's;123 w. 52nd st.;?;212/581-8888;american;187
big cup;?;?;?;coffee bar;188
?;948 1st ave.  between 52nd and 53rd sts.;new york;?;american;189
?;?;new york;212/473-0108;?;?
?;23 e. 22nd st.;?;212/228-2200;mediterranean;?
boonthai;?;new york;212/249-8484;?;192
?;420 e. 59th st.  off 1st ave.;new york;212/758-0323;french;?
brothers bar-b-q;?;new york;212/727-2775;american;?
bruno;240 e. 58th st.;new york;?;italian;?
bryant park grill  roof restaurant and bp cafe;?;?;212/840-6500;american;?
?;103 waverly pl.  near washington sq.;?;212/254-1200;?;?
ct;111 e. 22nd st.  between park ave. s and lexington ave.;?;212/995-8500;french;198
?;1486 2nd ave.  between 77th and 78th sts.;?;212/988-2655;coffee bar;199
?;160 central park s;new york;212/484-5120;french;200
cafe la fortuna;69 w. 71st st.;new york;?;?;?
?;200 w. 70th st.;new york;212/873-7411;french;202
cafe pierre;2 e. 61st st.;new york;?;?;?
?;200 park ave.  between 45th st. and vanderbilt ave.;new york;212/818-1222;french;204
cafe fes;246 w. 4th st. at charles st.;?;212/924-7653;mediterranean;205
?;?;?;212/982-5275;?;?
?;?;new york;?;coffee bar;207
caffe lure;?;new york;212/473-2642;french;208
caffe reggio;?;?;212/475-9557;coffee bar;?
caffe roma;?;?;212/226-8413;coffee bar;210
?;32 jones st. at bleecker st.;new york;212/691-7538;coffee bar;211
?;?;new york;?;italian;?
?;451 washington st.  near watts st.;new york;212/966-4900;?;213
captain's table;860 2nd ave. at 46th st.;?;212/697-9538;seafood;?
casa la femme;150 wooster st.  between houston and prince sts.;new york;212/505-0005;middle eastern;215
?;45 mercer st.  between broome and grand sts.;new york;?;?;216
chez jacqueline;?;new york;?;french;217
chiam;160 e. 48th st.;new york;?;asian;218
?;60 w. 53rd st.;new york;212/333-7788;american;219
cite;120 w. 51st st.;new york;212/956-7100;?;?
?;?;new york;212/794-0205;italian;?
columbus bakery;53rd sts.;new york;212/421-0334;coffee bar;?
corrado cafe;1013 3rd ave.  between 60th and 61st sts.;?;?;?;223
?;?;?;?;coffee bar;?
da nico;164 mulberry st.  between grand and broome sts.;new york;212/343-1212;?;225
dean & deluca;121 prince st.;new york;212/254-8776;coffee bar;226
?;341 w. broadway  near grand st.;?;?;?;?
dix et sept;181 w. 10th st.;new york;212/645-8023;french;228
?;?;new york;212/ 986-8080;?;?
?;157 duane st.  between w. broadway and hudson st.;?;212/732-5555;american;230
?;219 w. broadway  between franklin and white sts.;new york;212/941-7070;?;231
emily's;?;new york;212/996-1212;?;?
empire korea;6 e. 32nd st.;new york;?;?;233
?;?;?;?;?;?
?;1288 1st ave. at 69th st.;?;212/744-3266;asian;?
f. ille ponte ristorante;39 desbrosses st.  near west st.;?;?;?;236
?;?;new york;?;?;237
ferrier;29 e. 65th st.;new york;212/772-9000;french;?
fifty seven fifty seven;?;new york;212/758-5757;american;?
?;?;new york;?;?;?
fiorello's roman cafe;?;new york;212/595-5330;italian;241
firehouse;?;new york;?;american;?
?;?;?;?;?;?
fishin eddie;?;?;212/874-3474;?;244
fleur de jour;?;?;212/355-2020;coffee bar;245
flowers;?;new york;?;?;?
follonico;?;new york;212/691-6359;italian;?
fraunces tavern;?;?;?;american;248
?;?;?;212/533-2233;french;249
?;2340 broadway at 85th st.;?;?;coffee bar;?
?;?;new york;212/564-7272;italian;251
fujiyama mama;?;?;212/769-1144;?;?
gabriela's;685 amsterdam ave. at 93rd st.;new york;212/961-0574;?;253
?;228 w. 52nd st.;?;?;?;254
gianni's;15 fulton st.;new york;?;seafood;?
girafe;208 e. 58th st.  between 2nd and 3rd aves.;?;212/752-3054;?;256
global;?;new york;?;american;?
?;18 e. broadway at catherine st.;?;212/ 941-0911;asian;258
?;228 thompson st.  between w. 3rd and bleecker sts.;?;?;italian;259
halcyon;151 w. 54th st.  in the rihga royal hotel;new york;?;american;260
hard rock cafe;?;?;?;?;261
hi-life restaurant and lounge;?;new york;?;american;262
home;?;?;?;american;?
hudson river club;?;?;212/786-1500;?;264
i trulli;122 e. 27th st.  between lexington and park aves.;?;?;?;265
il cortile;125 mulberry st.  between canal and hester sts.;new york;212/226-6060;italian;266
il nido;251 e. 53rd st.;new york;212/753-8450;?;?
inca grill;?;new york;?;?;?
indochine;?;new york;?;asian;?
internet cafe;82 e. 3rd st.  between 1st and 2nd aves.;new york;?;coffee bar;270
ipanema;?;new york;212/730-5848;latin american;271
?;?;?;?;french;272
jewel of india;?;new york;212/869-5544;asian;273
?;219 e. 44th st.  between 2nd and 3rd aves.;new york;212/682-5678;?;?
?;326 w. 46th st.;?;212/581-6464;american;275
judson grill;152 w. 52nd st.;new york;212/582-5252;?;276
l'absinthe;?;?;212/794-4950;french;277
l'auberge;1191 1st ave.  between 64th and 65th sts.;?;212/288-8791;?;?
l'auberge du midi;310 w. 4th st.  between w. 12th and bank sts.;new york;?;french;?
l'udo;?;new york;212/388-0978;french;?
?;4 w. 49th st.;new york;?;?;?
lanza restaurant;?;new york;212/674-7014;italian;?
?;?;new york;212/315-0980;?;?
layla;?;new york;?;?;284
le chantilly;?;new york;212/751-2931;?;285
le colonial;149 e. 57th st.;?;212/ 752-0808;asian;286
?;50 macdougal st.  between houston and prince sts.;new york;212/254-4678;?;287
le jardin;25 cleveland pl.  near spring st.;?;212/343-9599;?;288
?;?;?;?;italian;?
?;?;new york;212/869-0900;american;?
le perigord;405 e. 52nd st.;new york;212/755-6244;french;291
?;?;?;212/875-1993;?;?
les halles;411 park ave. s  between 28th and 29th sts.;?;?;french;?
?;?;new york;212/721-8271;?;294
?;?;?;?;?;295
lucky strike;59 grand st.  between wooster st. and w. broadway;new york;?;or 212/941-0772 american;?
?;?;new york;?;?;?
main street;?;?;?;?;298
?;?;?;?;?;?
?;1161 1st ave.  between 63rd and 64th sts.;new york;?;?;300
?;325 e. 14th st.  between 1st and 2nd aves.;new york;212/777-6314;asian;301
?;342 e. 46th st.  between 1st and 2nd aves.;?;212/370-1866;french;302
marquet patisserie;15 e. 12th st.  between 5th ave. and university pl.;?;?;coffee bar;303
?;?;?;?;american;?
?;1030 3rd ave. at 61st st.;?;212/838-4343;american;305
?;?;?;?;asian;306
milan cafe and coffee bar;120 w. 23rd st.;new york;212/807-1801;coffee bar;307
monkey bar;60 e. 54th st.;?;212/838-2600;american;308
?;1134 1st ave.   between 62nd and 63rd sts.;?;?;asian;309
morton's;?;new york;212/972-3315;american;?
motown cafe;104 w. 57th st.  near 6th ave.;new york;212/581-8030;american;311
new york kom tang soot bul house;32 w. 32nd st.;new york;212/ 947-8482;?;312
new york noodletown;28 1/2 bowery at bayard st.;new york;?;asian;?
newsbar;?;?;212/255-3996;coffee bar;?
?;?;new york;?;?;?
orso;322 w. 46th st.;?;212/489-7212;italian;?
osteria al droge;?;?;?;italian;317
?;68 e. 56th st.;new york;212/223-7575;asian;318
?;138 lafayette st.  between canal and howard sts.;new york;?;?;?
palio;151 w. 51st. st.;new york;212/245-4850;italian;320
pamir;1065 1st ave.  at 58th st.;?;?;middle eastern;?
parioli romanissimo;24 e. 81st st.;new york;212/288-2391;?;322
patria;250 park ave. s at 20th st.;new york;?;?;?
?;301 park ave.  between 49th and 50th sts.;?;212/872-4895;?;324
?;205 e. 45th st.;new york;212/682-8660;american;?
penang soho;?;new york;212/274-8883;?;326
persepolis;1423 2nd ave.  between 74th and 75th sts.;new york;212/535-1100;middle eastern;327
planet hollywood;?;new york;?;?;328
?;371 w. 46th st.  off 9th ave.;new york;212/ 956-3055;?;329
?;551 amsterdam ave.  between 86th and 87th sts.;new york;212/595-8555;?;?
post house;28 e. 63rd st.;?;212/935-2888;?;?
rain;100 w. 82nd st.;?;212/501-0776;asian;?
?;?;new york;212/734-4893;eastern european;333
remi;145 w. 53rd st.;?;212/581-4242;italian;334
?;37a union sq. w  between 16th and 17th sts.;?;212/627-7172;?;?
roettelle a. g;126 e. 7th st.  between 1st ave. and ave. a;new york;?;continental;336
?;1063 1st ave. at 58th st.;new york;?;?;337
ruth's chris;?;new york;212/245-9600;american;338
?;133 mulberry st.  between hester and grand sts.;new york;212/925-3120;?;339
sal anthony's;55 irving pl.;new york;212/982-9030;italian;?
?;157 chrystie st. at delancey st.;new york;?;east european;341
san pietro;?;new york;212/753-9015;?;?
?;1000 madison ave.  between 77th and 78th sts.;new york;212/570-2211;?;?
sarabeth's kitchen;423 amsterdam ave.  between 80th and 81st sts.;?;?;american;344
sea grill;?;?;212/332-7610;seafood;345
serendipity;3 225 e. 60th st.;new york;?;american;346
?;?;?;212/744-4107;?;347
sfuzzi;58 w. 65th st.;new york;?;american;?
shaan;57 w. 48th st.;?;?;asian;349
sofia fabulous pizza;?;new york;?;italian;350
?;62 spring st. at lafayette st.;new york;212/966-0290;?;351
?;834 7th ave.  between 53rd and 54th sts.;new york;212/245-7850;delicatessen;352
?;428 amsterdam ave.  between 80th and 81st sts.;new york;?;seafood;?
sweet'n'tart cafe;?;?;212/334-8088;asian;?
t salon;143 mercer st. at prince st.;?;212/925-3700;?;355
?;?;new york;?;?;356
tapika;950 8th ave. at 56th st.;new york;?;?;357
?;103 1st ave.  between 6th and 7th sts.;?;?;?;358
terrace;400 w. 119th st.  between amsterdam and morningside aves.;new york;212/666-9490;?;359
?;350 9th ave. at 49th st.;new york;212/265-3566;coffee bar;360
?;2420 broadway at 89th st.;?;?;?;361
trattoria dell'arte;900 7th ave.  between 56th and 57th sts.;?;212/245-9800;italian;362
?;?;?;?;?;363
?;?;new york;212/941-3900;american;?
?;154 e. 79th st.  between lexington and 3rd aves.;new york;?;?;365
tse yang;34 e. 51st st.;?;212/688-5447;asian;366
turkish kitchen;?;?;212/679-1810;middle eastern;367
two two two;?;new york;212/799-0400;?;368
?;342 e. 11th st.  near 1st ave.;new york;212/674-7264;coffee bar;369
verbena;?;new york;?;american;?
victor's cafe;?;new york;?;latin american;371
?;70 w. 68th st.;new york;212/721-0068;?;372
vong;200 e. 54th st.;new york;212/486-9592;?;373
water club;?;new york;212/683-3333;?;?
?;?;new york;212/246-6363;?;?
?;174 1st ave.  between 10th and 11th sts.;new york;?;?;?
?;34 union sq. e at 16th st.;new york;212/614-9291;?;377
?;?;new york;212/966-6722;american;378
abbey;163 ponce de leon ave.;atlanta;404/876-8532;international;379
?;783 martin luther king jr. dr.;atlanta;?;barbecue;380
annie's thai castle;?;atlanta;404/264-9546;asian;381
anthonys;?;atlanta;404/262-7379;american;?
atlanta fish market;265 pharr rd.;atlanta;?;american;383
beesley's of buckhead;?;atlanta;?;?;384
bertolini's;?;atlanta;404/233-2333;italian;385
bistango;1100 peachtree st.;?;404/724-0901;mediterranean;?
?;?;atlanta;770/441--0291;american;387
camille's;?;?;404/872-7203;?;?
cassis;3300 peachtree rd.  grand hyatt;?;?;mediterranean;389
?;50 hurt plaza;atlanta;?;international;390
?;40  buckhead crossing mall on the sidney marcus blvd.;?;?;caribbean;?
colonnade restaurant;?;atlanta;404/874-5642;southern;?
dante's down the hatch  buckhead;3380 peachtree rd.;atlanta;404/266-1600;continental;393
dante's down the hatch;underground underground mall  underground atlanta;atlanta;404/577-1800;continental;?
?;1811 piedmont ave.  near cheshire bridge rd.;atlanta;?;barbecue;395
french quarter food shop;?;?;404/875-2489;?;?
holt bros. bar-b-q;?;atlanta;770/242-3984;barbecue;?
horseradish grill;4320 powers ferry rd.;atlanta;404/255-7277;?;398
hsu's gourmet;192 peachtree center ave.  at international blvd.;atlanta;404/659-2788;?;399
imperial fez;2285 peachtree rd.  peachtree battle condominium;?;404/351-0870;mediterranean;400
kamogawa;3300 peachtree rd.  grand hyatt;atlanta;?;asian;401
?;?;atlanta;770/395-9925;?;?
?;?;?;770/451-0192;asian;403
lowcountry barbecue;6301 roswell rd.  sandy springs plaza  sandy springs;?;?;?;?
luna si;1931 peachtree rd.;?;404/355-5993;continental;405
?;1402 n. highland ave.;atlanta;404/874-2626;caribbean;?
mckinnon's louisiane;3209 maple dr.;atlanta;404/237-1313;?;407
mi spia dunwoody rd.;?;atlanta;?;italian;408
nickiemoto's: a sushi bar;247 buckhead ave.  east village sq.;atlanta;404/842-0334;?;409
?;?;?;404/350-6755;continental;410
pleasant peasant;?;atlanta;404/874-3223;american;?
?;?;atlanta;404/237-2941;italian;?
r.j.'s uptown kitchen & wine bar;?;atlanta;?;american;413
rib ranch;25 irby ave.;atlanta;404/233-7644;barbecue;414
sa tsu ki;3043 buford hwy.;atlanta;404/325-5285;?;415
?;6050 peachtree pkwy.  norcross;?;770/449-0033;?;?
south city kitchen;1144 crescent ave.;?;404/873-7358;?;417
south of france;?;?;404/325-6963;french;418
stringer's fish camp and oyster bar;3384 shallowford rd.  chamblee;atlanta;770/458-7145;?;419
