Remember You feat The Weeknd;Wiz Khalifa;O N I F C Deluxe Version;HipHop/Rap Music Hardcore Rap East Coast Rap Rap;1.99;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;320.0;04/12/12
Underage;?;The First Time;Country Music Contemporary Country Honky Tonk Rock;1.29;2015 Black River Entertainment;190.0;?
?;?;Enamorada de Ti;?;?;?;206.0;30/03/12
Second Chance Live Acoustic from Kansas City;Shinedown;Somewhere In the Stratosphere Live;Rock Music Metal Alternative Hard Rock;1.29;2011 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;306.0;18/04/11
Clarity feat Foxes Brillz Remix;?;Clarity Remixes EP;Dance Music Electronic House;?;2013 Interscope Records;?;12/02/13
Leave My Heart Out of This Buzz Junkies Remix;?;Better Together The Remixes EP;Pop Music Rock Teen Pop Dance;0.69;?;281.0;25/11/13
Amnesia;5 Seconds of Summer;?;Pop Music Teen Pop Rock Alternative Punk;1.29;2014 Capitol Records Ltd;237.0;22/07/14
Last Kiss;Taylor Swift;Speak Now;Country Music Rock Contemporary Country Honky Tonk;1.29;2010 Big Machine Records LLC;367.0;?
?;?;The Man I Want to Be;Country Music Contemporary Country;0.99;2009 Sony Music Entertainment;253.0;27/08/09
20 Dollar Nose Bleed;Fall Out Boy;?;Alternative Music Punk;1.29;2008 The Island Def Jam Music Group;?;16/12/08
Long Live;Taylor Swift;Speak Now;Country Music Rock Contemporary Country Honky Tonk;1.29;2010 Big Machine Records LLC;317.0;25/10/10
?;?;iTunes Festival London 2012 EP;Pop Music;1.29;2012 Polydor Ltd UK;216.0;19/11/12
Dangerous feat Sam Martin Robin Schulz Remix Radio Edit;?;Listen Deluxe Version;Dance Music Rock House Electronic French Pop;?;?;200.0;24/11/14
One Mississippi Live from CMT Listen Up;Brett Eldredge;Bring You Back;?;?;2013 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;250.0;06/08/13
?;?;Blacc Hollywood Deluxe Version;?;1.99;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;236.0;19/08/14
Somebody to Love;Justin Bieber;My World 2 0 Bonus Track Version;Pop Music Teen Pop Rock Dance RandB / Soul Contemporary RandB;1.29;?;?;23/03/10
Close Your Eyes;?;Where It All Began;?;1.29;?;236.0;01/04/14
Hourglass feat Jessica Sanchez iTunes Session;Zedd;iTunes Session EP;Dance Music;1.29;?;?;19/11/13
PYD feat R Kelly;?;PYD feat R Kelly Single;Pop Music;1.29;?;317.0;18/11/13
Se Comenta;Zion and Lennox;Reggaeton Fever Vol 1;Latino Music;0.99;2006 Flow Music;248.0;?
Rashi Outro;Mark Ronson;Here Comes the Fuzz;DanceMusicHipHop / RapHipHop Alternative Rap RandB / Soul Soul Electronic;0.99;2003 Elektra Entertainment for the United States and WEA International Inc for the world outside of the United States;?;29/08/03
Boiling Medlar Remix;Disclosure;Control;Electronic Music Dance;1.29;2013 GrecoRoman Ltd;352.0;02/04/13
Some Day;Shinedown;Us and Them;Rock Music Metal Alternative Hard Rock;1.29;?;?;04/10/05
Silver and Gold;?;Pain Killer;?;1.29;2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville;?;21/10/14
The Heart Knows;?;A Celebration In Song;Singer/Songwriter Music Rock Christian and Gospel CCM Vocal Pop Adult Contemporary;1.29;2011 ONJ Productions Inc All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by EMI CMG;211.0;25/01/11
?;George Strait;The Cowboy Rides Away Live from ATandT Stadium;Country Music Urban Cowboy Contemporary Country;1.29;?;424.0;16/09/14
Burn Magic Man Remix;Ellie Goulding;Burn Remixes;?;1.29;?;250.0;17/09/13
Kill Everybody Bare Noize Remix;?;Scary Monsters and Nice Sprites;Dance Music House Electronic;1.29;?;281.0;?
Chevy Van;Eric Church;Caldwell County EP;Country Music Contemporary Country;1.29;2011 EMI Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37203;168.0;14/01/11
The Heavy and the Slow Live;Andy Grammer;Live from L A;?;1.99;2012 SCurve Records;?;13/03/12
Sad Beautiful Tragic Instrumental With Background Vocals;Taylor Swift;?;Country Music Honky Tonk Pop Teen Pop Contemporary Country Rock;?;2013 Big Machine Records LLC;286.0;05/02/13
Slow Turning;?;Love Pain and the Whole Crazy Thing;?;?;?;?;10/10/06
Call Me;Shinedown;The Sound of Madness;Rock Music Metal Alternative Grunge Hard Rock;1.29;2008 Atlantic Recording Corp for the United States and WEA International Inc for the world outside of the United States;222.0;24/06/08
?;Fall Out Boy;?;Alternative Music Punk;0.99;?;275.0;16/12/08
Shinin;Birdman and TPain;Pricele;HipHop/Rap Music Dirty South;0.99;2009 Cash Money Records Inc;210.0;?
Through the Ghost;Shinedown;The Studio Album Collection;Rock Music;1.29;?;?;?
?;Eric Church;?;?;?;2011 EMI Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37203;?;?
?;Ryan Adams;?;Rock Music;1.29;?;161.0;16/09/14
Scheie DJ White Shadow Mugler;Lady Gaga;Born This Way Bonus Track Version;Pop Music;?;2014 Interscope Records;575.0;05/08/14
?;Fall Out Boy;This Ai nt a Scene It s an Arms Race feat Kanye West Kanye West Remix Single;AlternativeMusicPunkHipHop / Rap Rock;1.29;2007 The Island Def Jam Music Group;251.0;?
You re Not My God;Keith Urban;Golden Road;?;1.29;2002 Capitol Records Nashville;511.0;?
Fake Demo;Shinedown;Us and Them Deluxe Version;Rock Music Metal Hard Rock Alternative;1.29;2009 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;305.0;?
Better Than Words;?;Midnight Memories;Pop Music Rock Pop/Rock Teen Pop Dance;1.29;2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;207.0;25/11/13
?;Cold War Kids;Hold My Home Deluxe Edition;?;?;2014 Downtown Records;?;11/09/15
Avalanche In B;Cold War Kids;Loyalty to Loyalty;?;0.99;?;?;?
Talk Dirty feat 2 Chainz TJR Remix;Jason Derulo;Talk Dirty feat 2 Chainz TJR Remix Single;Pop Music Dance RandB / Soul Contemporary RandB Rock;?;2014 Warner Bros Records Inc;247.0;05/05/14
Right Here feat Drake;Justin Bieber;?;Pop Music Dance Vocal Teen Pop Rock;?;2012 The Island Def Jam Music Group;204.0;19/06/12
?;?;?;?;1.29;2012 The Island Def Jam Music Group;466.0;?
Piensas en M feat Luigi 21 Plus Jory and Yelsid Remix;?;?;?;0.99;2014 La Industria Inc Licencia a Codiscos S A S;?;?
Ai nt Back Yet;Kenny Chesney;Greatest Hits II;Country Music Urban Cowboy Contemporary Country;1.29;2010 Sony Music Entertainment;239.0;01/03/10
Cameras;Wiz Khalifa;?;?;?;2011 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;?;28/03/11
?;?;G U Y Remixes EP;Pop Music Rock;?;2014 Interscope Records;?;29/04/14
?;Flo Rida;How I Feel Remixes EP;?;1.29;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;300.0;?
?;Detail and Flo Rida;SMH Shakin My Head feat Flo Rida Single;?;?;?;203.0;?
?;PNK;Funhouse;Pop Music RandB / Soul Dance Pop/Rock;1.29;?;204.0;?
Raise Your Glass;PNK;Raise Your Glass Single;Pop Music;1.29;?;203.0;06/10/10
Beating Heart Dexcell Remix;Ellie Goulding;?;Pop Music Rock;?;2014 Polydor Ltd UK;?;26/05/14
?;Zedd;Clarity Deluxe Edition;?;1.29;2013 Interscope Records;347.0;?
Outro;?;?;Singer/Songwriter Music Rock Adult Alternative Contemporary Singer/Songwriter;1.29;2012 Warner Music UK Limited;136.0;09/09/11
Carolyn;?;?;Country Music;1.29;2014 Broken Bow Records;155.0;01/04/14
?;Shinedown;The Studio Album Collection;?;?;?;241.0;08/11/13
Act My Age;One Direction;?;?;1.29;2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;198.0;?
?;Ellie Goulding;?;?;1.29;?;230.0;?
Brave Honest Beautiful feat Meghan Trainor;Fifth Harmony;Reflection Deluxe;Pop Music RandB / Soul Dance Teen Pop Rock;?;2014 2015 Simco Ltd under exclusive license to Epic Records a division of Sony Music Entertainment;?;30/01/15
Whistle Digi Remix;Flo Rida;Whistle Remixes Single;?;1.29;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;211.0;26/06/12
You Do nt Think I m Funny Anymore;?;?;Country Music Rock Traditional Country Contemporary Country Outlaw Country Pop Pop/Rock Honky Tonk Singer/Songwriter;?;?;?;28/01/08
Money Right feat Rick Ross and Brisco;Flo Rida;?;HipHop/Rap Music Pop Dirty South;1.29;?;196.0;18/03/08
?;Drake;What a Time To Be Alive;HipHop/Rap Music;1.29;?;?;20/09/15
Please Come to Boston Live;?;When the Sun Goes Down Deluxe Version;?;1.29;?;240.0;?
Unconditional;NeYo;R E D Deluxe Edition;RandB / Soul Music;1.29;2012 Motown Records a Division of UMG Recordings Inc;?;06/11/12
Wings;Little Mix;?;Pop Music Rock;?;2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;220.0;12/10/12
Out of Town Girl;Justin Bieber;Believe Deluxe Edition;Pop Music;1.29;2012 The Island Def Jam Music Group;?;19/06/12
?;?;Blended Original Motion Picture Soundtrack;?;1.29;2014 WaterTower Music;82.0;20/05/14
Till I Found You Bonus Track;Ryan Adams;Ashes and Fire;Alternative Music Rock Adult Alternative Country Alternative Country Americana Singer/Songwriter Contemporary Singer/Songwriter;1.29;2014 PaxAmericana Recording Company;?;30/09/14
6PM In New York;Drake;If You re Reading This It s Too Late;?;1.29;2015 Cash Money Records Inc;283.0;?
#SELFIE;?;?;Dance Music Electronic;1.29;?;183.0;?
Are You Leaving With Him;?;?;Country Music Contemporary Country;1.29;2015 Capitol Records Nashville;?;10/03/15
Thnks Fr Th Mmrs Lenny B Long Term Memory;Fall Out Boy;?;Dance Music Alternative Punk Electronic;1.29;2007 The Island Def Jam Music Group;396.0;17/07/07
Medicated feat Chevy Woods and Juicy J;Wiz Khalifa;?;HipHop/Rap Music Rap East Coast Rap Hardcore Rap;1.29;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;330.0;?
Marry Me;Jason Derulo;Talk Dirty;Pop Music RandB / Soul Contemporary RandB Dance Rock;?;?;225.0;15/04/14
?;?;Flashback EP;Dance Music Electronic;0.99;2009 Sony Music Entertainment Limited under exclusive license to Ultra Records Inc;?;?
Thank Me Now;Drake;Thank Me Later;HipHop/Rap Music Hardcore Rap Rock Rap RandB / Soul Contemporary RandB;1.29;2010 Young Money Entertainment/Cash Money Records/Universal Motown;328.0;16/06/10
Do What U Want feat Christina Aguilera Red Ant and Amp Lexvas Deep House Remix;Lady Gaga;Do What U Want Remixes;?;1.29;?;410.0;25/02/14
Silver and Gold;Little Big Town;?;Country Music Honky Tonk Contemporary Country;1.29;2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville;213.0;?
?;?;?;?;?;2010 Aftermath Records;325.0;21/06/10
Cambiar la Rutina feat Carlitos Way;Carlitos Way;The Black Carpet;Latin Urban Music Latino;1.29;2007 Universal Music Latino / Pina Records;211.0;11/12/07
Teardrops On My Guitar Pop Version;?;Taylor Swift Bonus Track Version;Country Music Pop Teen Pop Honky Tonk Contemporary Country;0.99;2008 Big Machine Records LLC All Rights Reserved Under License to UMGD;179.0;24/10/06
Titanium Cazzette s Ant Seeking Hamster Mix feat Sia;David Guetta;Titanium Remixes feat Sia;Dance Music Electronic;0.99;2011 What A Music Ltd licence exclusive Parlophone Music France;?;20/01/12
?;Flo Rida;Turn Around 54321 Remixes;DanceMusicHipHop / Rap Dirty South Rap Electronic;1.29;2011 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;309.0;?
CoPilot;?;?;Pop Music Rock Pop/Rock Singer/Songwriter Contemporary Singer/Songwriter;1.29;2014 SCurve Records;184.0;05/08/14
Alpha Dog;Fall Out Boy;Believers Never Die Greatest Hits Bonus Track Version;Alternative Music Rock Adult Alternative Punk;?;?;221.0;17/11/09
?;Wiz Khalifa;O N I F C;HipHop/Rap Music Hardcore Rap East Coast Rap Rap;?;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;330.0;04/12/12
Do Your Thing;Ozomatli;Happy Feet Two Deluxe Edition Music from the Original Motion Picture Soundtrack;?;1.29;2011 WaterTower Music;180.0;?
?;?;All My Friends Celebrating the Songs and Voice of Gregg Allman;Rock Music;1.29;?;?;?
?;Keith Urban;Get Closer Deluxe Version;?;1.29;2010 Hit Red Records under exclusive license to Capitol Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37;220.0;22/02/11
The Drugs Not Working;?;Rock N Roll;Rock Music Adult Alternative;1.29;2014 UMG Recordings Inc;?;04/11/03
?;?;?;?;1.29;2013 The Valory Music Co LLC;?;29/10/13
?;Mark Ronson;?;Pop Music RandB / SoulSoulDanceRockHipHop / RapHipHop Adult Alternative Electronic Pop/Rock;0.99;2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT UK LIMITED;112.0;10/07/07
Respirator;Flo Rida;?;?;?;?;192.0;?
Stay Acoustic;?;The Road to Here;?;?;2005 Little Big Town LLC under exclusive license to Capitol Records Nashville;227.0;04/10/05
?;Taylor Swift;Taylor Swift Karaoke Fearless Instrumentals With Background Vocals;Country Music;0.99;2009 Big Machine Records LLC;250.0;?
?;Naughty Boy;Hotel Cabana Deluxe Version;?;1.29;2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd;?;?
This Is Not a Love Song;David Guetta and JD Davis;Pop Life Extended Version Bonus Version;Dance Music Rock Pop House Electronic Electronica Adult Alternative;1.29;2007 Gum Records;226.0;18/09/07
?;?;DNA;Pop Music Dance Pop/Rock Rock Teen Pop Electronic;1.29;2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;229.0;28/05/13
?;Justin Bieber;Never Say Never The Remixes;Pop Music Teen Pop Dance Rock Vocal;1.29;2011 The Island Def Jam Music Group;227.0;14/02/11
Fly from the Inside Live Acoustic from WXDX Pittsburgh;Shinedown;Leave a Whisper Deluxe Version;Rock Music Hard Rock Alternative;1.29;?;?;27/05/03
?;Elton John;Goodbye Yellow Brick Road 40th Anniversary Celebration Super Deluxe Edition;Rock Music;1.29;2014 Mercury Records Limited;502.0;24/03/14
?;?;Blacc Hollywood;HipHop/Rap Music Rap Hardcore Rap East Coast Rap Rock;1.29;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;?;19/08/14
Clouds;One Direction;FOUR;Pop Music Rock Pop/Rock Dance Teen Pop;?;?;?;17/11/14
Opening;Patrick Stewart;Nightmare Before Christmas Special Edition;Soundtrack Music;1.29;2006 Walt Disney Records;57.0;?
?;Flo Rida;R O O T S Deluxe Version;?;?;2009 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;240.0;30/03/09
The Drugs Not Working;Ryan Adams;Rock N Roll;?;1.29;2014 UMG Recordings Inc;332.0;?
Through the Ghost;Shinedown;?;?;1.29;2013 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;241.0;08/11/13
?;?;Doggumentary;HipHop/Rap Music Rock Gangsta Rap West Coast Rap;1.29;2011 Capitol Records LLC All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records LLC 1750 North Vine Street Hollywood CA 90028;217.0;29/03/11
Fairytale of New York Live;?;A Concert for Kirsty MacColl Live;?;1.29;2013 Union Square Music Ltd;264.0;25/02/13
Chains Audien Radio Edit;Nick Jonas;Chains Audien Radio Edit Single;Dance Music;?;2015 Island Records a division of UMG Recordings Inc / Safehouse Records LLC;211.0;21/04/15
Descendants Score Suite;David Lawrence;Descendants Original TV Movie Soundtrack;Soundtrack Music;?;2015 Walt Disney Records;409.0;31/07/15
Second Chance Live Acoustic from Kansas City;Shinedown;Somewhere In the Stratosphere Live;?;1.29;2011 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;306.0;18/04/11
?;?;All I Want for Christmas Is a Real Good Tan;Holiday Music Country Honky Tonk Contemporary Country Christmas;0.99;2003 BMG Music;?;?
Valerie;The Weeknd;Thursday;?;?;?;286.0;?
Xo;Fall Out Boy;From Under the Cork Tree;Alternative Music Punk;1.29;?;220.0;?
Just Ain  t Easy;?;All My Friends Celebrating the Songs and Voice of Gregg Allman;Rock Music;1.29;?;381.0;?
Everything Has Changed feat Ed Sheeran Instrumental With Background Vocals;Taylor Swift;Taylor Swift Karaoke Red;Country Music Honky Tonk Pop Teen Pop Contemporary Country Rock;1.29;?;246.0;05/02/13
The Carpal Tunnel of Love;?;?;Alternative Music Punk;1.29;?;203.0;12/12/06
?;?;Cheek to Cheek Deluxe Version;?;1.29;2014 Columbia Records a division of Sony Music Entertainment / Interscope Records a division of UMG Recordings Inc;223.0;?
Why Me;Jess Glynne;?;Pop Music Dance House Electronic Rock;1.29;?;211.0;?
Country Girl Shake It for Me;Luke Bryan;?;Country Music Contemporary Country;1.29;2011 Capitol Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37203;225.0;?
?;Snoop Dogg Kanye West and John Legend;Doggumentary;HipHop/Rap Music Rock Gangsta Rap West Coast Rap;1.29;2011 Capitol Records LLC All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records LLC 1750 North Vine Street Hollywood CA 90028;?;29/03/11
?;?;?;HipHop/Rap Music;1.29;?;253.0;20/09/15
The Whisperer feat Sia;David Guetta;Listen;?;1.29;2014 What A Music Ltd under exclusive license to Parlophone/Warner Music France under exclusive license to Atlantic Recording Corporation for the United States All rights reserved;234.0;24/11/14
?;Wiz Khalifa;Blacc Hollywood;HipHop/Rap Music Rap Hardcore Rap East Coast Rap Rock;1.29;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;255.0;19/08/14
?;?;?;Pop Music Rock RandB / Soul Contemporary RandB DanceElectronicHipHop / Rap Pop/Rock;1.29;2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd;255.0;06/05/14
Goodbye to You feat Dot Rotten;Ed Sheeran;?;?;1.29;2014 Warner Music UK LImited;330.0;23/06/14
Look They  re Blending;Terry Crews and Junior Mambazo;Blended Original Motion Picture Soundtrack;Soundtrack Music Soundtrack;1.29;2014 WaterTower Music;53.0;?
Your Mama Should ve Named You Whiskey;Luke Bryan;Crash My Party Deluxe;Country Music Contemporary Country;1.29;2014 Capitol Records Nashville;?;12/08/14
Yo Me Le Pego;DJ Blass and Maicol;Sandunguero Hits;?;0.99;2005 New Records Inc;202.0;29/03/05
?;?;VHS;Alternative Music Rock Adult Alternative;?;2015 KIDinaKORNER/Interscope Records;?;30/06/15
Recess feat Fatman Scoop and Michael Angelakos Flux Pavilion Remix;Skrillex and Kill the Noise;Recess Remixes EP;?;1.29;2014 OWSLA/Big Beat Records Inc for the United States and WEA International Inc for the world outside of the United States;227.0;07/07/14
Amazing Play and Win Club Version;?;Ultra 2011;Dance Music Electronic;?;?;236.0;?
O Little Town of Bethlehem;?;?;Holiday Music Country Honky Tonk Contemporary Country Christmas;0.99;?;258.0;04/10/03
Outversion;?;Version;?;?;2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT UK Limited except Track 9 P 2006 Rapster Records / BBE Records;110.0;10/07/07
El Perd n;Nicky Jam and Enrique Iglesias;El Perd n Single;Latin Pop Music Latino;1.29;2015 Sony Music Entertainment US Latin LLC;207.0;06/02/15
Raining On Sunday;Keith Urban;Greatest Hits Deluxe Edition;Country Music Honky Tonk Contemporary Country;?;?;234.0;08/01/08
I Have Seen the Rain Featuring James T Moore;Pnk featuring James T Moore;I m Not Dead;Pop Music Electronic RandB / Soul Pop/Rock Dance;?;2006 RCA/JIVE Label Group a unit of Sony Music Entertainment;?;04/03/06
Travesuras feat De La Ghetto J Balvin Zion and Arc ngel Remix;?;?;Latin Urban Music Latino;?;2014 La Industria Inc Licencia a Codiscos S A S;286.0;21/06/14
?;Flo Rida;Jump Remixes feat Nelly Furtado;DanceMusicElectronicHipHop / Rap Dirty South;?;?;?;01/09/09
Jesus Do nt Touch My Baby;Ryan Adams;Demolition;Rock Music Country Singer/Songwriter Alternative Country Adult Alternative;?;?;309.0;09/09/02
Run Daddy Run feat Pistol Annies;Miranda Lambert;The Hunger Games Songs from District 12 and Beyond;Soundtrack Music;1.29;2012 Universal Republic Records a division of UMG Recordings Inc;?;20/03/12
I m Not Alone deadmau5 Mix Bonus Track;Calvin Harris;Ready for the Weekend Bonus Track Version;Dance Music Electronic Rock;0.99;2009 Sony Music Entertainment Limited under exclusive license to Ultra Records Inc;?;18/08/09
Elevator feat Timbaland;Flo Rida;Mail On Sunday Deluxe Version;?;1.99;?;235.0;17/03/08
?;Ed Sheeran;?;Singer/Songwriter Music;?;2011 Warner Music UK Limited;198.0;11/07/11
?;Wiz Khalifa;Blacc Hollywood Deluxe Version;?;1.99;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;236.0;?
A Man Who Was Gon na Die Young;?;The Outsiders;Country Music Contemporary Country Urban Cowboy;1.29;?;?;11/02/14
Anything Could Happen;Ellie Goulding;?;?;?;?;286.0;?
?;Audra McDonald Jessica Molaskey Elena Shaddow and Christiane Noll;The Sound of Music Music from the NBC Television Event;Soundtrack Music;?;?;195.0;03/12/13
Do nt Walk Away;Miley Cyrus;Hannah Montana The Movie Original Motion Picture Soundtrack;?;1.29;2009 Walt Disney Records;?;24/03/09
Do nt Stop feat ATrak Gigamesh Remix;Lifelike;Gildas Kitsun  Club Night Mix # 3;?;?;?;?;?
Bang Bang Bang feat QTip and MNDR;Mark Ronson and The Business Intl;Bang Bang Bang feat QTip and MNDR Single;Alternative Music;?;2010 Mark Ronson under exclusive license to Sony Music Entertainment UK Limited;245.0;12/07/10
