Fire Away;Skrillex;Recess;?;1.29;2014 OWSLA/Big Beat Records Inc for the United States and WEA International Inc for the world outside of the United States;342.0;14/03/14
Medicated feat Chevy Woods and Juicy J;Wiz Khalifa;O N I F C;?;1.29;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;330.0;04/12/12
Remember You feat The Weeknd;Wiz Khalifa;O N I F C Deluxe Version;HipHop/Rap Music Hardcore Rap East Coast Rap Rap;1.99;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;?;04/12/12
?;Kelsea Ballerini;The First Time;Country Music Contemporary Country Honky Tonk Rock;1.29;2015 Black River Entertainment;?;?
Is It the Beat Juan Magan Remix;Selena;Enamorada de Ti;Regional Mexicano Music Latino Latin Pop;1.29;2012 Capitol Latin All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Latin 404 Washington Ave Suite 700 Miami Beach FL 33139;206.0;30/03/12
?;Shinedown;?;Rock Music Metal Alternative Hard Rock;?;2011 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;?;18/04/11
Clarity feat Foxes Brillz Remix;Zedd;Clarity Remixes EP;?;1.29;?;357.0;12/02/13
Leave My Heart Out of This Buzz Junkies Remix;Fifth Harmony;Better Together The Remixes EP;Pop Music Rock Teen Pop Dance;0.69;?;281.0;25/11/13
Amnesia;5 Seconds of Summer;?;Pop Music Teen Pop Rock Alternative Punk;1.29;2014 Capitol Records Ltd;?;22/07/14
?;?;Speak Now;Country Music Rock Contemporary Country Honky Tonk;1.29;2010 Big Machine Records LLC;367.0;?
Rainy Night In Georgia;Chris Young;?;?;0.99;?;253.0;27/08/09
20 Dollar Nose Bleed;?;?;Alternative Music Punk;?;2008 The Island Def Jam Music Group;257.0;16/12/08
Long Live;Taylor Swift;?;?;?;2010 Big Machine Records LLC;?;25/10/10
?;Ellie Goulding;?;Pop Music;1.29;2012 Polydor Ltd UK;216.0;19/11/12
?;David Guetta;Listen Deluxe Version;Dance Music Rock House Electronic French Pop;1.29;2014 What A Music Ltd under exclusive license to Parlophone/Warner Music France under exclusive license to Atlantic Recording Corporation for the United States All rights reserved;200.0;24/11/14
One Mississippi Live from CMT Listen Up;?;?;?;1.29;2013 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;250.0;06/08/13
We Dem Boyz;?;Blacc Hollywood Deluxe Version;HipHop/Rap Music Rap Hardcore Rap East Coast Rap Rock;1.99;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;236.0;19/08/14
?;Justin Bieber;?;?;1.29;2010 The Island Def Jam Music Group;220.0;?
Close Your Eyes;?;Where It All Began;Country Music Honky Tonk Contemporary Country;1.29;2014 Warner Music Nashville LLC and WEA International Inc for the world outside the U S;236.0;01/04/14
?;Zedd;iTunes Session EP;Dance Music;1.29;2013 Interscope Records;222.0;19/11/13
?;?;PYD feat R Kelly Single;Pop Music;1.29;?;317.0;18/11/13
?;Zion and Lennox;Reggaeton Fever Vol 1;Latino Music;0.99;2006 Flow Music;?;11/04/06
Rashi Outro;?;?;DanceMusicHipHop / RapHipHop Alternative Rap RandB / Soul Soul Electronic;?;2003 Elektra Entertainment for the United States and WEA International Inc for the world outside of the United States;121.0;29/08/03
Boiling Medlar Remix;Disclosure;?;Electronic Music Dance;1.29;2013 GrecoRoman Ltd;352.0;?
Some Day;Shinedown;Us and Them;?;?;2005 Atlantic Recording Corp For the United States and WEA International Inc for the world outside of the United States;?;04/10/05
Silver and Gold;Little Big Town;Pain Killer;Country Music Honky Tonk Contemporary Country;?;2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville;213.0;21/10/14
The Heart Knows;Olivia NewtonJohn and Barry Gibb;A Celebration In Song;Singer/Songwriter Music Rock Christian and Gospel CCM Vocal Pop Adult Contemporary;1.29;2011 ONJ Productions Inc All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by EMI CMG;?;25/01/11
?;George Strait;?;Country Music Urban Cowboy Contemporary Country;1.29;?;424.0;?
Burn Magic Man Remix;?;?;Pop Music Rock;1.29;2013 Polydor Ltd UK;250.0;17/09/13
?;Skrillex;Scary Monsters and Nice Sprites;Dance Music House Electronic;1.29;2010 Big Beat Records Inc for the United States and WEA International for the world outside the United States;281.0;?
Chevy Van;Eric Church;?;Country Music Contemporary Country;1.29;?;?;?
The Heavy and the Slow Live;Andy Grammer;Live from L A;Pop Music Rock;?;2012 SCurve Records;271.0;13/03/12
?;Taylor Swift;?;?;1.29;?;286.0;05/02/13
Slow Turning;Keith Urban;Love Pain and the Whole Crazy Thing;Country Music Contemporary Country Honky Tonk;1.29;?;328.0;10/10/06
?;?;The Sound of Madness;Rock Music Metal Alternative Grunge Hard Rock;1.29;2008 Atlantic Recording Corp for the United States and WEA International Inc for the world outside of the United States;222.0;?
Coffee s for Closers;?;Folie  Deux Deluxe Version;Alternative Music Punk;0.99;?;?;16/12/08
Shinin;Birdman and TPain;?;HipHop/Rap Music Dirty South;0.99;2009 Cash Money Records Inc;210.0;23/11/09
Through the Ghost;Shinedown;The Studio Album Collection;?;1.29;?;241.0;?
?;?;?;Country Music Contemporary Country;?;2011 EMI Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37203;?;14/01/11
Walkedypants Paxam Single Series Vol 2;Ryan Adams;Jacksonville Paxam Single Series Vol 2 Single;Rock Music;1.29;2014 PaxAmericana Recording Company;?;?
Scheie DJ White Shadow Mugler;?;?;Pop Music;1.29;?;575.0;?
?;Fall Out Boy;This Ai nt a Scene It s an Arms Race feat Kanye West Kanye West Remix Single;AlternativeMusicPunkHipHop / Rap Rock;1.29;2007 The Island Def Jam Music Group;251.0;?
You re Not My God;Keith Urban;Golden Road;Country Music Honky Tonk Contemporary Country;1.29;2002 Capitol Records Nashville;?;04/10/02
Fake Demo;Shinedown;Us and Them Deluxe Version;Rock Music Metal Hard Rock Alternative;1.29;2009 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;305.0;04/10/05
?;One Direction;Midnight Memories;Pop Music Rock Pop/Rock Teen Pop Dance;1.29;?;207.0;25/11/13
Hot Coals Return to Tackyland;Cold War Kids;?;?;1.29;?;222.0;11/09/15
?;Cold War Kids;Loyalty to Loyalty;Alternative Music Indie Rock;0.99;2012 Downtown Music LLC;226.0;23/09/08
Talk Dirty feat 2 Chainz TJR Remix;Jason Derulo;?;?;?;?;?;05/05/14
Right Here feat Drake;Justin Bieber;Believe;?;?;?;?;19/06/12
Boyfriend Joe Gauthreaux Dark Dub;Justin Bieber;Boyfriend Remixes;Dance Music Rock;1.29;2012 The Island Def Jam Music Group;466.0;12/06/12
Piensas en M feat Luigi 21 Plus Jory and Yelsid Remix;Nicky Jam;Nicky Jam Hits;Latin Urban Music Latino;0.99;2014 La Industria Inc Licencia a Codiscos S A S;?;09/09/14
Ai nt Back Yet;Kenny Chesney;?;?;?;2010 Sony Music Entertainment;239.0;01/03/10
Cameras;Wiz Khalifa;Rolling Papers;HipHop/Rap Music Rap East Coast Rap Hardcore Rap;1.29;?;?;28/03/11
G U Y KDrew Remix;Lady Gaga;?;Pop Music Rock;1.29;?;285.0;29/04/14
How I Feel Bang La Decks Radio Mix;Flo Rida;How I Feel Remixes EP;HipHop/Rap Music Rap Electronic Dance;1.29;?;300.0;?
SMH Shakin My Head feat Flo Rida;Detail and Flo Rida;SMH Shakin My Head feat Flo Rida Single;HipHop/Rap Music Rap;0.99;?;203.0;12/10/10
?;?;Funhouse;?;1.29;LaFace Recording LLC;?;?
Raise Your Glass;PNK;Raise Your Glass Single;Pop Music;1.29;2010 RCA Records a divison of Sony Music Entertainment;203.0;06/10/10
Beating Heart Dexcell Remix;Ellie Goulding;Beating Heart EP;Pop Music Rock;1.29;2014 Polydor Ltd UK;318.0;26/05/14
Follow You Down feat Bright Lights;Zedd;Clarity Deluxe Edition;Dance Music;1.29;2013 Interscope Records;347.0;24/09/13
Outro;?;The Slumdon Bridge EP;?;1.29;?;?;09/09/11
Carolyn;Toby Keith;Working Man s Poet A Tribute To Merle Haggard;?;?;?;155.0;?
Through the Ghost;Shinedown;The Studio Album Collection;Rock Music;?;2013 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;?;08/11/13
?;One Direction;?;Pop Music;1.29;2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;?;?
Ritual;Ellie Goulding;Halcyon Days Deluxe Edition;Pop Music Dance Rock;1.29;?;?;27/08/13
?;Fifth Harmony;?;Pop Music RandB / Soul Dance Teen Pop Rock;?;?;208.0;30/01/15
?;Flo Rida;?;DanceMusicElectronicHipHop / Rap Rap;1.29;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;211.0;26/06/12
You Do nt Think I m Funny Anymore;Willie Nelson;Moment of Forever;?;?;?;?;?
?;?;Mail On Sunday;HipHop/Rap Music Pop Dirty South;?;2008 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;196.0;18/03/08
30 for 30 Freestyle;Drake;What a Time To Be Alive;HipHop/Rap Music;?;?;253.0;20/09/15
Please Come to Boston Live;?;When the Sun Goes Down Deluxe Version;Country Music Contemporary Country Urban Cowboy;1.29;2007 SONY BMG MUSIC ENTERTAINMENT;240.0;?
Unconditional;NeYo;R E D Deluxe Edition;?;1.29;2012 Motown Records a Division of UMG Recordings Inc;278.0;06/11/12
?;?;?;Pop Music Rock;1.29;2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;?;12/10/12
?;Justin Bieber;Believe Deluxe Edition;Pop Music;1.29;2012 The Island Def Jam Music Group;213.0;19/06/12
Over the Rainbow;Drew Barrymore;Blended Original Motion Picture Soundtrack;?;1.29;2014 WaterTower Music;?;20/05/14
?;Ryan Adams;Ashes and Fire;Alternative Music Rock Adult Alternative Country Alternative Country Americana Singer/Songwriter Contemporary Singer/Songwriter;?;?;259.0;30/09/14
?;Drake;?;HipHop/Rap Music Hardcore Rap Rap RandB / Soul;1.29;2015 Cash Money Records Inc;283.0;?
#SELFIE;?;#SELFIE Single;Dance Music Electronic;1.29;2014 Dim Mak Inc;183.0;03/03/14
Are You Leaving With Him;Luke Bryan;?;Country Music Contemporary Country;1.29;2015 Capitol Records Nashville;203.0;?
Thnks Fr Th Mmrs Lenny B Long Term Memory;Fall Out Boy;Thnks Fr Th Mmrs Remix EP;Dance Music Alternative Punk Electronic;1.29;?;396.0;?
Medicated feat Chevy Woods and Juicy J;?;O N I F C;HipHop/Rap Music Rap East Coast Rap Hardcore Rap;1.29;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;330.0;04/12/12
Marry Me;?;Talk Dirty;?;1.29;?;?;15/04/14
?;Calvin Harris;?;Dance Music Electronic;0.99;2009 Sony Music Entertainment Limited under exclusive license to Ultra Records Inc;226.0;?
Thank Me Now;?;?;HipHop/Rap Music Hardcore Rap Rock Rap RandB / Soul Contemporary RandB;1.29;2010 Young Money Entertainment/Cash Money Records/Universal Motown;328.0;16/06/10
Do What U Want feat Christina Aguilera Red Ant and Amp Lexvas Deep House Remix;?;Do What U Want Remixes;?;?;?;410.0;?
?;Little Big Town;Pain Killer;Country Music Honky Tonk Contemporary Country;?;2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville;213.0;?
So Bad;?;?;HipHop/Rap Music Rock Hardcore Rap Rap;1.29;2010 Aftermath Records;?;21/06/10
Cambiar la Rutina feat Carlitos Way;Carlitos Way;The Black Carpet;Latin Urban Music Latino;1.29;?;211.0;11/12/07
Teardrops On My Guitar Pop Version;?;?;Country Music Pop Teen Pop Honky Tonk Contemporary Country;0.99;2008 Big Machine Records LLC All Rights Reserved Under License to UMGD;179.0;?
Titanium Cazzette s Ant Seeking Hamster Mix feat Sia;David Guetta;Titanium Remixes feat Sia;?;?;2011 What A Music Ltd licence exclusive Parlophone Music France;397.0;20/01/12
Turn Around 54321 AK Remix;?;Turn Around 54321 Remixes;DanceMusicHipHop / Rap Dirty South Rap Electronic;1.29;2011 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;309.0;19/04/11
CoPilot;?;Magazines or Novels;Pop Music Rock Pop/Rock Singer/Songwriter Contemporary Singer/Songwriter;?;?;184.0;?
Alpha Dog;Fall Out Boy;Believers Never Die Greatest Hits Bonus Track Version;Alternative Music Rock Adult Alternative Punk;?;?;221.0;17/11/09
Medicated feat Chevy Woods and Juicy J;?;O N I F C;?;1.29;2012 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;330.0;?
Do Your Thing;Ozomatli;Happy Feet Two Deluxe Edition Music from the Original Motion Picture Soundtrack;Soundtrack Music;1.29;2011 WaterTower Music;180.0;?
Just Another Rider;Keb Mo;All My Friends Celebrating the Songs and Voice of Gregg Allman;Rock Music;1.29;2014 Blackbird Production Partners LLC Under Exclusive License Rounder Records Manufactured and Distributed by Concord Music Group Inc;?;?
?;Keith Urban;Get Closer Deluxe Version;Country Music Honky Tonk Pop Pop/Rock Contemporary Country Rock;1.29;2010 Hit Red Records under exclusive license to Capitol Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37;220.0;22/02/11
The Drugs Not Working;Ryan Adams;Rock N Roll;Rock Music Adult Alternative;1.29;2014 UMG Recordings Inc;?;04/11/03
?;Thomas Rhett;It Goes Like This;Country Music Contemporary Country Honky Tonk;1.29;2013 The Valory Music Co LLC;196.0;29/10/13
Outversion;?;Version;Pop Music RandB / SoulSoulDanceRockHipHop / RapHipHop Adult Alternative Electronic Pop/Rock;?;2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT UK LIMITED;112.0;10/07/07
Respirator;Flo Rida;?;HipHop/Rap Music Rap Dirty South;1.29;2010 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;192.0;26/11/10
?;Little Big Town;The Road to Here;?;?;2005 Little Big Town LLC under exclusive license to Capitol Records Nashville;227.0;04/10/05
The Best Day Instrumental With Background Vocals;?;Taylor Swift Karaoke Fearless Instrumentals With Background Vocals;?;0.99;?;?;?
Lifted feat Emeli Sand  and Professor Green;Naughty Boy;Hotel Cabana Deluxe Version;Pop Music Rock RandB / Soul Contemporary RandB DanceElectronicHipHop / Rap Pop/Rock;?;?;255.0;06/05/14
?;?;Pop Life Extended Version Bonus Version;Dance Music Rock Pop House Electronic Electronica Adult Alternative;1.29;2007 Gum Records;226.0;?
Madhouse;Little Mix;?;Pop Music Dance Pop/Rock Rock Teen Pop Electronic;1.29;2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;?;28/05/13
?;Justin Bieber;Never Say Never The Remixes;Pop Music Teen Pop Dance Rock Vocal;?;?;?;?
Fly from the Inside Live Acoustic from WXDX Pittsburgh;Shinedown;Leave a Whisper Deluxe Version;Rock Music Hard Rock Alternative;?;2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States;?;27/05/03
Saturday Night s Alright for Fighting Live At Hammersmith Odeon London 1973;Elton John;Goodbye Yellow Brick Road 40th Anniversary Celebration Super Deluxe Edition;?;1.29;2014 Mercury Records Limited;502.0;24/03/14
True Colors feat Nicki Minaj;Wiz Khalifa;Blacc Hollywood;HipHop/Rap Music Rap Hardcore Rap East Coast Rap Rock;?;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;255.0;?
Clouds;One Direction;FOUR;?;1.29;?;231.0;17/11/14
Opening;Patrick Stewart;?;Soundtrack Music;1.29;2006 Walt Disney Records;57.0;24/10/06
Got ta Get It Dancer;Flo Rida;R O O T S Deluxe Version;HipHop/Rap Music;1.29;?;?;30/03/09
The Drugs Not Working;Ryan Adams;?;?;1.29;?;?;04/11/03
Through the Ghost;?;?;?;1.29;2013 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;241.0;08/11/13
Sumthin Like This Night feat Gorillaz;Snoop Dogg and Gorillaz;Doggumentary;?;1.29;2011 Capitol Records LLC All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records LLC 1750 North Vine Street Hollywood CA 90028;217.0;29/03/11
Fairytale of New York Live;Dave Ruffy and Amy Macdonald;?;?;1.29;?;264.0;?
?;Nick Jonas;?;Dance Music;1.29;2015 Island Records a division of UMG Recordings Inc / Safehouse Records LLC;211.0;?
Descendants Score Suite;David Lawrence;Descendants Original TV Movie Soundtrack;?;1.29;2015 Walt Disney Records;?;31/07/15
Second Chance Live Acoustic from Kansas City;?;Somewhere In the Stratosphere Live;Rock Music Metal Alternative Hard Rock;1.29;?;?;?
O Little Town of Bethlehem;Kenny Chesney;All I Want for Christmas Is a Real Good Tan;Holiday Music Country Honky Tonk Contemporary Country Christmas;0.99;2003 BMG Music;258.0;04/10/03
Valerie;The Weeknd;Thursday;?;?;2015 The Weeknd XO Inc;286.0;17/02/15
Xo;Fall Out Boy;?;Alternative Music Punk;?;2005 The Island Def Jam Music Group;?;03/05/05
?;?;All My Friends Celebrating the Songs and Voice of Gregg Allman;Rock Music;1.29;2014 Blackbird Production Partners LLC Under Exclusive License Rounder Records Manufactured and Distributed by Concord Music Group Inc;?;06/05/14
?;Taylor Swift;Taylor Swift Karaoke Red;Country Music Honky Tonk Pop Teen Pop Contemporary Country Rock;?;?;246.0;?
The Carpal Tunnel of Love;Fall Out Boy;?;?;?;2006 The Island Def Jam Music Group;?;?
Bang Bang My Baby Shot Me Down Live from Jazz At Lincoln Center Bonus Track;?;Cheek to Cheek Deluxe Version;?;1.29;2014 Columbia Records a division of Sony Music Entertainment / Interscope Records a division of UMG Recordings Inc;?;23/09/14
Why Me;Jess Glynne;I Cry When I Laugh;Pop Music Dance House Electronic Rock;1.29;?;211.0;11/09/15
?;?;?;Country Music Contemporary Country;1.29;2011 Capitol Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37203;225.0;05/08/11
?;Snoop Dogg Kanye West and John Legend;Doggumentary;HipHop/Rap Music Rock Gangsta Rap West Coast Rap;1.29;?;302.0;29/03/11
30 for 30 Freestyle;Drake;What a Time To Be Alive;HipHop/Rap Music;1.29;2015 Cash Money Records Inc With Epic Records a division of Sony Music Entertainment/A1;253.0;?
?;David Guetta;Listen;?;1.29;?;234.0;24/11/14
?;Wiz Khalifa;Blacc Hollywood;HipHop/Rap Music Rap Hardcore Rap East Coast Rap Rock;1.29;2014 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States A Warner Music Group Company;255.0;?
?;?;Hotel Cabana Deluxe Version;Pop Music Rock RandB / Soul Contemporary RandB DanceElectronicHipHop / Rap Pop/Rock;1.29;2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd;255.0;06/05/14
Goodbye to You feat Dot Rotten;Ed Sheeran;5;?;1.29;2014 Warner Music UK LImited;330.0;23/06/14
?;Terry Crews and Junior Mambazo;Blended Original Motion Picture Soundtrack;?;?;?;53.0;20/05/14
Your Mama Should ve Named You Whiskey;Luke Bryan;Crash My Party Deluxe;Country Music Contemporary Country;1.29;2014 Capitol Records Nashville;?;12/08/14
?;DJ Blass and Maicol;Sandunguero Hits;Latino Music Latin Urban;?;?;202.0;29/03/05
VHS Outro Interlude;?;?;?;1.29;2015 KIDinaKORNER/Interscope Records;85.0;30/06/15
Recess feat Fatman Scoop and Michael Angelakos Flux Pavilion Remix;Skrillex and Kill the Noise;Recess Remixes EP;Dance Music;1.29;?;227.0;07/07/14
Amazing Play and Win Club Version;Inna;?;?;?;2010 Ultra Records Inc;?;?
?;Kenny Chesney;?;Holiday Music Country Honky Tonk Contemporary Country Christmas;0.99;2003 BMG Music;258.0;04/10/03
?;Mark Ronson;Version;Pop Music RandB / SoulSoulDanceRockJazzHipHop / RapElectronicHipHop Pop/Rock Adult Alternative;0.99;2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT UK Limited except Track 9 P 2006 Rapster Records / BBE Records;110.0;10/07/07
?;?;El Perd n Single;?;1.29;2015 Sony Music Entertainment US Latin LLC;207.0;?
Raining On Sunday;Keith Urban;?;?;1.29;?;234.0;08/01/08
I Have Seen the Rain Featuring James T Moore;Pnk featuring James T Moore;?;Pop Music Electronic RandB / Soul Pop/Rock Dance;0.99;2006 RCA/JIVE Label Group a unit of Sony Music Entertainment;?;04/03/06
Travesuras feat De La Ghetto J Balvin Zion and Arc ngel Remix;?;?;?;0.99;2014 La Industria Inc Licencia a Codiscos S A S;286.0;?
Jump Disco Fries Extended Mix;?;Jump Remixes feat Nelly Furtado;DanceMusicElectronicHipHop / Rap Dirty South;1.29;?;274.0;01/09/09
Jesus Do nt Touch My Baby;Ryan Adams;Demolition;Rock Music Country Singer/Songwriter Alternative Country Adult Alternative;?;?;309.0;09/09/02
?;?;The Hunger Games Songs from District 12 and Beyond;Soundtrack Music;?;2012 Universal Republic Records a division of UMG Recordings Inc;?;20/03/12
?;?;?;Dance Music Electronic Rock;0.99;?;495.0;18/08/09
?;?;?;?;?;2008 Atlantic Recording Corporation for the United States and WEA International Inc for the world outside of the United States;235.0;17/03/08
U N I Live;Ed Sheeran;iTunes Festival London 2011 EP;?;1.29;2011 Warner Music UK Limited;198.0;11/07/11
We Dem Boyz;Wiz Khalifa;Blacc Hollywood Deluxe Version;HipHop/Rap Music Rap East Coast Rap Hardcore Rap Rock;?;?;236.0;19/08/14
A Man Who Was Gon na Die Young;Eric Church;The Outsiders;Country Music Contemporary Country Urban Cowboy;1.29;?;?;11/02/14
?;Ellie Goulding;?;Pop Music Dance Rock;1.29;2013 Polydor Ltd UK;286.0;27/08/13
Maria;Audra McDonald Jessica Molaskey Elena Shaddow and Christiane Noll;The Sound of Music Music from the NBC Television Event;Soundtrack Music;1.29;2013 NBCUniversal Media LLC under exclusive license to Sony Masterworks;195.0;03/12/13
Do nt Walk Away;Miley Cyrus;Hannah Montana The Movie Original Motion Picture Soundtrack;?;?;2009 Walt Disney Records;167.0;?
?;?;Gildas Kitsun  Club Night Mix # 3;?;0.99;2012 Kitsun ;?;?
Bang Bang Bang feat QTip and MNDR;?;Bang Bang Bang feat QTip and MNDR Single;?;?;2010 Mark Ronson under exclusive license to Sony Music Entertainment UK Limited;?;?
