riga;nome attributo;valore da imputare;valore imputato
2733;Electric_Range;215;?
1226;State;WA;WA
1410;Electric_Range;26;?
1801;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
129;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Clean Alternative Fuel Vehicle Eligible
3200;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2851;Electric_Range;0;?
3428;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2992;Legislative_District;34.0;?
3844;Legislative_District;41.0;?
1245;State;WA;WA
3658;Legislative_District;43.0;?
3476;County;Thurston;?
3251;City;Camas;?
220;County;King;King
725;Model_Year;2021;?
2264;County;Snohomish;?
140;Make;NISSAN;?
3715;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
3829;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
3628;State;WA;WA
3619;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
3957;Model_Year;2022;?
1884;State;WA;WA
541;Model_Year;2023;?
3365;Model_Year;2022;?
635;Legislative_District;41.0;?
3672;County;Clark;Clark
1001;Model;MODEL X;MODEL Y
2603;City;Mercer Island;?
299;Electric_Range;84;?
442;Model_Year;2018;2019
305;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
1070;State;WA;WA
3941;City;Mukilteo;?
1804;Make;PORSCHE;?
94;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Not eligible due to low battery range
592;City;Puyallup;?
3465;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1650;Make;RIVIAN;LUCID
1481;County;King;?
3173;Model_Year;2023;?
3660;Model;MODEL Y;ROADSTER
866;Model_Year;2020;?
3469;Legislative_District;36.0;?
692;Make;TESLA;?
1686;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
3134;Model;MODEL 3;MODEL 3
1155;Legislative_District;21.0;?
37;Electric_Range;220;?
1144;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Clean Alternative Fuel Vehicle Eligible
3305;Make;AUDI;?
829;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2198;Electric_Range;259;?
3732;Legislative_District;1.0;?
3811;Model;MODEL Y;MODEL Y
1725;Electric_Range;322;?
1483;Make;TESLA;?
2442;Make;CHEVROLET;?
2106;Electric_Range;33;?
1183;Model_Year;2020;?
1601;City;Seattle;?
433;Legislative_District;26.0;?
1898;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3561;Model;MODEL 3;?
2372;County;Kitsap;?
1600;State;WA;WA
2215;Model_Year;2021;?
1719;Model;MODEL 3;?
3603;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);Plug-in Hybrid Electric Vehicle (PHEV)
3194;Model;XC60;?
3488;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);Battery Electric Vehicle (BEV)
2317;Make;TESLA;TESLA
3738;State;WA;WA
260;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
817;City;Kent;?
2921;Model;MODEL 3;MODEL 3
2195;Model;MODEL Y;?
1058;State;WA;WA
3752;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
533;Legislative_District;37.0;?
2188;City;Redmond;?
3292;County;King;King
3400;County;King;King
1342;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
3939;Electric_Range;18;?
2261;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2031;Electric_Range;38;?
1979;City;Bellevue;?
1059;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
773;County;Adams;Adams
2123;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
1033;County;Thurston;Thurston
1456;Electric_Range;29;?
79;State;WA;WA
2932;Legislative_District;37.0;?
2568;Make;AUDI;RIVIAN
2021;Make;TESLA;TESLA
2489;Model;VOLT;?
1663;Legislative_District;28.0;?
3325;Legislative_District;12.0;?
1485;State;WA;WA
3723;Model_Year;2023;?
1701;State;WA;WA
2028;Electric_Range;0;?
1443;Make;TOYOTA;?
2313;Model;X5;?
2510;Model;I3;?
3194;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;?
2548;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
2386;County;Clark;?
246;State;WA;WA
3326;Legislative_District;42.0;?
194;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
3738;Model;WRANGLER;?
2766;Model;VOLT;?
3538;Model_Year;2023;?
288;Model;MODEL 3;?
3057;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;?
423;Model_Year;2023;?
2911;Electric_Range;53;?
3635;Legislative_District;36.0;?
3611;Make;TESLA;TESLA
184;Legislative_District;46.0;?
318;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
674;Electric_Range;208;?
111;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Plug-in Hybrid Electric Vehicle (PHEV)
2748;Electric_Range;0;?
1135;City;Issaquah;?
2528;County;King;?
3615;County;King;?
422;City;Seattle;?
2964;Model_Year;2021;?
1548;City;Olympia;?
174;Electric_Range;266;?
3356;County;Chelan;Chelan
3197;Electric_Range;266;?
269;Legislative_District;43.0;?
2120;Make;TESLA;TESLA
3978;County;King;?
2457;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1696;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Clean Alternative Fuel Vehicle Eligible
593;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Clean Alternative Fuel Vehicle Eligible
1758;County;King;King
3991;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1220;Legislative_District;45.0;?
2312;City;Puyallup;?
3453;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2767;Model_Year;2020;?
1121;Make;TESLA;TESLA
2815;County;King;King
2259;City;Seattle;?
2522;Legislative_District;41.0;?
1803;Model_Year;2023;?
1776;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
3611;Model_Year;2023;?
2596;Legislative_District;42.0;?
236;Model;BOLT EV;BOLT EUV
3562;Legislative_District;40.0;?
3500;Make;TESLA;?
2518;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
3317;City;Redmond;?
1673;Legislative_District;17.0;?
3151;County;King;?
2488;Legislative_District;41.0;?
2426;Model_Year;2021;?
261;Legislative_District;14.0;?
2779;County;King;?
803;City;Lakewood;?
1287;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3429;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3887;County;King;?
1214;Model_Year;2022;?
1338;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1945;State;WA;WA
994;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;Not eligible due to low battery range
632;Model_Year;2020;2017
3701;City;Bothell;?
948;County;Spokane;Spokane
2145;City;Seattle;?
2139;Model;MODEL 3;MODEL 3
703;State;WA;WA
2162;Make;TESLA;TESLA
872;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);Plug-in Hybrid Electric Vehicle (PHEV)
2859;Make;CHEVROLET;?
2804;State;WA;WA
583;County;Mason;?
3729;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1196;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
1229;County;King;King
3174;Make;NISSAN;?
19;Model_Year;2023;?
3907;Model_Year;2019;2016
1318;Model_Year;2021;?
3691;Electric_Range;0;?
1675;County;Clark;?
2128;Model;CAYENNE;?
2429;County;Jefferson;?
2017;County;Clark;Clark
912;Legislative_District;43.0;?
3671;Legislative_District;41.0;?
2206;Model;MODEL S;MODEL Y
1168;State;WA;WA
3273;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;Not eligible due to low battery range
1502;Model_Year;2020;2018
655;Model;XC90;?
1981;County;King;King
3398;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Clean Alternative Fuel Vehicle Eligible
285;State;WA;WA
415;State;WA;WA
2166;Legislative_District;5.0;?
3771;City;Seattle;?
60;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
2778;County;Jefferson;?
1594;Electric_Range;0;?
712;Legislative_District;22.0;?
525;State;WA;WA
2460;Electric_Range;0;?
2725;State;WA;WA
1337;Model;MODEL 3;?
2308;Model;PACIFICA;?
1811;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1170;Legislative_District;44.0;?
1423;Legislative_District;36.0;?
3563;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2265;City;Gig Harbor;?
1157;Model_Year;2022;?
2165;State;WA;WA
1951;City;Graham;?
3197;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3361;State;WA;WA
2093;Legislative_District;48.0;?
991;County;Whatcom;Whatcom
932;State;WA;WA
480;Model_Year;2023;2023
658;Model;VOLT;VOLT
752;City;Kirkland;?
306;State;WA;WA
543;State;WA;WA
3802;Model;MODEL S;MODEL 3
347;City;Seatac;?
2624;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;Not eligible due to low battery range
3799;Make;CHEVROLET;?
1932;Electric_Range;0;?
778;Electric_Range;0;?
738;City;Seattle;?
823;Make;TESLA;?
2315;Legislative_District;45.0;?
1089;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);Battery Electric Vehicle (BEV)
3331;City;Bellevue;?
91;County;Snohomish;?
563;Model;MODEL 3;MODEL Y
3551;State;WA;WA
1427;Model;RAV4 PRIME;?
629;City;Seattle;?
126;Legislative_District;10.0;?
2019;Legislative_District;36.0;?
3928;Make;FORD;?
3447;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
1906;Make;MERCEDES-BENZ;?
499;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3834;Model;RAV4 PRIME;?
3908;Model;SOUL;NIRO
3608;Make;JEEP;JEEP
3487;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2565;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2782;State;WA;WA
2066;State;WA;WA
600;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3578;City;Yarrow Point;?
2985;Legislative_District;2.0;?
2262;Model_Year;2022;?
1917;Model_Year;2023;?
2068;Electric_Range;53;?
1380;State;WA;WA
1437;City;Seattle;?
107;Model;MODEL Y;MODEL Y
22;Model;R1T;?
778;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1691;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;?
3336;City;Bothell;?
2602;Make;TESLA;TESLA
2315;Model;MODEL Y;?
402;Make;TESLA;?
3273;County;Kitsap;?
3133;State;WA;WA
618;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
2597;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
3117;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1787;Electric_Range;266;?
2199;Make;TESLA;?
715;Model;Q4;E-TRON
2580;Model;MODEL Y;?
3508;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2485;Model;IX;?
2687;County;King;King
1049;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2153;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
1703;Model;MODEL Y;?
1540;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
577;City;Bellingham;?
1737;Model_Year;2015;?
3720;Legislative_District;34.0;?
2607;Model;PRIUS PLUG-IN;?
537;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
3376;Make;VOLVO;?
157;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2832;Make;TESLA;TESLA
1011;State;WA;WA
1788;City;Ferndale;?
2513;City;Federal Way;?
2869;Electric_Range;0;?
3790;Electric_Range;215;?
595;Model;BOLT EV;?
1361;City;Richland;?
323;Model_Year;2017;?
2073;Electric_Range;0;?
1637;City;Redmond;?
1346;Make;JEEP;?
2903;Model;WRANGLER;?
1067;State;WA;WA
3493;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);Battery Electric Vehicle (BEV)
1671;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
130;Electric_Range;0;?
3146;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
1521;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2051;Legislative_District;37.0;?
1042;City;Redmond;?
2275;Electric_Range;0;?
613;Legislative_District;17.0;?
1048;Model_Year;2022;?
2600;Legislative_District;23.0;?
3024;County;Pierce;?
3681;Model_Year;2013;?
398;Make;BMW;?
115;Model;NIRO;?
514;Legislative_District;41.0;?
3077;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3021;City;Redmond;?
3073;City;Seattle;?
1534;County;King;?
1145;Electric_Range;25;?
3084;County;King;King
595;City;Sequim;?
1584;Model;MODEL Y;?
