Michael Binzer;M;?;?;?;Denmark;?;1998 Winter;1998;Winter;Nagano;Cross Country Skiing
Terene Eva Terry Donovan;F;35.0;157.0;53.0;Australia;AUS;1980 Summer;?;Summer;Moskva;Archery
?;?;32.0;170.0;59.0;Denmark;DEN;1960 Summer;1960;Summer;?;Equestrianism
?;M;?;187.0;75.0;?;?;2008 Summer;2008;Summer;Beijing;Rowing
Abigail Susan E. Edmonds;F;21.0;?;?;Great Britain;GBR;2012 Summer;2012;Summer;London;Canoeing
Dana Beldov-Splensk;?;?;172.0;?;?;?;?;?;?;?;?
Ral Bagattini;M;25.0;178.0;?;?;BRA;1976 Summer;?;Summer;Montreal;Rowing
Krisztin Berki;M;27.0;?;?;Hungary;HUN;2012 Summer;2012;Summer;?;?
Elise Christie;F;19.0;160.0;54.0;Great Britain;?;2010 Winter;?;?;Vancouver;?
Valeri Belenki;M;?;163.0;59.0;?;EUN;1992 Summer;1992;Summer;?;Gymnastics
?;F;23.0;168.0;55.0;France;?;2010 Winter;2010;?;Vancouver;Biathlon
Nadezhda Valentinovna Burlakova (Shamakova-);?;24.0;?;59.0;Soviet Union;URS;1984 Winter;1984;?;Sarajevo;Cross Country Skiing
Olivier Boivin;M;27.0;?;70.0;France;FRA;1992 Summer;?;Summer;Barcelona;Canoeing
Brigitte Bosmans;?;?;?;60.0;Belgium;?;?;1980;?;?;Swimming
Monique Marie Allen;?;16.0;?;?;Australia;AUS;1988 Summer;1988;Summer;Seoul;Gymnastics
Anthony Stanley Amado;M;25.0;?;57.0;?;USA;?;1988;?;?;?
Dorothe Deuring;?;?;174.0;?;Austria;AUT;1988 Summer;1988;?;?;Shooting
Mohamed Abdul Hamid;M;19.0;175.0;55.0;Sudan;SUD;2000 Summer;2000;Summer;?;Swimming
Yuliya Anatolyevna Chepalova;F;29.0;164.0;?;Russia;RUS;2006 Winter;?;Winter;Torino;?
Keston Bledman;?;28.0;180.0;88.0;Trinidad and Tobago;TTO;?;2016;Summer;?;?
smail Akay;M;30.0;178.0;?;?;TUR;1972 Summer;?;Summer;Munich;Athletics
?;M;?;176.0;69.0;Mali;MLI;2004 Summer;2004;Summer;Athina;Football
?;M;20.0;156.0;66.0;Panama;PAN;1996 Summer;?;Summer;Atlanta;?
Michal D'Almeida;?;24.0;176.0;80.0;France;FRA;?;2012;Summer;London;?
Paul Fitzgerald;M;21.0;173.0;?;Ireland;IRL;1984 Summer;?;Summer;?;?
?;M;?;193.0;89.0;?;SWE;2012 Summer;2012;?;?;Tennis
?;M;?;179.0;84.0;Germany;GER;1964 Summer;1964;Summer;Tokyo;?
?;F;21.0;175.0;60.0;Moldova;MDA;?;2016;Summer;Rio de Janeiro;?
Gregory Durand;M;24.0;178.0;?;France;?;?;2002;?;Salt Lake City;?
?;M;?;183.0;75.0;Kenya;KEN;?;2008;Summer;Beijing;Swimming
Isaac Botella Prez de Landazabal;M;28.0;161.0;64.0;Spain;?;2012 Summer;2012;?;London;Gymnastics
Yohan Delattre;M;?;?;82.0;?;FRA;1996 Summer;1996;?;?;Handball
?;?;25.0;186.0;?;Great Britain;GBR;1976 Summer;?;Summer;Montreal;Fencing
Martin Doktor;M;22.0;?;78.0;Czech Republic;CZE;1996 Summer;?;Summer;Atlanta;Canoeing
Fabiana da Silva Simes;F;?;161.0;56.0;?;BRA;2016 Summer;?;Summer;?;Football
Lilian de Geus;F;24.0;?;57.0;?;?;2016 Summer;?;Summer;?;Sailing
Paula Gonalves Carvalho;F;19.0;165.0;?;Brazil;BRA;1984 Summer;1984;Summer;Los Angeles;?
?;F;33.0;?;45.0;Italy;ITA;2002 Winter;2002;Winter;?;Cross Country Skiing
Petronella Theodora Maria Ellen Bontje;F;30.0;?;72.0;?;NED;1988 Summer;?;Summer;Seoul;Equestrianism
Anna Viktoria Dahlberg-Olsson;F;25.0;165.0;60.0;Sweden;SWE;2002 Winter;2002;?;Salt Lake City;Cross Country Skiing
?;?;28.0;?;?;Morocco;MAR;?;2012;Summer;London;Judo
Timothy Tim Conrad;M;?;?;91.0;?;AUS;1976 Summer;1976;Summer;Montreal;Rowing
?;?;24.0;174.0;72.0;Norway;NOR;1912 Summer;?;?;?;Athletics
?;F;?;?;77.0;Canada;CAN;1968 Summer;1968;Summer;Mexico City;?
Olga Aleksandrovna Brusnikina;F;?;169.0;?;Russia;RUS;2000 Summer;2000;?;Sydney;Synchronized Swimming
Martin Brerton;?;19.0;178.0;?;?;IRL;?;1980;?;Moskva;Boxing
Cristina Doboan (-Ionia);F;21.0;164.0;53.0;Romania;ROU;?;1964;Summer;?;?
?;F;29.0;166.0;47.0;Japan;JPN;?;?;Summer;Atlanta;Athletics
?;?;30.0;155.0;58.0;?;?;?;2004;?;?;Badminton
?;?;22.0;182.0;?;Switzerland;SUI;1952 Summer;?;?;Helsinki;Rowing
?;M;?;186.0;?;France;?;?;2000;?;Sydney;Rowing
Roberto Jos Elas Orozco;M;23.0;185.0;76.0;Mexico;?;?;2000;?;Sydney;?
Shaun Coulton;M;24.0;191.0;94.0;Australia;AUS;?;2004;Summer;Athina;?
Gabriele Gaby Bhlmann;?;32.0;?;57.0;Switzerland;SUI;1996 Summer;1996;?;?;Shooting
Nelson Rocha dos Santos;M;28.0;168.0;51.0;Brazil;BRA;1980 Summer;1980;?;Moskva;Athletics
?;M;19.0;165.0;57.0;Switzerland;?;?;1960;?;Roma;?
Stephen Angers;?;23.0;178.0;?;Canada;CAN;1988 Summer;?;Summer;Seoul;?
Marua Ferk;F;25.0;167.0;63.0;Slovenia;?;2014 Winter;2014;?;Sochi;Alpine Skiing
?;?;24.0;?;70.0;?;USA;?;1984;?;Sarajevo;Figure Skating
?;M;20.0;176.0;63.0;Luxembourg;?;1960 Summer;1960;?;Roma;Fencing
Mathieu Bois;M;20.0;?;70.0;Canada;CAN;2008 Summer;2008;?;Beijing;Swimming
Wiesaw Bocheski;M;24.0;192.0;99.0;Poland;POL;1968 Summer;1968;Summer;Mexico City;Wrestling
Gian Nicola Berti;M;28.0;172.0;74.0;?;SMR;1988 Summer;1988;Summer;Seoul;Shooting
Barbara A. Brown;F;19.0;180.0;?;United States;USA;1960 Summer;1960;Summer;Roma;Athletics
Valentina Ciurina;?;23.0;?;68.0;Moldova;MDA;2002 Winter;2002;?;Salt Lake City;Biathlon
ngel Fernndez Garca;M;?;174.0;?;Spain;ESP;1988 Summer;1988;?;?;Fencing
Peter Bucher;?;?;178.0;75.0;?;FRG;?;1972;Summer;Munich;Handball
Franka Dietzsch;?;32.0;?;90.0;?;?;2000 Summer;2000;?;Sydney;?
?;?;?;?;65.0;Ireland;IRL;2012 Summer;?;Summer;London;Equestrianism
Gran Patrik Crafoord;M;21.0;176.0;68.0;Galejan;?;1960 Summer;1960;Summer;Roma;?
John Byron Jack Dale;M;22.0;?;73.0;United States;USA;?;1968;Winter;Grenoble;?
?;?;28.0;?;60.0;?;BLR;2012 Summer;2012;Summer;London;Athletics
?;M;23.0;?;62.0;Algeria;?;1980 Summer;1980;Summer;Moskva;Athletics
Alberto Busnari;?;?;172.0;70.0;Italy;ITA;2012 Summer;2012;?;London;Gymnastics
Santiago de la Rocha Mille;?;36.0;?;?;Spain;ESP;?;1988;Summer;Seoul;?
?;?;36.0;?;58.0;?;FRA;1996 Summer;?;Summer;Atlanta;Athletics
Lance Edward Armstrong (Gunderson-);M;?;178.0;75.0;?;?;1996 Summer;?;?;Atlanta;?
?;F;23.0;157.0;?;?;TPE;1996 Summer;1996;Summer;Atlanta;Table Tennis
Maria Helene Brandin;?;32.0;186.0;85.0;Sweden;SWE;1996 Summer;1996;Summer;Atlanta;Rowing
Liliana Allen Doll (-de Martnez);F;?;?;?;Mexico;?;2004 Summer;2004;Summer;Athina;Athletics
Miguel Arroyo Prez;M;18.0;165.0;?;Cuba;CUB;1980 Summer;1980;Summer;?;?
Zahi El-Khoury;M;19.0;?;77.0;?;LIB;1988 Summer;1988;Summer;Seoul;Fencing
?;F;?;?;58.0;?;BRA;2012 Summer;?;Summer;?;Table Tennis
?;F;17.0;153.0;?;Kenya;?;2000 Summer;2000;?;?;Athletics
?;M;?;188.0;77.0;West Germany;?;1972 Summer;1972;Summer;Munich;?
?;M;37.0;?;52.0;Canada;CAN;?;1972;Summer;?;Weightlifting
?;?;17.0;153.0;?;?;CUB;?;1968;Summer;Mexico City;?
?;?;17.0;169.0;?;?;HUN;2004 Summer;2004;Summer;Athina;?
Bernard Patrick Pat Costello Jr.;?;27.0;188.0;84.0;United States;?;1956 Summer;1956;Summer;Melbourne;Rowing
Sergey Vladimirovich Chepikov;M;39.0;182.0;?;Russia;RUS;2006 Winter;2006;Winter;Torino;Biathlon
?;M;26.0;192.0;?;Poland;?;2008 Summer;2008;Summer;?;?
Grazia Colombo;F;19.0;?;61.0;Italy;ITA;1984 Summer;1984;?;?;Swimming
Rgine Cavagnoud;F;?;163.0;64.0;France;FRA;1994 Winter;1994;Winter;Lillehammer;?
Raymond Ray Cadieux;?;?;?;77.0;Canada;CAN;1968 Winter;1968;Winter;?;Ice Hockey
Thiago Almeida;M;28.0;?;70.0;Brazil;BRA;2008 Summer;?;Summer;Beijing;?
Timothy Deavin;?;?;185.0;77.0;?;AUS;2016 Summer;2016;Summer;?;Hockey
Benjamin Kudjow Thomas Boukpeti;M;27.0;?;73.0;Togo;TOG;2008 Summer;2008;Summer;Beijing;Canoeing
Ernest Dong;?;26.0;175.0;63.0;Cameroon;CMR;1968 Summer;1968;Summer;Mexico City;Boxing
Vasilios Dimitriadis;M;23.0;?;89.0;Greece;GRE;2002 Winter;2002;Winter;Salt Lake City;?
Carmel Frances Clark (-Gardner);F;19.0;179.0;63.0;New Zealand;?;?;1984;Summer;Los Angeles;Swimming
Eom Hyo-Won;M;?;185.0;86.0;?;KOR;2012 Summer;2012;Summer;London;Handball
Barbara Anne Cage (-McCarthy);F;23.0;159.0;50.0;Australia;?;?;1964;Summer;Tokyo;Gymnastics
Vasily Danilov;M;15.0;190.0;80.0;Kyrgyzstan;?;2004 Summer;2004;?;Athina;Swimming
Michael Binzer;M;23.0;180.0;73.0;Denmark;DEN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing
Chen Ruolin;F;23.0;160.0;?;China;CHN;?;2016;Summer;?;Diving
Monique Andrade Ferreira;F;?;165.0;53.0;Brazil;?;2008 Summer;?;Summer;Beijing;Swimming
Zulia Ins Calatayud Torres;?;20.0;169.0;59.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Athletics
?;F;30.0;164.0;60.0;Monaco;MON;2014 Winter;2014;Winter;Sochi;Alpine Skiing
?;M;?;?;?;?;ESA;2008 Summer;2008;?;Beijing;Judo
Meghan Duggan;F;26.0;?;73.0;United States;?;2014 Winter;?;Winter;Sochi;Ice Hockey
?;F;25.0;183.0;?;Brazil;BRA;2008 Summer;?;Summer;?;Basketball
Rajmund Csnyi;M;28.0;?;68.0;Hungary;HUN;1964 Summer;?;Summer;Tokyo;Gymnastics
?;F;16.0;?;?;Romania;ROU;1992 Summer;1992;?;Barcelona;Swimming
Cosetta Campana;F;23.0;?;64.0;Italy;ITA;1984 Summer;1984;Summer;Los Angeles;Athletics
Liliyana Lyubenova Aleksandrova;F;21.0;?;67.0;Bulgaria;BUL;1964 Summer;1964;Summer;?;Gymnastics
Emmanuel Degland;?;23.0;?;77.0;France;FRA;?;1924;Summer;?;Athletics
Patrice Casimir;M;20.0;169.0;63.0;?;FRA;1992 Summer;1992;Summer;Barcelona;Gymnastics
Dorota Bielska;F;18.0;154.0;52.0;?;?;?;1980;Summer;Moskva;Hockey
Bernard Decoux;M;19.0;?;?;France;FRA;?;1976;Summer;?;Gymnastics
Barna Bor;M;29.0;191.0;130.0;Hungary;HUN;2016 Summer;2016;Summer;Rio de Janeiro;?
?;F;?;170.0;?;Ireland;IRL;2016 Summer;2016;Summer;Rio de Janeiro;Modern Pentathlon
Edson Isaas Freitas da Silva;M;?;170.0;83.0;Brazil;BRA;2016 Summer;2016;?;Rio de Janeiro;Canoeing
Valeriy Viktorovich Borchin;?;?;?;?;Russia;RUS;2012 Summer;2012;?;London;Athletics
?;M;39.0;191.0;109.0;United States;USA;?;?;Summer;London;Sailing
Lus Miguel Faztudo e Costa;M;30.0;190.0;87.0;?;ANG;2008 Summer;2008;Summer;?;Basketball
?;F;19.0;166.0;47.0;Mexico;MEX;?;1964;Summer;Tokyo;Swimming
Elizabeth Bessey de Ltourdie;F;?;164.0;?;Seychelles;?;?;?;Summer;?;?
Nataliya Vladimirovna Dmitriyeva;F;24.0;164.0;52.0;?;RUS;2002 Winter;2002;Winter;?;Short Track Speed Skating
Miguel ngel Mickey Coll Dulievre;?;?;196.0;86.0;Puerto Rico;PUR;1972 Summer;?;?;Munich;Basketball
?;M;?;181.0;69.0;?;?;1980 Summer;?;Summer;Moskva;Swimming
?;F;?;?;?;Italy;ITA;2004 Summer;?;Summer;Athina;?
Rosiclia Cardoso Campos;F;22.0;?;66.0;Brazil;BRA;1992 Summer;1992;Summer;Barcelona;Judo
John Llewellyn Davies;M;?;185.0;68.0;New Zealand;NZL;?;?;?;Tokyo;?
?;F;23.0;152.0;48.0;United States;USA;2014 Winter;2014;?;?;Figure Skating
John Franklin Anderson;M;?;191.0;97.0;United States;?;1932 Summer;1932;Summer;Los Angeles;?
Lenka Bartkov;F;21.0;175.0;64.0;?;?;2012 Summer;2012;Summer;London;Basketball
Attila Buday;?;30.0;?;?;Canada;CAN;2004 Summer;2004;Summer;?;Canoeing
Naser Al-Othman;M;23.0;163.0;?;Kuwait;?;?;2000;?;Sydney;Football
?;?;23.0;182.0;77.0;United States;USA;2000 Summer;?;Summer;Sydney;?
Chang Hui-Chien;?;?;168.0;?;Chinese Taipei;TPE;1984 Summer;?;?;?;Swimming
Martin Callaghan;M;17.0;184.0;94.0;Australia;?;1980 Summer;1980;Summer;?;Water Polo
Abdel Hakim Djaziri;M;?;?;60.0;Algeria;ALG;2004 Summer;?;Summer;Athina;Table Tennis
Roberto Ferrari;M;?;178.0;80.0;Italy;ITA;?;1952;Summer;Helsinki;Fencing
Susanne Jean Susie Atwood;F;?;?;66.0;United States;USA;?;1968;Summer;Mexico City;?
Arturo Costa Valdes;M;?;175.0;76.0;Cuba;CUB;1968 Summer;1968;Summer;?;Shooting
Eleni Daniilidou;F;25.0;?;72.0;?;?;2008 Summer;2008;Summer;?;Tennis
?;M;21.0;?;?;?;USA;1976 Summer;1976;Summer;?;Swimming
Kari Pekka Eloranta;M;35.0;187.0;89.0;Finland;FIN;1992 Winter;1992;Winter;Albertville;Ice Hockey
?;?;?;?;?;Macedonia;?;?;2012;Summer;?;Athletics
?;?;?;?;71.0;?;EGY;1992 Summer;?;?;Barcelona;Modern Pentathlon
Olanrewaju Durodola;?;?;?;91.0;Nigeria;NGR;2008 Summer;2008;Summer;?;?
Jan Mauritz Boklv;M;?;?;?;?;?;1992 Winter;?;?;?;?
Wendy Lou Lansbach Boglioli;F;21.0;180.0;64.0;United States;USA;1976 Summer;1976;Summer;?;?
Michael Mike Dixon;M;?;168.0;?;Great Britain;GBR;1998 Winter;1998;?;Nagano;?
?;?;22.0;?;64.0;France;?;?;?;Summer;Moskva;Athletics
Piero Codia;M;26.0;190.0;80.0;?;?;?;2016;?;Rio de Janeiro;Swimming
Lisa Karolina Viktoria Dahlkvist;F;29.0;173.0;66.0;Sweden;SWE;2016 Summer;?;?;Rio de Janeiro;Football
Fan Hongbin;M;21.0;158.0;50.0;?;CHN;1996 Summer;1996;Summer;Atlanta;Gymnastics
Pedro Omar Caino;M;?;182.0;82.0;Argentina;ARG;1984 Summer;1984;Summer;Los Angeles;Cycling
?;?;?;178.0;68.0;India;IND;1996 Summer;?;?;Atlanta;Badminton
?;?;18.0;?;43.0;East Germany;GDR;1968 Summer;?;Summer;Mexico City;Gymnastics
Francisco Flaminio Ferreira Romero;M;21.0;?;?;Paraguay;PAR;?;1992;?;Barcelona;Football
?;?;25.0;178.0;80.0;Soviet Union;URS;1980 Summer;1980;?;Moskva;?
Gary J. Dilley;?;19.0;?;75.0;?;USA;?;1964;Summer;Tokyo;?
Daniel Claudon;?;28.0;179.0;?;?;?;1972 Winter;1972;?;Sapporo;Biathlon
?;M;?;?;68.0;?;?;1972 Summer;1972;Summer;Munich;Athletics
Anzhelika Petrovna Anzhela Atroshchenko (-Kinet);F;21.0;?;58.0;Unified Team;EUN;?;1992;Summer;Barcelona;Athletics
Ahmad Faraj;M;?;167.0;60.0;United Arab Emirates;UAE;1988 Summer;1988;Summer;Seoul;?
Christine Bodner-Laser;?;25.0;179.0;68.0;?;?;1976 Summer;?;Summer;Montreal;Athletics
John Michael Bukowski;M;?;183.0;70.0;Australia;AUS;1964 Summer;?;Summer;Tokyo;Boxing
Tefilo Teo Cruz Downs;?;?;200.0;81.0;Puerto Rico;PUR;?;?;Summer;Montreal;?
Helena Balatkov-Erbenov;F;?;160.0;50.0;Czech Republic;?;2006 Winter;2006;Winter;Torino;?
Darko Cingesar;M;?;?;93.0;Slovenia;SLO;2016 Summer;2016;Summer;Rio de Janeiro;?
Phyllis Ann Margaret Fargher (-Sissons);F;26.0;160.0;?;New Zealand;?;1984 Summer;1984;?;?;Diving
Michael Douglas;M;38.0;172.0;78.0;Canada;CAN;2010 Winter;?;Winter;Vancouver;?
Malin Therse Alshammar;F;18.0;180.0;64.0;Sweden;?;?;1996;Summer;Atlanta;Swimming
?;M;28.0;183.0;82.0;?;RUS;1998 Winter;1998;Winter;Nagano;Figure Skating
Badrakhyn Odonchimeg;?;26.0;175.0;63.0;Mongolia;?;2008 Summer;2008;?;Beijing;?
Jailma Sales de Lima;F;?;174.0;65.0;Brazil;BRA;2012 Summer;2012;Summer;London;Athletics
?;M;?;179.0;80.0;?;?;2004 Summer;?;Summer;Athina;Sailing
?;F;24.0;167.0;51.0;Vietnam;VIE;?;?;Summer;Barcelona;?
Alexandra Barr (Sandor-);F;26.0;173.0;59.0;?;?;1984 Summer;?;Summer;Los Angeles;?
Marco Albarello;?;27.0;187.0;84.0;?;ITA;1988 Winter;?;Winter;Calgary;?
Didier Dubois;M;23.0;178.0;68.0;France;FRA;1980 Summer;1980;?;?;Athletics
?;M;22.0;?;63.0;Belgium;BEL;?;1972;Summer;?;?
Gladys Ivonne Erbetta Huri (-Mordini);F;?;157.0;?;Argentina;ARG;1952 Summer;1952;Summer;Helsinki;Athletics
Isabel Cristina Ceballos Rojas;?;21.0;168.0;62.0;?;COL;2000 Summer;?;Summer;?;?
Maria Aparecida Barbosa de Souza;?;?;?;58.0;Brazil;?;1996 Summer;?;?;?;Athletics
?;F;26.0;166.0;?;?;?;2004 Summer;2004;?;Athina;?
Jens Hakon Christensen;M;?;182.0;?;Denmark;DEN;1980 Summer;1980;Summer;?;Sailing
Valerie Ivy Val Buffham-Norris;F;?;152.0;48.0;Australia;?;?;1968;Summer;Mexico City;Gymnastics
Nicolae Bejenaru;M;24.0;163.0;59.0;?;ROU;1992 Summer;1992;Summer;Barcelona;Gymnastics
Cleopatra Ayesha Borel-Brown;F;29.0;172.0;89.0;Trinidad and Tobago;TTO;2008 Summer;2008;Summer;?;Athletics
Asl akr (-Alptekin);F;22.0;168.0;50.0;?;TUR;2008 Summer;?;Summer;?;Athletics
Sergey Pavlovich Cherepanov;M;?;181.0;70.0;Kazakhstan;KAZ;?;?;Winter;Vancouver;Cross Country Skiing
Giorgio Di Centa;M;29.0;174.0;67.0;Italy;ITA;2002 Winter;?;Winter;Salt Lake City;Cross Country Skiing
Jrg Bruder;M;?;180.0;85.0;?;BRA;1964 Summer;1964;Summer;Tokyo;?
Yul Mark Du Pont;?;17.0;171.0;?;?;?;1988 Summer;?;?;Seoul;Swimming
?;?;20.0;169.0;?;France;FRA;1964 Winter;1964;Winter;Innsbruck;?
?;M;26.0;181.0;?;Norway;NOR;1994 Winter;1994;?;Lillehammer;Ice Hockey
?;?;?;?;72.0;China;CHN;2004 Summer;2004;?;Athina;Badminton
?;M;25.0;?;?;?;LIE;1972 Summer;1972;Summer;?;?
Jos Alfredo Bea Garca;M;?;?;72.0;?;ESP;?;1996;Summer;?;?
Yukio Endo;M;27.0;161.0;58.0;Japan;JPN;1964 Summer;1964;Summer;Tokyo;Gymnastics
Fernanda Fernandinha Ferreira;?;32.0;?;?;?;?;2012 Summer;2012;Summer;London;Volleyball
Britta Kristin Bthe;F;28.0;?;78.0;Germany-2;GER;2016 Summer;?;Summer;Rio de Janeiro;Beach Volleyball
Mariko Adachi;?;?;162.0;51.0;Japan;?;2012 Summer;2012;?;London;Triathlon
?;M;24.0;?;60.0;?;KOR;2006 Winter;2006;Winter;Torino;?
?;M;36.0;188.0;93.0;?;USA;1996 Summer;1996;Summer;Atlanta;?
Benjamin Alexandro Ben Agosto;M;24.0;?;75.0;United States-1;USA;?;2006;Winter;?;Figure Skating
?;F;20.0;?;63.0;United States;?;2014 Winter;2014;Winter;?;Freestyle Skiing
Cheng Sung-Gun;?;?;?;?;?;TPE;1968 Summer;1968;Summer;?;Shooting
?;M;?;178.0;72.0;Pakistan;?;?;1960;Summer;?;Cycling
Anna Chiejine;F;?;170.0;62.0;Nigeria;NGR;2000 Summer;2000;Summer;Sydney;Football
?;M;35.0;175.0;?;?;COL;1964 Summer;?;Summer;?;Fencing
?;F;16.0;160.0;50.0;?;USA;1956 Summer;?;Summer;Melbourne;Gymnastics
?;?;?;162.0;60.0;?;?;1956 Summer;?;Summer;Melbourne;Gymnastics
?;M;?;173.0;?;Canada;CAN;2006 Winter;?;Winter;?;Freestyle Skiing
Stanley Clark Stan Cole;M;26.0;186.0;?;?;USA;1972 Summer;1972;?;?;Water Polo
Katherine Nataly Arias Pea;F;26.0;172.0;62.0;Colombia;COL;2012 Summer;2012;Summer;?;Football
?;F;?;144.0;?;China;CHN;?;2012;Summer;London;Gymnastics
Christopher John Chris Anstey;M;33.0;?;112.0;Australia;AUS;?;2008;Summer;Beijing;Basketball
Manami Doi;F;18.0;167.0;64.0;?;?;?;2012;Summer;London;Sailing
Valeriy Pylypovych Borzov;?;22.0;183.0;80.0;?;URS;?;1972;?;Munich;?
Nataliya Aleksandrovna Chernova;?;28.0;158.0;57.0;Russia;RUS;?;2004;?;Athina;Trampolining
?;M;24.0;196.0;95.0;Germany;?;?;1964;?;?;Athletics
Jzsef Csermk;M;28.0;170.0;89.0;?;?;1960 Summer;1960;Summer;Roma;?
Hoi Kem Doo;F;?;?;60.0;Hong Kong;HKG;2016 Summer;?;Summer;Rio de Janeiro;Table Tennis
?;?;29.0;145.0;45.0;?;BRA;2012 Summer;2012;Summer;London;?
Anik Ducza-Jnosi;F;26.0;161.0;57.0;Hungary;HUN;1968 Summer;1968;Summer;Mexico City;Gymnastics
Rok Benkovi;M;?;181.0;?;Slovenia;?;2006 Winter;2006;Winter;?;?
Mlina Clugreanu;?;?;176.0;66.0;Romania;ROU;?;2016;Summer;?;?
Sndor Eckschmiedt;M;?;?;111.0;Hungary;HUN;?;?;Summer;Mexico City;Athletics
?;M;24.0;182.0;?;Switzerland;SUI;?;1960;Summer;?;Swimming
Christopher Robin Chris Felix;M;23.0;180.0;83.0;?;CAN;1988 Winter;?;Winter;Calgary;Ice Hockey
Jennifer Mae Jenny Barringer-Simpson;F;25.0;166.0;?;United States;?;2012 Summer;?;Summer;London;Athletics
James Spencer Jim Courier;?;21.0;185.0;82.0;?;USA;1992 Summer;?;Summer;Barcelona;?
?;M;?;?;83.0;?;?;1984 Summer;?;Summer;Los Angeles;Volleyball
Mohini Bhardwaj (-Barry);F;25.0;147.0;?;?;USA;2004 Summer;?;?;Athina;Gymnastics
Flix Omar Fernndez Rodrguez;M;24.0;178.0;84.0;?;PUR;?;2000;?;?;Athletics
Ctislav Slava Dosedl;M;?;183.0;79.0;?;CZE;2000 Summer;?;Summer;Sydney;Tennis
Annemarie Josefina Anna Cox-Wood;F;29.0;171.0;?;Australia;AUS;?;1996;?;Atlanta;?
Phillip Walter Phil Coles;?;?;?;?;Australia;AUS;1960 Summer;1960;Summer;Roma;Canoeing
Peter Clausen;M;?;?;84.0;Denmark;DEN;1988 Summer;?;?;Seoul;Cycling
