Heinz Bker;M;23.0;179.0;84.0;Germany;GER;1964 Summer;1964;Summer;Tokyo;Canoeing
Tatiana Chica;F;21.0;175.0;60.0;Moldova;MDA;2016 Summer;2016;Summer;Rio de Janeiro;?
?;M;24.0;178.0;69.0;France;FRA;2002 Winter;2002;Winter;Salt Lake City;Short Track Speed Skating
Jason Edward Dunford;M;?;183.0;75.0;?;KEN;2008 Summer;2008;Summer;Beijing;Swimming
Isaac Botella Prez de Landazabal;M;28.0;161.0;64.0;?;ESP;2012 Summer;?;Summer;London;Gymnastics
Yohan Delattre;?;28.0;185.0;?;France;FRA;?;1996;Summer;Atlanta;?
Nicholas Julian Nick Bell;M;25.0;186.0;72.0;Great Britain;GBR;1976 Summer;1976;Summer;Montreal;Fencing
Martin Doktor;M;22.0;178.0;78.0;Czech Republic;CZE;1996 Summer;1996;Summer;Atlanta;Canoeing
Fabiana da Silva Simes;F;26.0;161.0;56.0;?;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Football
Lilian de Geus;F;24.0;164.0;?;?;NED;?;2016;Summer;Rio de Janeiro;Sailing
Paula Gonalves Carvalho;F;19.0;165.0;62.0;Brazil;BRA;1984 Summer;1984;Summer;Los Angeles;Synchronized Swimming
Stefania Belmondo;F;33.0;158.0;45.0;Italy;ITA;2002 Winter;?;Winter;Salt Lake City;Cross Country Skiing
Petronella Theodora Maria Ellen Bontje;F;30.0;178.0;72.0;?;NED;1988 Summer;1988;?;Seoul;Equestrianism
Anna Viktoria Dahlberg-Olsson;F;25.0;165.0;60.0;Sweden;SWE;2002 Winter;?;?;Salt Lake City;Cross Country Skiing
Safouane Attaf;M;28.0;178.0;81.0;Morocco;MAR;2012 Summer;2012;Summer;London;Judo
Timothy Tim Conrad;M;25.0;193.0;91.0;?;AUS;1976 Summer;1976;?;Montreal;?
Ferdinand Reinhardt Bie;M;24.0;174.0;72.0;Norway;NOR;1912 Summer;1912;Summer;?;Athletics
Judith Jay Dahlgren;F;19.0;?;77.0;Canada;CAN;1968 Summer;1968;Summer;Mexico City;Athletics
Olga Aleksandrovna Brusnikina;F;21.0;169.0;55.0;Russia;?;2000 Summer;2000;Summer;Sydney;Synchronized Swimming
Martin Brerton;M;19.0;178.0;64.0;Ireland;IRL;?;1980;Summer;Moskva;Boxing
Cristina Doboan (-Ionia);F;21.0;164.0;53.0;Romania;ROU;1964 Summer;?;Summer;Tokyo;Gymnastics
Yuko Arimori (-Wilson);F;29.0;166.0;47.0;Japan;JPN;1996 Summer;1996;Summer;Atlanta;?
Michelle Claire Edwards;F;30.0;155.0;58.0;South Africa;RSA;2004 Summer;2004;?;Athina;Badminton
Enrico Rico Bianchi;M;22.0;182.0;82.0;Switzerland;SUI;1952 Summer;1952;Summer;Helsinki;Rowing
Jean-Christophe Bette;M;22.0;186.0;72.0;France;FRA;2000 Summer;2000;Summer;Sydney;?
Roberto Jos Elas Orozco;M;?;185.0;76.0;Mexico;MEX;2000 Summer;2000;Summer;Sydney;Shooting
Shaun Coulton;M;24.0;191.0;94.0;Australia;AUS;2004 Summer;2004;Summer;Athina;Rowing
Gabriele Gaby Bhlmann;F;32.0;162.0;57.0;Switzerland;SUI;1996 Summer;1996;Summer;Atlanta;Shooting
Nelson Rocha dos Santos;M;28.0;168.0;51.0;Brazil;BRA;1980 Summer;1980;Summer;Moskva;Athletics
Ernst Chervet;M;19.0;165.0;57.0;Switzerland;SUI;1960 Summer;1960;Summer;Roma;Boxing
Stephen Angers;M;23.0;178.0;77.0;Canada;CAN;1988 Summer;1988;Summer;Seoul;Fencing
Marua Ferk;F;25.0;167.0;63.0;Slovenia;?;2014 Winter;2014;Winter;Sochi;Alpine Skiing
Peter W. Carruthers;M;24.0;180.0;70.0;United States-1;USA;1984 Winter;1984;Winter;Sarajevo;Figure Skating
douard Didier;M;20.0;176.0;?;Luxembourg;LUX;1960 Summer;1960;Summer;Roma;Fencing
Mathieu Bois;M;20.0;?;70.0;Canada;CAN;2008 Summer;2008;Summer;Beijing;Swimming
Wiesaw Bocheski;?;24.0;192.0;99.0;Poland;POL;1968 Summer;1968;Summer;Mexico City;Wrestling
Gian Nicola Berti;M;28.0;172.0;74.0;San Marino;SMR;1988 Summer;1988;?;Seoul;?
Barbara A. Brown;F;19.0;180.0;?;United States;USA;1960 Summer;1960;Summer;Roma;Athletics
Valentina Ciurina;F;23.0;174.0;68.0;Moldova;MDA;2002 Winter;2002;Winter;Salt Lake City;Biathlon
ngel Fernndez Garca;M;27.0;174.0;78.0;Spain;?;1988 Summer;1988;Summer;Seoul;Fencing
Peter Bucher;M;25.0;178.0;75.0;?;FRG;1972 Summer;1972;Summer;Munich;Handball
?;F;32.0;183.0;90.0;Germany;GER;2000 Summer;2000;Summer;Sydney;Athletics
Aoife Clark (Sisk-);F;?;?;65.0;Ireland;IRL;2012 Summer;2012;Summer;London;Equestrianism
Gran Patrik Crafoord;M;21.0;176.0;68.0;Galejan;SWE;1960 Summer;1960;Summer;Roma;Sailing
John Byron Jack Dale;M;22.0;175.0;73.0;United States;USA;1968 Winter;1968;Winter;?;Ice Hockey
Yuliya Vladimirovna Balykina;F;28.0;165.0;60.0;?;BLR;2012 Summer;2012;Summer;London;Athletics
Lahcen Babaci;M;23.0;175.0;62.0;Algeria;ALG;?;1980;Summer;Moskva;?
Alberto Busnari;?;33.0;172.0;70.0;Italy;?;2012 Summer;2012;Summer;London;Gymnastics
Santiago de la Rocha Mille;M;36.0;175.0;65.0;Spain;ESP;1988 Summer;1988;Summer;Seoul;Equestrianism
?;M;36.0;?;58.0;France;FRA;1996 Summer;1996;Summer;?;Athletics
Lance Edward Armstrong (Gunderson-);?;?;178.0;75.0;?;USA;1996 Summer;1996;Summer;Atlanta;Cycling
Bai Hui-Yun;F;23.0;157.0;48.0;Chinese Taipei-1;TPE;1996 Summer;1996;Summer;Atlanta;Table Tennis
Maria Helene Brandin;?;32.0;186.0;?;Sweden;SWE;1996 Summer;1996;?;Atlanta;Rowing
?;F;34.0;170.0;62.0;Mexico;MEX;2004 Summer;?;Summer;Athina;Athletics
Miguel Arroyo Prez;M;18.0;165.0;54.0;Cuba;CUB;1980 Summer;1980;Summer;Moskva;Gymnastics
Zahi El-Khoury;M;19.0;180.0;77.0;Lebanon;LIB;1988 Summer;1988;Summer;?;Fencing
Lgia Santos da Silva;F;31.0;?;?;Brazil;BRA;2012 Summer;2012;Summer;London;Table Tennis
Vivian Jepkemoi Cheruiyot;F;17.0;153.0;40.0;Kenya;KEN;2000 Summer;2000;Summer;Sydney;Athletics
Klaus Johannes Ehl;M;23.0;188.0;77.0;West Germany;FRG;1972 Summer;1972;Summer;Munich;Athletics
?;M;37.0;159.0;52.0;Canada;CAN;1972 Summer;1972;Summer;Munich;Weightlifting
Zulema Bregado Gutierrez;F;17.0;153.0;50.0;Cuba;CUB;1968 Summer;1968;Summer;Mexico City;Gymnastics
Beatrix Boulsevicz;?;?;169.0;63.0;Hungary;HUN;2004 Summer;2004;Summer;Athina;Swimming
Bernard Patrick Pat Costello Jr.;M;27.0;188.0;84.0;United States;USA;1956 Summer;1956;Summer;Melbourne;Rowing
Sergey Vladimirovich Chepikov;M;39.0;182.0;75.0;Russia;RUS;2006 Winter;2006;Winter;Torino;Biathlon
Mikoaj Piotr Burda;M;?;192.0;98.0;?;POL;2008 Summer;2008;Summer;Beijing;Rowing
Grazia Colombo;F;19.0;169.0;61.0;Italy;ITA;1984 Summer;?;Summer;Los Angeles;Swimming
Rgine Cavagnoud;F;23.0;163.0;64.0;France;FRA;1994 Winter;1994;Winter;Lillehammer;Alpine Skiing
Raymond Ray Cadieux;M;26.0;178.0;77.0;Canada;?;1968 Winter;1968;Winter;Grenoble;Ice Hockey
Thiago Almeida;M;28.0;181.0;70.0;Brazil;BRA;2008 Summer;2008;Summer;Beijing;Rowing
Timothy Deavin;M;32.0;185.0;77.0;Australia;AUS;2016 Summer;2016;Summer;?;Hockey
Benjamin Kudjow Thomas Boukpeti;M;27.0;?;73.0;Togo;TOG;2008 Summer;2008;Summer;Beijing;Canoeing
Ernest Dong;M;26.0;175.0;63.0;Cameroon;?;1968 Summer;1968;Summer;Mexico City;Boxing
Vasilios Dimitriadis;M;23.0;180.0;89.0;Greece;GRE;2002 Winter;2002;?;Salt Lake City;Alpine Skiing
Carmel Frances Clark (-Gardner);F;19.0;?;63.0;New Zealand;NZL;1984 Summer;1984;Summer;Los Angeles;Swimming
Eom Hyo-Won;M;25.0;185.0;86.0;South Korea;KOR;2012 Summer;2012;Summer;London;Handball
Barbara Anne Cage (-McCarthy);F;23.0;159.0;50.0;Australia;AUS;1964 Summer;1964;Summer;Tokyo;Gymnastics
Vasily Danilov;M;15.0;190.0;80.0;Kyrgyzstan;KGZ;2004 Summer;2004;Summer;Athina;Swimming
Michael Binzer;M;23.0;180.0;73.0;Denmark;?;?;1992;Winter;Albertville;Cross Country Skiing
Chen Ruolin;?;23.0;160.0;47.0;China;CHN;2016 Summer;2016;?;Rio de Janeiro;?
Monique Andrade Ferreira;F;?;165.0;53.0;Brazil;BRA;2008 Summer;2008;Summer;Beijing;Swimming
Zulia Ins Calatayud Torres;F;20.0;169.0;59.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;?
Alexandra Coletti;F;?;164.0;60.0;Monaco;MON;2014 Winter;2014;Winter;?;Alpine Skiing
Franklin Amadeo Cisneros Duarte;M;?;170.0;81.0;El Salvador;ESA;?;2008;Summer;Beijing;Judo
Meghan Duggan;?;26.0;178.0;73.0;United States;USA;?;2014;Winter;Sochi;Ice Hockey
Fernanda Neves Beling;F;25.0;183.0;?;Brazil;BRA;?;2008;Summer;Beijing;Basketball
Rajmund Csnyi;?;28.0;172.0;68.0;Hungary;HUN;1964 Summer;1964;Summer;Tokyo;Gymnastics
Beatrice Nicoleta Coad-Claru;F;16.0;170.0;64.0;Romania;ROU;1992 Summer;1992;Summer;Barcelona;Swimming
Cosetta Campana;F;?;178.0;64.0;Italy;ITA;1984 Summer;1984;Summer;?;Athletics
Liliyana Lyubenova Aleksandrova;F;21.0;?;67.0;Bulgaria;BUL;1964 Summer;1964;Summer;Tokyo;Gymnastics
Emmanuel Degland;?;23.0;183.0;77.0;France;FRA;1924 Summer;1924;Summer;Paris;Athletics
Patrice Casimir;M;?;169.0;63.0;France;FRA;?;1992;Summer;Barcelona;Gymnastics
Dorota Bielska;F;?;154.0;?;Poland;POL;1980 Summer;1980;Summer;Moskva;Hockey
Bernard Decoux;M;19.0;164.0;60.0;France;FRA;1976 Summer;1976;Summer;Montreal;Gymnastics
Barna Bor;?;29.0;?;130.0;Hungary;HUN;2016 Summer;2016;Summer;Rio de Janeiro;Judo
Natalya Coyle;F;25.0;170.0;60.0;Ireland;IRL;2016 Summer;2016;?;Rio de Janeiro;Modern Pentathlon
Edson Isaas Freitas da Silva;M;34.0;170.0;83.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing
Valeriy Viktorovich Borchin;M;25.0;?;63.0;Russia;?;2012 Summer;?;?;?;Athletics
?;M;39.0;?;109.0;United States;USA;2012 Summer;?;Summer;London;Sailing
Lus Miguel Faztudo e Costa;M;30.0;190.0;87.0;Angola;?;?;2008;Summer;Beijing;Basketball
Silvia Belmar Bohigas;F;19.0;166.0;47.0;Mexico;MEX;?;1964;Summer;Tokyo;Swimming
Elizabeth Bessey de Ltourdie;F;18.0;?;?;Seychelles;SEY;1980 Summer;1980;Summer;Moskva;?
?;F;24.0;164.0;52.0;Russia;RUS;?;2002;Winter;Salt Lake City;Short Track Speed Skating
Miguel ngel Mickey Coll Dulievre;M;21.0;196.0;86.0;Puerto Rico;PUR;1972 Summer;1972;Summer;?;Basketball
?;M;19.0;181.0;69.0;Hungary;HUN;1980 Summer;1980;Summer;Moskva;Swimming
Nadia Centoni;?;23.0;182.0;63.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Volleyball
Rosiclia Cardoso Campos;F;22.0;175.0;66.0;Brazil;BRA;1992 Summer;1992;Summer;Barcelona;Judo
John Llewellyn Davies;M;26.0;185.0;68.0;New Zealand;NZL;1964 Summer;1964;Summer;Tokyo;Athletics
Marissa Castelli;F;23.0;152.0;48.0;United States;USA;2014 Winter;2014;?;Sochi;Figure Skating
John Franklin Anderson;M;25.0;191.0;97.0;United States;USA;1932 Summer;1932;Summer;Los Angeles;Athletics
Lenka Bartkov;F;?;175.0;64.0;Czech Republic;CZE;2012 Summer;2012;Summer;London;Basketball
Attila Buday;M;30.0;180.0;78.0;Canada;CAN;?;2004;Summer;Athina;Canoeing
Naser Al-Othman;M;23.0;163.0;?;Kuwait;KUW;2000 Summer;2000;Summer;Sydney;Football
Ramiro Corrales;M;23.0;182.0;77.0;?;USA;2000 Summer;2000;Summer;Sydney;Football
Chang Hui-Chien;F;14.0;168.0;62.0;Chinese Taipei;TPE;1984 Summer;?;Summer;?;Swimming
Martin Callaghan;M;?;184.0;94.0;Australia;AUS;1980 Summer;1980;?;Moskva;Water Polo
Abdel Hakim Djaziri;?;23.0;174.0;60.0;Algeria;ALG;2004 Summer;2004;Summer;?;?
Roberto Ferrari;M;?;178.0;?;Italy;ITA;1952 Summer;?;Summer;Helsinki;Fencing
Susanne Jean Susie Atwood;F;15.0;170.0;66.0;United States;USA;1968 Summer;1968;Summer;Mexico City;Swimming
Arturo Costa Valdes;M;22.0;175.0;?;Cuba;CUB;?;1968;Summer;Mexico City;Shooting
Eleni Daniilidou;F;25.0;183.0;72.0;Greece;GRE;?;?;Summer;Beijing;Tennis
Joseph Stuart Joe Bottom;M;21.0;194.0;87.0;United States;USA;1976 Summer;1976;Summer;Montreal;Swimming
Kari Pekka Eloranta;M;35.0;187.0;89.0;Finland;FIN;1992 Winter;1992;?;Albertville;Ice Hockey
Kristijan Efremov;M;21.0;184.0;72.0;Macedonia;MKD;2012 Summer;2012;Summer;London;Athletics
Moustafa Adam;M;23.0;173.0;71.0;Egypt;EGY;1992 Summer;1992;?;Barcelona;?
Olanrewaju Durodola;M;27.0;192.0;91.0;Nigeria;NGR;?;2008;Summer;Beijing;Boxing
Jan Mauritz Boklv;M;25.0;168.0;60.0;Sweden;SWE;1992 Winter;1992;Winter;Albertville;?
Wendy Lou Lansbach Boglioli;F;21.0;180.0;64.0;United States;USA;1976 Summer;1976;Summer;Montreal;Swimming
Michael Mike Dixon;M;35.0;168.0;64.0;?;GBR;1998 Winter;?;Winter;Nagano;Biathlon
Philippe Dupont;M;22.0;180.0;64.0;?;FRA;1980 Summer;1980;Summer;?;?
Piero Codia;M;26.0;190.0;80.0;Italy;ITA;?;2016;Summer;Rio de Janeiro;Swimming
Lisa Karolina Viktoria Dahlkvist;F;29.0;173.0;66.0;Sweden;SWE;2016 Summer;2016;Summer;?;Football
Fan Hongbin;M;21.0;158.0;50.0;China;CHN;1996 Summer;1996;Summer;Atlanta;?
Pedro Omar Caino;M;28.0;182.0;82.0;Argentina;ARG;1984 Summer;1984;Summer;Los Angeles;Cycling
Deepankar Bhattacharya;M;24.0;?;68.0;India;IND;1996 Summer;1996;Summer;Atlanta;?
Maritta Bauerschmidt (-Grieig);F;18.0;158.0;43.0;East Germany;GDR;1968 Summer;1968;Summer;Mexico City;?
Francisco Flaminio Ferreira Romero;M;21.0;?;80.0;Paraguay;PAR;1992 Summer;1992;Summer;Barcelona;Football
Mykola Anatoliyovych Dovhan;M;25.0;178.0;80.0;Soviet Union;URS;1980 Summer;1980;Summer;Moskva;?
?;M;19.0;186.0;75.0;United States;USA;1964 Summer;1964;Summer;Tokyo;Swimming
Daniel Claudon;M;?;179.0;69.0;France;FRA;1972 Winter;1972;Winter;Sapporo;Biathlon
Andrzej Stanisaw Badeski;?;29.0;173.0;?;Poland;POL;1972 Summer;1972;Summer;Munich;Athletics
Anzhelika Petrovna Anzhela Atroshchenko (-Kinet);F;21.0;176.0;58.0;Unified Team;EUN;1992 Summer;1992;Summer;Barcelona;Athletics
Ahmad Faraj;M;22.0;167.0;60.0;United Arab Emirates;UAE;?;1988;Summer;Seoul;Swimming
?;F;25.0;?;68.0;East Germany;GDR;?;1976;Summer;Montreal;Athletics
John Michael Bukowski;M;25.0;183.0;70.0;Australia;AUS;1964 Summer;1964;Summer;Tokyo;Boxing
Tefilo Teo Cruz Downs;M;?;200.0;81.0;Puerto Rico;PUR;1976 Summer;?;Summer;Montreal;Basketball
Helena Balatkov-Erbenov;F;27.0;160.0;?;Czech Republic;CZE;2006 Winter;2006;Winter;Torino;Cross Country Skiing
Darko Cingesar;M;26.0;187.0;93.0;Slovenia;SLO;2016 Summer;2016;Summer;Rio de Janeiro;Handball
Phyllis Ann Margaret Fargher (-Sissons);F;?;160.0;55.0;New Zealand;?;?;1984;Summer;Los Angeles;?
Michael Douglas;M;38.0;172.0;78.0;Canada;CAN;2010 Winter;2010;Winter;Vancouver;Skeleton
?;F;?;180.0;?;Sweden;SWE;1996 Summer;1996;Summer;Atlanta;Swimming
Andrey Vasilyevich Bushkov;M;28.0;183.0;82.0;Russia-3;RUS;?;?;Winter;Nagano;Figure Skating
Badrakhyn Odonchimeg;F;26.0;175.0;63.0;Mongolia;MGL;2008 Summer;2008;Summer;Beijing;Wrestling
Jailma Sales de Lima;F;25.0;174.0;65.0;?;BRA;2012 Summer;?;?;London;Athletics
Mario Aquilina;M;28.0;179.0;80.0;Malta;MLT;2004 Summer;2004;Summer;Athina;Sailing
ng Th To;?;24.0;167.0;51.0;Vietnam;VIE;1992 Summer;1992;Summer;Barcelona;Athletics
Alexandra Barr (Sandor-);F;?;?;59.0;Canada;CAN;1984 Summer;1984;Summer;Los Angeles;Canoeing
Marco Albarello;?;27.0;187.0;84.0;?;ITA;1988 Winter;1988;Winter;Calgary;Cross Country Skiing
?;M;23.0;178.0;68.0;?;?;1980 Summer;1980;Summer;Moskva;Athletics
?;M;22.0;174.0;63.0;Belgium;?;1972 Summer;1972;Summer;Munich;Equestrianism
Gladys Ivonne Erbetta Huri (-Mordini);F;23.0;157.0;53.0;Argentina;ARG;1952 Summer;1952;Summer;Helsinki;Athletics
Isabel Cristina Ceballos Rojas;?;21.0;168.0;?;Colombia;COL;2000 Summer;?;Summer;?;Swimming
Maria Aparecida Barbosa de Souza;F;24.0;168.0;58.0;?;BRA;1996 Summer;1996;Summer;Atlanta;Athletics
Hasna Benhassi;F;26.0;?;47.0;Morocco;?;2004 Summer;2004;Summer;Athina;Athletics
Jens Hakon Christensen;M;26.0;182.0;82.0;Denmark;DEN;1980 Summer;1980;Summer;Moskva;Sailing
Valerie Ivy Val Buffham-Norris;F;25.0;152.0;48.0;?;AUS;?;1968;Summer;?;Gymnastics
Nicolae Bejenaru;M;?;163.0;59.0;?;ROU;1992 Summer;1992;Summer;Barcelona;Gymnastics
?;F;29.0;172.0;89.0;Trinidad and Tobago;?;2008 Summer;2008;Summer;Beijing;Athletics
Asl akr (-Alptekin);F;22.0;168.0;50.0;Turkey;TUR;2008 Summer;2008;Summer;Beijing;Athletics
Sergey Pavlovich Cherepanov;M;24.0;181.0;70.0;Kazakhstan;?;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing
?;M;29.0;174.0;67.0;Italy;ITA;2002 Winter;2002;Winter;Salt Lake City;Cross Country Skiing
Jrg Bruder;M;26.0;180.0;85.0;Brazil;BRA;?;1964;Summer;?;Sailing
Yul Mark Du Pont;M;17.0;171.0;76.0;Swaziland;SWZ;1988 Summer;1988;Summer;?;Swimming
Madeleine Bochatay (-Montessuit);F;20.0;169.0;?;France;FRA;1964 Winter;1964;Winter;Innsbruck;Alpine Skiing
Morten Finstad;M;26.0;181.0;85.0;Norway;NOR;1994 Winter;1994;Winter;Lillehammer;Ice Hockey
Chen Hong;M;24.0;182.0;?;China;CHN;2004 Summer;2004;?;Athina;Badminton
Bruno Banzer;M;25.0;173.0;65.0;Liechtenstein;LIE;?;1972;Summer;Munich;Gymnastics
Jos Alfredo Bea Garca;M;26.0;?;72.0;Spain;ESP;1996 Summer;1996;Summer;Atlanta;Canoeing
Yukio Endo;M;27.0;161.0;58.0;Japan;JPN;1964 Summer;1964;Summer;Tokyo;?
Fernanda Fernandinha Ferreira;F;32.0;172.0;66.0;Brazil;BRA;2012 Summer;2012;Summer;London;Volleyball
Britta Kristin Bthe;F;28.0;?;78.0;Germany-2;GER;2016 Summer;2016;Summer;Rio de Janeiro;Beach Volleyball
Mariko Adachi;F;29.0;162.0;51.0;Japan;JPN;2012 Summer;2012;Summer;London;?
Choi Heung-Cheol;M;24.0;173.0;60.0;?;KOR;2006 Winter;2006;?;Torino;Ski Jumping
Michael Scott Mike Evans;M;36.0;188.0;93.0;United States;?;1996 Summer;1996;Summer;Atlanta;Water Polo
