riga;nome attributo;valore da imputare;valore imputato
770;Order_Year;1987;?
72;Country;Italy;?
631;Customer_Name;BDS Indian Navy P-8I;Novel Leasing
508;Country;Australia;?
596;Engine;CF;?
799;Order_Month;Jan;?
513;Delivery_Total;5;2
761;Model_Series;777F;?
873;Country;Norway;?
800;Delivery_Total;1;10
479;Delivery_Total;1;14
99;Delivery_Year_;2001;?
30;Customer_Name;Lufthansa Cargo;Novel Leasing
50;Region;Middle East;South Asia
836;Order_Year;2009;?
297;Order_Year;1996;?
499;Order_Year;1974;?
192;Customer_Name;Air China Cargo;Ruili Airlines
299;Region;Europe;?
645;Order_Month;Jan;?
879;Delivery_Total;2;14
897;Delivery_Year_;1979;1980
321;Order_Total;2;?
358;Model_Series;737-800;?
786;Customer_Name;Purdue Airlines;?
823;Model_Series;757-200M;?
66;Region;North America;Oceania
536;Country;Germany;?
585;Engine;RR;?
45;Customer_Name;China Eastern Yunnan Airlines;Novair International Airways
225;Customer_Name;GATX Financial Corporation;Panagra Cargo
252;Delivery_Year_;2017;1965
118;Delivery_Year_;1998;1965
792;Region;Europe;?
442;Delivery_Total;1;?
691;Order_Year;1974;?
177;Order_Month;Mar;?
110;Model_Series;MD-80;?
892;Model_Series;DC-9;?
747;Delivery_Total;3;?
220;Delivery_Year_;2013;?
568;Engine;CF;?
738;Country;Finland;?
153;Order_Month;Jan;Jan
808;Order_Year;1997;?
827;Model_Series;727;?
227;Region;Oceania;South Asia
772;Region;North America;?
52;Order_Total;3;?
277;Engine;PW;?
491;Delivery_Year_;2021;?
854;Order_Year;2005;?
515;Country;USA;?
187;Customer_Name;East African Airways;Royal Air Maroc
227;Model_Series;737-800A;?
352;Delivery_Total;7;?
772;Engine;GE;?
122;Engine;PW;?
324;Model_Series;777-300ER;?
815;Engine;PW;?
541;Delivery_Total;6;?
401;Country;Taiwan;?
79;Model_Series;787-8;?
851;Country;Singapore;?
241;Order_Total;2;16
526;Delivery_Year_;1969;?
464;Model_Series;777F;?
550;Customer_Name;KLM Royal Dutch Airlines;Altavair LLC
331;Customer_Name;Somon Air;?
225;Order_Year;1969;?
588;Delivery_Total;1;?
382;Customer_Name;Air New Zealand;?
821;Engine;PW;?
302;Country;Indonesia;?
267;Region;North America;?
273;Order_Total;1;?
354;Order_Total;1;?
215;Region;Caribbean;Central Asia
355;Customer_Name;Albaraka;Air Belgium
755;Region;Africa;?
248;Region;North America;Caribbean
573;Engine;CF;?
436;Country;United Arab Emirates;?
652;Region;North America;?
81;Order_Year;1963;1955
296;Customer_Name;Bahamasair;?
324;Delivery_Total;1;?
456;Delivery_Year_;2016;?
15;Country;USA;Turkey
299;Order_Month;Sep;Aug
237;Region;Africa;East Asia
365;Region;Europe;Central America and Mexico
735;Delivery_Total;1;?
51;Country;Malta;Thailand
471;Country;Indonesia;?
420;Model_Series;747-400M;?
387;Order_Total;3;10
780;Order_Month;Apr;Oct
593;Model_Series;727;?
725;Delivery_Total;10;10
596;Order_Total;3;?
95;Delivery_Year_;1968;?
3;Country;Netherlands;Argentina
468;Delivery_Year_;1971;1960
830;Customer_Name;Silk Road Leasing;Kunming Airlines
399;Engine;PW;?
811;Model_Series;727;?
788;Delivery_Year_;1967;?
128;Country;Mauritania;?
101;Country;Angola;?
443;Delivery_Year_;1971;?
876;Delivery_Total;1;?
91;Order_Year;2000;?
493;Delivery_Total;1;14
724;Country;USA;?
445;Region;Europe;?
433;Region;East Asia;East Asia
588;Order_Month;Oct;?
573;Customer_Name;SCAT Airlines;?
210;Engine;GE;?
100;Model_Series;767-200ER;?
37;Delivery_Year_;1985;?
602;Delivery_Total;1;2
818;Delivery_Total;2;?
58;Engine;PW;?
17;Country;Turkey;Kenya
801;Engine;PW;?
478;Order_Month;Apr;?
101;Order_Year;2012;2012
832;Customer_Name;Southwest Airlines;?
535;Order_Month;Mar;Dec
698;Order_Year;2017;?
243;Order_Month;Feb;Jul
448;Country;New Zealand;?
660;Model_Series;737-300;?
768;Delivery_Year_;1967;?
105;Country;Norway;Panama
62;Order_Year;1967;?
730;Order_Total;1;?
171;Order_Month;Jul;?
368;Delivery_Year_;1969;?
450;Order_Total;1;10
585;Country;Luxembourg;?
772;Order_Month;Jul;?
549;Order_Month;Jun;?
694;Country;United Kingdom;?
339;Delivery_Total;2;?
520;Order_Month;Apr;Apr
179;Engine;PW;?
734;Model_Series;737-200;?
171;Country;United Arab Emirates;Tajikistan
305;Order_Year;1968;?
28;Country;China;?
74;Model_Series;737-200;?
618;Engine;PW;?
159;Delivery_Year_;2015;?
357;Delivery_Total;1;14
393;Customer_Name;Sterling Air A/S;?
686;Order_Month;May;Feb
60;Region;Southeast Asia;?
305;Model_Series;737-200;?
501;Model_Series;DC-9;?
290;Region;North America;Caribbean
590;Order_Month;Jan;Oct
193;Customer_Name;Delta Air Lines;World Airways Inc.
157;Order_Year;2006;?
165;Model_Series;737-800;?
649;Engine;PW;?
782;Region;Europe;Central America and Mexico
874;Engine;CF;?
184;Order_Total;2;10
283;Delivery_Year_;2010;?
624;Model_Series;707/720;?
380;Delivery_Year_;2017;2011
887;Country;Canada;?
511;Model_Series;757-200;?
529;Country;Senegal;?
177;Region;Europe;East Asia
590;Customer_Name;Air France;AIR ITALY S.p.A.
36;Order_Total;2;?
767;Engine;RR;?
721;Delivery_Total;2;?
717;Delivery_Year_;1997;?
254;Model_Series;727;?
532;Region;Europe;?
240;Delivery_Total;1;14
718;Country;Congo the Democratic Republic;?
612;Order_Total;1;?
246;Delivery_Total;1;14
491;Region;Unidentified;?
271;Order_Month;Jan;Jul
658;Country;USA;?
275;Order_Month;Aug;Jan
343;Order_Year;2007;?
841;Model_Series;777-300ER;?
813;Order_Month;Feb;?
350;Customer_Name;Aero Trasporti Italiani;?
15;Region;North America;Caribbean
610;Order_Total;1;?
520;Customer_Name;Kuwait Airways;SABENA Aerospace
3;Engine;GE;?
456;Delivery_Total;8;11
753;Model_Series;707/720;?
30;Delivery_Total;5;?
579;Model_Series;727;?
536;Order_Year;1980;?
597;Order_Month;May;Jun
490;Delivery_Total;2;1
324;Delivery_Year_;2016;1998
568;Order_Year;2014;?
40;Order_Total;2;?
129;Model_Series;DC-10;?
560;Delivery_Total;1;?
315;Model_Series;737-500;?
572;Country;France;?
356;Delivery_Year_;1969;?
56;Customer_Name;Azerbaijan Airlines;Sudan Airways
36;Engine;GE;GE
313;Order_Month;Jun;Aug
592;Order_Year;1990;?
173;Order_Total;2;?
712;Region;North America;?
430;Customer_Name;Skyways Leasing;Busy Bee
305;Delivery_Year_;1970;?
645;Country;Germany;?
681;Model_Series;737-200;?
556;Order_Total;3;?
662;Order_Year;1977;?
98;Customer_Name;FUERZA AEREA DEL PERU;Chilean Air Force Mission
523;Model_Series;727;?
553;Delivery_Total;1;?
722;Customer_Name;Mexicana;?
572;Engine;PW;?
627;Model_Series;777F;?
232;Order_Total;5;16
849;Delivery_Total;1;?
635;Customer_Name;SMBC Aviation Capital;?
734;Country;United Kingdom;?
550;Order_Total;2;?
768;Order_Year;1966;?
378;Country;China;?
144;Model_Series;737-200;?
584;Engine;PW;?
444;Customer_Name;Cathay Pacific Airways;China Eastern Airlines
314;Engine;CF;?
565;Model_Series;767-2C;?
672;Order_Month;Jan;Apr
631;Order_Month;Mar;?
67;Model_Series;737-800;?
313;Region;East Asia;South Asia
165;Customer_Name;Hebei Airlines Company LTD;Ruili Airlines
540;Region;Africa;Southeast Asia
552;Model_Series;747-100;?
583;Customer_Name;Icelandair;?
545;Delivery_Year_;1966;?
640;Customer_Name;Reno Air;Jet America Airlines
882;Region;South Asia;Oceania
568;Delivery_Total;4;?
196;Delivery_Year_;1990;?
444;Engine;RR;?
720;Delivery_Year_;1998;?
788;Customer_Name;National Airlines;Ansett Worldwide Av. Equipment
471;Engine;PW;?
133;Order_Total;1;10
216;Region;Europe;Middle East
106;Delivery_Total;3;14
326;Model_Series;747-100;?
238;Engine;PW;?
588;Country;Japan;?
541;Model_Series;737-300;?
359;Model_Series;787-8;?
728;Order_Year;2014;?
70;Model_Series;737-400;?
279;Order_Total;4;10
47;Delivery_Total;3;?
611;Customer_Name;TunisAir;Aerolineas Argentinas
519;Country;Germany;?
358;Delivery_Year_;2018;?
204;Delivery_Year_;2001;?
672;Country;USA;?
113;Country;Slovenia;Slovenia
5;Engine;GE;?
13;Order_Total;1;?
503;Engine;PW;?
457;Order_Month;Jan;Nov
13;Order_Year;1991;?
18;Model_Series;MD-80;?
309;Order_Year;2017;?
425;Engine;PW;?
252;Country;Cyprus;?
867;Delivery_Year_;1960;?
74;Order_Total;1;10
698;Customer_Name;Sberbank Leasing;?
402;Engine;PW;?
447;Engine;PW;?
194;Engine;CF;?
243;Delivery_Total;1;14
197;Region;North America;Caribbean
366;Order_Total;1;?
245;Delivery_Year_;1991;?
114;Delivery_Total;2;?
833;Delivery_Total;1;?
370;Engine;GE;?
209;Model_Series;747-200;?
806;Delivery_Total;1;?
208;Engine;CF;?
139;Order_Month;Mar;Aug
166;Order_Month;May;?
424;Engine;PW;?
362;Engine;PW;?
112;Delivery_Total;5;?
441;Delivery_Year_;1968;1968
774;Order_Month;Jun;Dec
71;Model_Series;737-200;?
549;Model_Series;767-200ER;?
640;Delivery_Year_;1996;2006
138;Customer_Name;America West Airlines;CIT Aerospace LLC
621;Engine;PW;?
117;Country;USA;Serbia
454;Order_Month;Jan;Jan
832;Order_Total;3;?
339;Order_Year;1961;?
381;Country;USA;?
413;Engine;PW;?
479;Order_Month;Mar;?
550;Model_Series;DC-9;?
478;Delivery_Total;1;14
255;Order_Month;Nov;Jan
389;Customer_Name;American Flyers Airlines;Panagra Cargo
423;Order_Year;1988;?
832;Order_Month;Jan;?
874;Country;USA;?
384;Order_Total;6;?
410;Engine;CF;?
779;Country;China;Brunei Darussalam
604;Customer_Name;UTair Aviation;?
622;Order_Month;Oct;Apr
400;Model_Series;737-200;?
405;Country;United Kingdom;?
142;Customer_Name;Arik Air;Starflite Corporation
519;Order_Month;Mar;?
404;Order_Total;2;10
504;Order_Total;3;?
16;Delivery_Total;2;10
107;Model_Series;DC-8;?
68;Engine;PW;?
400;Order_Year;1968;?
312;Model_Series;747-400F;?
57;Region;Europe;South Asia
747;Order_Year;1975;?
83;Order_Total;1;?
109;Order_Total;3;?
492;Customer_Name;British Eagle International;?
222;Order_Year;2011;?
408;Model_Series;727;?
634;Country;Spain;?
168;Engine;PW;?
459;Region;Africa;Africa
377;Region;Europe;?
536;Delivery_Year_;1982;?
311;Region;East Asia;?
405;Engine;CF;?
22;Region;Europe;Africa
700;Model_Series;737-200;?
399;Model_Series;707/720;?
595;Engine;PW;?
613;Delivery_Total;4;?
512;Country;Turkey;?
794;Region;South America;Central Asia
861;Delivery_Year_;2016;?
859;Order_Total;1;?
1;Customer_Name;Southern Airways - USA (Inacti;Swissair
17;Order_Month;Aug;Jul
353;Country;Norway;?
222;Model_Series;737-800A;?
411;Engine;GE;?
141;Engine;CF;?
607;Order_Total;3;?
565;Delivery_Total;1;?
575;Region;Europe;?
582;Order_Year;1994;?
252;Order_Month;Jul;Aug
113;Engine;PW;?
393;Order_Month;Jan;Jul
415;Delivery_Total;8;14
574;Delivery_Total;2;?
661;Delivery_Year_;1997;?
538;Country;Germany;?
256;Engine;CF;?
667;Order_Total;6;?
417;Delivery_Year_;1991;?
334;Customer_Name;Aero Lloyd;?
720;Delivery_Total;2;?
668;Model_Series;767-200ER;?
81;Region;South America;Africa
533;Order_Year;2007;?
510;Customer_Name;South African Airways;?
721;Region;Central Asia;?
432;Engine;PW;?
522;Model_Series;707/720;?
391;Delivery_Year_;1992;1996
728;Engine;CF;?
706;Order_Total;2;?
876;Order_Year;1972;?
233;Model_Series;MD-90;?
750;Order_Total;4;?
701;Region;South Asia;?
794;Order_Total;4;?
277;Delivery_Year_;1974;1972
217;Order_Year;1968;?
490;Region;East Asia;Middle East
467;Delivery_Year_;2021;?
710;Region;Middle East;East Asia
763;Order_Month;Nov;Aug
626;Delivery_Year_;1974;1960
388;Order_Month;Feb;Jun
682;Order_Month;Jan;?
829;Order_Total;2;?
30;Country;Germany;India
638;Delivery_Year_;1979;2013
170;Model_Series;DC-8;?
438;Model_Series;727;?
690;Order_Total;2;?
670;Order_Month;Nov;?
202;Delivery_Total;1;14
94;Delivery_Total;1;?
488;Order_Total;3;?
805;Order_Month;Mar;?
759;Region;Africa;?
857;Customer_Name;Germanwings GmbH;?
728;Country;USA;?
101;Model_Series;777-300ER;?
866;Model_Series;737-800;?
84;Country;USA;?
678;Delivery_Year_;1970;1968
717;Customer_Name;Brussels Airlines SA/NV;?
613;Model_Series;MD-80;?
752;Country;USA;?
281;Delivery_Year_;1972;?
736;Order_Year;1997;?
500;Delivery_Total;1;10
49;Order_Month;May;Jul
533;Country;Jordan;Uzbekistan
591;Model_Series;707/720;?
718;Order_Total;1;?
460;Model_Series;777-300ER;?
746;Delivery_Total;1;?
781;Engine;PW;?
830;Delivery_Total;1;?
162;Customer_Name;CP Air;Alitalia
416;Engine;GE;?
759;Country;Gabon;?
40;Country;Japan;?
693;Order_Month;Jan;?
896;Engine;GE;?
778;Region;Africa;?
720;Region;Europe;Central Asia
673;Order_Year;1969;?
140;Order_Month;Jan;Aug
464;Delivery_Year_;2018;2022
798;Delivery_Total;1;?
192;Order_Year;2013;?
760;Order_Year;2002;?
685;Delivery_Year_;1968;?
592;Order_Total;1;?
684;Country;Austria;?
465;Delivery_Year_;2009;?
870;Engine;PW;?
108;Region;Middle East;South Asia
134;Region;Europe;Caribbean
64;Region;Europe;Central Asia
537;Region;Europe;Oceania
350;Engine;PW;?
549;Country;Japan;?
865;Order_Month;Feb;?
220;Country;Ireland;?
254;Delivery_Year_;1980;1985
680;Region;Europe;?
670;Order_Year;1978;?
519;Engine;CF;?
589;Customer_Name;Balair/CTA;Alitalia
818;Order_Month;Nov;Jul
196;Country;Zimbabwe;?
280;Customer_Name;Italian Air Force Tanker;Dream Aviation Ltd.
744;Order_Total;1;?
515;Order_Year;1968;?
182;Model_Series;757-200;?
505;Order_Total;1;?
788;Region;Middle East;Africa
171;Order_Total;6;16
211;Model_Series;737 MAX;?
443;Country;USA;Cte dIvoire
121;Engine;PW;?
149;Model_Series;737-800;?
487;Order_Total;1;?
684;Engine;PW;?
181;Customer_Name;Aviation Capital Group;KLM Royal Dutch Airlines
298;Order_Month;Oct;Aug
73;Engine;PW;?
44;Engine;PW;?
375;Model_Series;MD-80;?
96;Engine;PW;?
456;Customer_Name;ICBC Leasing;China Xinjiang Airlines
587;Delivery_Year_;1978;?
746;Customer_Name;Jet Airways;?
583;Order_Year;2005;?
71;Country;USA;?
247;Region;East Asia;Central Asia
319;Engine;GE;?
810;Model_Series;747-100;?
849;Customer_Name;buzz;?
827;Country;Costa Rica;?
714;Delivery_Total;2;?
655;Order_Month;Jan;?
321;Order_Month;Jun;?
8;Country;China;United Kingdom
523;Region;East Asia;?
34;Order_Month;Sep;Jul
382;Country;New Zealand;?
740;Delivery_Total;1;?
766;Delivery_Total;3;1
29;Order_Year;2003;?
158;Engine;GE;?
114;Model_Series;737-800;?
634;Delivery_Year_;2011;?
75;Region;Europe;South Asia
446;Order_Year;2014;?
479;Region;Oceania;?
611;Region;Africa;?
222;Order_Total;2;?
87;Order_Year;1999;?
524;Order_Total;1;?
840;Country;Ireland;?
550;Engine;PW;?
712;Engine;CF;?
319;Model_Series;DC-8;?
50;Model_Series;757-200;?
117;Delivery_Total;2;?
78;Order_Month;Nov;Jul
596;Delivery_Total;3;2
296;Country;Bahamas;?
739;Model_Series;737-300;?
881;Delivery_Total;2;?
647;Delivery_Year_;2007;?
209;Engine;RR;RR
440;Country;Japan;?
136;Region;North America;Central Asia
876;Region;Europe;?
888;Region;Central America and Mexico;East Asia
152;Order_Year;1987;?
23;Order_Month;Jan;Jan
409;Order_Year;1978;?
451;Delivery_Year_;1968;?
861;Engine;CF;?
61;Delivery_Total;2;?
846;Country;Ghana;?
221;Delivery_Year_;2016;?
225;Region;North America;?
454;Country;Australia;?
892;Delivery_Total;2;?
577;Country;China;?
587;Order_Total;1;?
48;Order_Month;Jun;Jul
252;Delivery_Total;1;14
147;Order_Month;Jan;Aug
325;Order_Month;Mar;Aug
47;Region;North America;Central Asia
407;Model_Series;747-200;?
662;Country;Luxembourg;?
769;Order_Total;4;?
805;Region;East Asia;Africa
378;Engine;CF;?
206;Order_Total;2;?
780;Order_Year;1993;?
297;Region;Europe;Europe
118;Region;Africa;Caribbean
695;Engine;PW;?
53;Delivery_Year_;2017;?
466;Order_Total;3;?
581;Delivery_Year_;2017;2021
406;Country;United Kingdom;?
9;Delivery_Total;2;?
806;Region;East Asia;Middle East
736;Order_Total;1;?
655;Country;Pakistan;?
421;Order_Total;5;16
312;Country;USA;?
8;Order_Year;2000;?
85;Delivery_Total;4;?
613;Customer_Name;Transtar Airlines Corporation;?
821;Order_Total;2;?
468;Order_Month;Jan;Jul
574;Customer_Name;Canadian Airlines;?
565;Order_Total;1;?
193;Region;North America;Central Asia
752;Customer_Name;Aviation Capital Group;?
557;Customer_Name;Air Afrique;Pacific Western Airlines
840;Order_Year;2012;?
773;Customer_Name;Swiss International Air Lines;Flightlease
329;Delivery_Year_;2014;?
322;Model_Series;737-800;?
247;Delivery_Total;1;?
825;Model_Series;747-400;?
597;Region;Europe;?
755;Order_Total;1;?
416;Delivery_Year_;1981;?
176;Region;North America;South Asia
77;Order_Year;2020;?
202;Region;Europe;Caribbean
797;Order_Month;Jan;?
475;Model_Series;707/720;?
748;Order_Month;Jul;?
18;Delivery_Year_;1987;?
662;Region;Europe;?
285;Delivery_Year_;2004;?
180;Delivery_Year_;1968;?
606;Customer_Name;Bain Capital Griffin Internati;?
637;Order_Total;1;?
490;Country;China;?
803;Delivery_Year_;2019;?
731;Region;Middle East;?
83;Engine;PW;?
799;Delivery_Total;1;?
885;Order_Total;1;?
625;Order_Year;1979;?
349;Engine;PW;?
540;Order_Month;Jan;Sep
254;Country;Jordan;?
122;Order_Total;2;10
377;Model_Series;747-200;?
158;Delivery_Total;5;?
853;Country;USA;?
293;Customer_Name;UTair Aviation;?
825;Order_Month;Jan;?
422;Model_Series;737-400;?
475;Delivery_Year_;1991;?
674;Engine;PW;?
437;Customer_Name;Estado Nacional Argentino ENA;Air Algerie
182;Engine;RR;?
174;Order_Year;2001;?
625;Delivery_Total;1;?
277;Order_Total;1;10
251;Delivery_Year_;2007;?
384;Model_Series;717-200;?
22;Delivery_Year_;2020;?
753;Customer_Name;Sudan Airways;?
770;Engine;GE;?
640;Order_Month;Apr;?
143;Country;Sweden;?
336;Order_Month;Oct;Mar
176;Order_Total;2;?
441;Customer_Name;UTA;Euralair
853;Model_Series;777F;?
295;Engine;GE;?
377;Delivery_Year_;1971;?
809;Model_Series;DC-10;?
364;Country;Netherlands;?
178;Customer_Name;MG Aviation Limited;Hashemite Kingdom of Jordan
143;Order_Year;1988;?
203;Delivery_Year_;2001;?
462;Region;Europe;Central Asia
298;Region;North America;?
474;Order_Month;Sep;Aug
809;Engine;GE;?
831;Region;East Asia;?
160;Model_Series;787-9;?
784;Order_Year;1988;?
894;Delivery_Total;1;?
798;Customer_Name;Saturn Airways;?
183;Region;Europe;?
725;Model_Series;737-800;?
441;Region;Europe;Africa
878;Model_Series;737-800;?
782;Country;Netherlands;?
251;Model_Series;737-700;?
106;Engine;PW;?
774;Order_Total;2;?
553;Model_Series;DC-8;?
48;Region;Africa;Caribbean
601;Region;Africa;Europe
13;Customer_Name;ITOCHU AirLease B.V.;Altavair LLC
887;Engine;PW;?
767;Delivery_Total;1;?
105;Delivery_Total;2;14
1;Order_Month;May;Jan
543;Order_Year;1972;?
789;Region;North America;Europe
658;Order_Month;Jan;?
773;Engine;GE;?
97;Engine;CF;?
597;Delivery_Total;1;14
253;Country;Tanzania United Republic of;?
761;Order_Month;Jan;Apr
241;Delivery_Year_;2005;?
817;Delivery_Year_;2000;1998
783;Delivery_Year_;1974;1960
20;Order_Year;1972;?
344;Delivery_Total;1;14
42;Order_Total;3;?
484;Engine;PW;?
376;Delivery_Total;4;?
58;Order_Total;3;10
807;Order_Year;1986;?
871;Order_Year;1967;?
216;Engine;PW;?
891;Delivery_Year_;2015;2012
472;Engine;PW;?
467;Country;United Kingdom;?
442;Region;Europe;Caribbean
495;Order_Year;1966;?
871;Engine;PW;?
15;Model_Series;707/720;?
231;Engine;PW;?
390;Model_Series;737-700;?
536;Region;Europe;?
608;Model_Series;727;?
500;Order_Year;1981;?
841;Customer_Name;Aeroflot - Russian Airlines;?
367;Country;Fiji;?
74;Order_Year;1978;1960
770;Model_Series;767-200ER;?
371;Order_Month;Jan;Nov
690;Model_Series;MD-80;?
692;Region;North America;Middle East
612;Engine;PW;?
424;Order_Month;Jan;Jan
782;Delivery_Total;1;?
788;Country;United Arab Emirates;?
561;Order_Year;1979;?
308;Customer_Name;China Northern Airlines;?
713;Region;Southeast Asia;North America
695;Region;Europe;Southeast Asia
664;Delivery_Total;2;?
704;Order_Month;Jan;?
734;Order_Total;2;?
842;Order_Month;Sep;?
507;Model_Series;737-700;?
546;Model_Series;707/720;?
863;Engine;PW;?
38;Region;East Asia;Caribbean
24;Delivery_Total;5;10
468;Customer_Name;Braniff Airlines;Transbrasil
270;Engine;GE;?
356;Order_Year;1969;?
142;Country;Nigeria;?
539;Engine;CF;?
424;Delivery_Year_;1987;?
802;Delivery_Year_;1995;?
272;Order_Year;1999;1960
469;Region;Middle East;?
313;Customer_Name;MCAP Japan01 Limited;Jet2.com Ltd
613;Order_Total;4;?
740;Region;North America;?
33;Order_Month;Apr;Jul
644;Order_Month;Jan;?
297;Country;United Kingdom;?
38;Delivery_Year_;1992;1965
133;Engine;GE;?
48;Model_Series;737-800;?
214;Customer_Name;Handlingair Establishment;Yemenia
556;Region;Europe;?
482;Order_Year;1997;?
36;Customer_Name;Azerbaijan Airlines;TAAG Angola Airlines
698;Country;Russian Federation;?
333;Customer_Name;Air Canada;Air Guinee
725;Order_Year;2012;?
179;Country;United Kingdom;?
157;Country;USA;?
540;Delivery_Total;2;?
400;Order_Total;3;10
587;Country;Ghana;?
108;Delivery_Total;3;14
303;Country;Ireland;?
576;Region;East Asia;?
858;Country;USA;?
559;Model_Series;727;?
468;Country;USA;?
166;Region;North America;?
581;Delivery_Total;2;?
374;Model_Series;707/720;?
41;Country;USA;Brazil
180;Customer_Name;Scandinavian Airlines;Southern Airways - USA (Inacti
859;Order_Year;1997;?
868;Delivery_Total;1;?
257;Region;Europe;?
573;Model_Series;737 MAX;?
357;Customer_Name;SonAir;GPA Group
6;Customer_Name;Aerolineas Argentinas;KLM Royal Dutch Airlines
814;Country;Iraq;?
462;Engine;CF;?
764;Model_Series;DC-8;?
775;Customer_Name;Swiss International Air Lines;?
393;Order_Total;1;?
730;Order_Year;1991;?
661;Country;USA;?
850;Model_Series;727;?
86;Model_Series;767-300ER;?
555;Order_Total;2;10
277;Order_Year;1974;1972
642;Country;Honduras;?
52;Delivery_Year_;1973;?
141;Delivery_Total;1;6
721;Model_Series;767-300ER;?
97;Order_Month;Apr;Jul
551;Engine;RR;?
243;Region;Europe;Caribbean
726;Region;South Asia;?
289;Customer_Name;Australian Airlines Limited;Trans-Australia Airlines
211;Delivery_Year_;2018;?
410;Delivery_Year_;1991;1960
840;Order_Month;Sep;?
507;Engine;CF;?
522;Engine;PW;?
492;Region;Europe;?
86;Country;Netherlands;Italy
137;Delivery_Total;4;?
5;Order_Month;Nov;Jul
511;Order_Total;2;?
671;Country;Taiwan;?
573;Region;Central Asia;Middle East
88;Model_Series;737 MAX;777-300ER
841;Order_Month;Feb;?
130;Order_Year;2018;?
862;Country;South Korea;?
786;Delivery_Year_;1969;?
430;Order_Total;1;16
573;Delivery_Total;1;?
580;Order_Total;4;?
392;Order_Month;Oct;Aug
279;Delivery_Year_;2019;?
117;Order_Month;Aug;Jan
421;Engine;CF;?
37;Order_Month;May;Jul
635;Delivery_Year_;2011;?
16;Delivery_Year_;1982;2013
97;Model_Series;737-400;?
803;Order_Month;Apr;Oct
354;Delivery_Total;1;14
305;Order_Total;2;?
375;Order_Month;Mar;Jul
798;Engine;GE;?
465;Order_Year;2006;?
872;Region;North America;?
748;Customer_Name;Goiania;Okay Airways Company Limited
425;Order_Month;Aug;Aug
250;Region;Middle East;Central Asia
659;Delivery_Year_;2021;?
247;Model_Series;747-400F;?
619;Delivery_Year_;2016;?
856;Region;Europe;?
366;Customer_Name;Royal Thai Air Force;MSA-Malaysia/Singapore A/L
227;Country;Australia;?
864;Model_Series;737-200;?
554;Engine;PW;?
4;Customer_Name;Oak Hill;?
278;Order_Month;Mar;Aug
624;Region;Middle East;Central Asia
811;Region;Caribbean;Africa
709;Delivery_Total;4;?
500;Country;Guinea;?
419;Region;North America;?
553;Customer_Name;Transamerica Airlines;Air Florida
707;Region;South Asia;?
584;Order_Year;1992;?
326;Order_Total;2;?
706;Order_Month;Jan;?
253;Engine;PW;?
818;Region;Europe;Central Asia
837;Country;Jersey (UK);?
753;Order_Month;May;?
207;Model_Series;DC-9;?
