pisces;95 ave. a at 6th st.;new york;212/260-6660;?;54
pisces;95 ave. a;new york city;212-260-6660;?;?
?;30 rockefeller plaza;new york;212/632-5000;or 212/632-5100 american;55
rainbow room;30 rockefeller plaza;new york city;?;american (new);?
?;1 water st. at the east river;brooklyn;?;?;56
?;?;?;718-522-5200;?;56
san domenico;240 central park s;new york;212/265-5959;?;?
san domenico;240 central park s.;?;212-265-5959;?;57
?;156 2nd ave. at 10th st.;new york;212/677-0606;?;58
second avenue deli;156 second ave.;new york city;212-677-0606;delis;58
?;11 e. 53rd st.;new york;212/980-9393;?;59
seryna;11 e. 53rd st.;?;?;?;59
shun lee west;?;new york;212/371-8844;asian;60
shun lee palace;155 e. 55th st.;?;?;chinese;60
sign of the dove;1110 3rd ave. at 65th st.;new york;212/861-8080;american;61
sign of the dove;1110 third ave.;new york city;?;american (new);?
smith & wollensky;201 e. 49th st.;?;212/753-1530;?;?
smith & wollensky;797 third ave.;new york city;?;steakhouses;62
tavern on the green;?;?;212/873-3200;?;63
tavern on the green;?;?;212-873-3200;?;63
uncle nick's;?;new york;?;mediterranean;64
uncle nick's;747 ninth ave.;?;?;?;?
union square cafe;21 e. 16th st.;new york;?;american;65
?;21 e. 16th st.;new york city;?;american (new);?
virgil's;152 w. 44th st.;new york;?;american;66
virgil's real bbq;152 w. 44th st.;new york city;?;bbq;66
chin's;?;las vegas;?;asian;67
chin's;?;las vegas;702-733-8899;chinese;?
?;3799 las vegas blvd. s;las vegas;702/891-7349;?;?
coyote cafe (las vegas);?;las vegas;702-891-7349;?;?
?;?;?;702/732-5111;continental;?
le montrachet bistro;3000 paradise rd.;las vegas;?;french bistro;?
palace court;3570 las vegas blvd. s;las vegas;702/731-7547;continental;?
?;3570 las vegas blvd. s.;las vegas;702-731-7110;?;70
second street grille;200 e. fremont st.;las vegas;702/385-3232;seafood;71
second street grill;200 e. fremont st.;las vegas;?;pacific rim;?
steak house;2880 las vegas blvd. s;las vegas;?;steak houses;72
steak house  the;2880 las vegas blvd. s.;las vegas;?;?;?
?;?;las vegas;702/731-4036;seafood;73
tillerman  the;2245 e. flamingo rd.;las vegas;702-731-4036;steakhouses;73
?;2355 peachtree rd.  peachtree battle shopping center;?;404/261-8186;?;?
abruzzi;2355 peachtree rd. ne;?;404-261-8186;italian;74
bacchanalia;3125 piedmont rd.  near peachtree rd.;atlanta;404/365-0410;international;?
bacchanalia;?;?;404-365-0410;californian;75
bone's;?;atlanta;404/237-2663;?;76
bone's restaurant;3130 piedmont rd. ne;atlanta;404-237-2663;?;76
brasserie le coze;3393 peachtree rd.  lenox square mall  near neiman marcus;?;404/266-1440;french;?
?;3393 peachtree rd.;atlanta;404-266-1440;?;?
buckhead diner;3073 piedmont road;atlanta;404/262-3336;?;?
?;3073 piedmont rd.;?;404-262-3336;?;78
?;?;atlanta;404/874-7600;?;79
?;?;?;404-874-7600;?;79
delectables;?;?;404/681-2909;american;80
delectables;?;atlanta;404-681-2909;cafeterias;?
georgia grille;2290 peachtree rd.  peachtree square shopping center;atlanta;404/352-3517;?;81
georgia grille;2290 peachtree rd.;atlanta;404-352-3517;?;?
?;?;atlanta;404/233-7673;?;82
hedgerose heights inn  the;490 e. paces ferry rd. ne;atlanta;404-233-7673;?;?
heera of india;?;atlanta;404/876-4408;asian;83
heera of india;595 piedmont ave.;?;404-876-4408;?;83
indigo coastal grill;1397 n. highland ave.;?;404/876-0676;caribbean;84
?;?;atlanta;?;eclectic;84
?;?;?;?;italian;85
la grotta;?;atlanta;404-231-1368;?;85
?;224 ponce de leon ave.;atlanta;404/876-1800;southern;86
mary mac's tea room;224 ponce de leon ave.;atlanta;404-876-1800;southern/soul;86
?;255 courtland st.  at harris st.;atlanta;?;continental;87
?;255 courtland st.;?;404-221-6362;continental;87
pano's and paul's;1232 w. paces ferry rd.;?;404/261-3662;?;88
pano's & paul's;?;atlanta;404-261-3662;american (new);?
?;3434 peachtree rd.;atlanta;?;ext 6108 international;89
?;3434 peachtree rd. ne;atlanta;404-237-2700;american (new);89
dining room  ritz-carlton  buckhead;3434 peachtree rd.;atlanta;404/237-2700;?;90
ritz-carlton dining room (buckhead);3434 peachtree rd. ne;atlanta;404-237-2700;?;90
?;181 peachtree st.;atlanta;404/659-0400;continental;91
?;?;atlanta;404-659-0400;french (classic);91
?;b peachtree rd.;atlanta;404/351-9533;french;?
toulouse;293-b peachtree rd.;atlanta;?;french (new);92
veni vidi vici;41 14th st.;atlanta;?;italian;?
veni vidi vici;41 14th st.;atlanta;404-875-8424;?;93
alain rondelli;?;san francisco;415/387-0408;?;?
alain rondelli;126 clement st.;san francisco;415-387-0408;french (new);94
?;252 california st.;san francisco;?;seafood;95
?;252 california st.;san francisco;415-956-9662;american (new);95
?;?;san francisco;415/543-6084;?;?
boulevard;1 mission st.;san francisco;415-543-6084;?;?
cafe claude;?;san francisco;?;french;?
cafe claude;7 claude ln.;san francisco;415-392-3505;french bistro;97
?;340 stockton st.;san francisco;415/955-5555;american;?
campton place;340 stockton st.;?;415-955-5555;american (new);98
?;804 northpoint;?;415/775-7036;french;99
chez michel;804 north point st.;?;415-775-7036;californian;99
?;?;san francisco;?;french;100
fleur de lys;777 sutter st.;san francisco;?;french (new);100
fringale;?;san francisco;415/543-0573;french;101
fringale;570 fourth st.;?;415-543-0573;french bistro;101
hawthorne lane;?;san francisco;415/777-9779;american;102
?;22 hawthorne st.;san francisco;?;californian;?
?;?;san francisco;?;?;?
khan toke thai house;5937 geary blvd.;san francisco;415-668-6654;thai;?
?;2316 polk st.;?;415/776-5577;french;104
?;2316 polk st.;san francisco;415-776-5577;french (new);?
lulu;816 folsom st.;san francisco;?;mediterranean;?
lulu restaurant-bis-cafe;816 folsom st.;san francisco;415-495-5775;mediterranean;105
masa's;648 bush st.;?;415/989-7154;french;106
?;?;san francisco;?;french (new);106
?;?;san francisco;415/922-0337;asian;?
mifune;1737 post st.;?;?;?;107
plumpjack cafe;?;?;?;?;?
plumpjack cafe;3127 fillmore st.;?;415-563-4755;american (new);108
?;545 post st.;?;?;american;109
postrio;545 post st.;san francisco;?;californian;109
?;?;san francisco;415/296-7465;?;110
?;600 stockton st.;san francisco;?;french (new);110
rose pistola;532 columbus ave.;?;415/399-0499;italian;?
?;?;?;415-399-0499;?;111
adriano's ristorante;?;?;310/475-9807;?;?
?;9570 wilshire blvd.;beverly hills;310/777-5877;?;113
beaurivage;?;?;310/456-5733;french;?
bistro garden;176 n. canon dr.;?;310/550-3900;?;?
border grill;4th st.;los angeles;310/451-1655;mexican;116
broadway deli;3rd st. promenade;santa monica;?;?;117
ca'brea;346 s. la brea ave.;?;213/938-2863;italian;118
ca'del sol;4100 cahuenga blvd.;?;818/985-4669;?;119
cafe pinot;?;los angeles;?;californian;?
california pizza kitchen;207 s. beverly dr.;los angeles;310/275-1101;?;121
?;419 n. fairfax ave.;?;213/651-2030.;american;122
cava;?;los angeles;213/658-8898;?;?
cha cha cha;656 n. virgil ave.;los angeles;213/664-7723;?;124
chan dara;310 n. larchmont blvd.;?;213/467-1052;asian;125
clearwater cafe;168 w. colorado blvd.;los angeles;?;health food;?
?;9500 wilshire blvd.;los angeles;310/275-5200;californian;127
dive!;10250 santa monica blvd.;los angeles;310/788-;dive american;?
drago;2628 wilshire blvd.;santa monica;310/828-1585;italian;129
drai's;730 n. la cienega blvd.;los angeles;310/358-8585;?;130
dynasty room;930 hilgard ave.;los angeles;?;continental;?
?;8800 melrose ave.;los angeles;310/724-5959;?;?
?;134 n. la cienega;los angeles;310/659-1952;american;133
el cholo;1121 s. western ave.;?;213/734-2773;?;134
gilliland's;2424 main st.;?;310/392-3901;american;135
gladstone's;4 fish 17300 pacific coast hwy. at sunset blvd.;pacific palisades;?;american;136
hard rock cafe;?;?;310/276-7605;american;137
?;2020 ave. of the stars;los angeles;310/277-2333;italian;?
?;301 n. beverly dr.;los angeles;310/550-8330;italian;139
jack sprat's grill;10668 w. pico blvd.;los angeles;310/837-6662;health food;140
jackson's farm;439 n. beverly drive;los angeles;310/273-5578;?;141
?;201 moreno dr.;?;310/552-2394;continental;?
joss;?;?;310/276-1886;asian;143
le colonial;8783 beverly blvd.;los angeles;310/289-0660;?;144
le dome;?;los angeles;310/659-6919;french;145
?;4500 los feliz blvd.;?;213/667-0777;italian;146
mon kee seafood restaurant;?;los angeles;?;?;147
morton's;8764 melrose ave.;los angeles;310/276-5205;american;148
nate 'n' al's;414 n. beverly dr.;los angeles;310/274-0101;?;149
nicola;601 s. figueroa st.;?;213/485-0927;american;?
ocean avenue;1401 ocean ave.;?;310/394-5669;?;151
?;?;?;310/479-4187;cajun;152
pacific dining car;?;?;213/483-6000;american;153
paty's;10001 riverside dr.;toluca lake;818/761-9126;?;?
?;1448 n. gower st.;?;213/461-8800;californian;155
posto;14928 ventura blvd.;sherman oaks;818/784-4400;?;156
prego;?;?;310/277-7346;?;157
rj's the rib joint;252 n. beverly dr.;?;?;american;?
remi;?;santa monica;310/393-6545;italian;?
restaurant horikawa;111 s. san pedro st.;los angeles;213/680-9355;asian;160
?;?;?;213/466-9329;american;?
schatzi on main;3110 main st.;los angeles;310/399-4800;continental;162
sofi;?;los angeles;213/651-0346;mediterranean;163
?;8020 beverly blvd.;los angeles;213/653-5858;?;164
tavola calda;7371 melrose ave.;?;213/658-6340;italian;165
the mandarin;430 n. camden dr.;los angeles;310/859-0926;asian;166
?;?;los angeles;?;asian;?
tra di noi;3835 cross creek rd.;los angeles;310/456-0169;italian;?
trader vic's;9876 wilshire blvd.;los angeles;?;?;169
?;?;?;213/660-4446;?;170
west beach cafe;60 n. venice blvd.;los angeles;310/823-5396;american;?
?;?;new york;212/964-0380;?;172
9 jones street;?;?;212/989-1220;american;173
?;700 5th ave. at 55th st.;new york;212/903-3918;french;174
?;322 e. 14 st.  between 1st and 2nd aves.;new york;?;?;?
aja;937 broadway at 22nd st.;new york;212/473-8388;american;176
alamo;304 e. 48th st.;new york;212/ 759-0590;mexican;177
?;311 w. 17th st.;new york;212/627-8899;american;178
?;1 united nations plaza at 44th st.;?;212/702-5014;american;179
american place;2 park ave. at 32nd st.;?;212/684-2122;american;180
anche vivolo;222 e. 58th st.  between 2nd and 3rd aves.;new york;212/308-0112;?;?
arizona;206 206 e. 60th st.;new york;212/838-0440;?;?
?;106 w. houston st.  off thompson st.;?;212/677-3820;?;?
au mandarin;200-250 vesey st. world financial center;new york;212/385-0313;asian;184
?;1022 3rd ave.  between 60th and 61st sts.;new york;?;mediterranean;185
barbetta;321 w. 46th st.;new york;212/246-9171;?;?
ben benson's;123 w. 52nd st.;?;212/581-8888;american;?
big cup;228 8th ave.  between 21st and 22nd sts.;?;212/206-0059;?;188
billy's;948 1st ave.  between 52nd and 53rd sts.;new york;212/753-1870;?;?
boca chica;13 1st ave.  near 1st st.;new york;212/473-0108;latin american;190
bolo;23 e. 22nd st.;?;212/228-2200;mediterranean;191
boonthai;1393a 2nd ave.  between 72nd and 73rd sts.;new york;212/249-8484;asian;192
bouterin;420 e. 59th st.  off 1st ave.;?;?;?;?
brothers bar-b-q;?;new york;212/727-2775;american;194
bruno;240 e. 58th st.;?;212/688-4190;?;?
bryant park grill  roof restaurant and bp cafe;?;new york;?;?;?
?;103 waverly pl.  near washington sq.;?;212/254-1200;american;197
ct;?;new york;212/995-8500;?;198
?;?;new york;?;coffee bar;?
cafe botanica;?;new york;212/484-5120;?;200
cafe la fortuna;69 w. 71st st.;new york;212/724-5846;?;201
cafe luxembourg;200 w. 70th st.;new york;212/873-7411;french;?
cafe pierre;2 e. 61st st.;new york;212/940-8185;french;?
cafe centro;200 park ave.  between 45th st. and vanderbilt ave.;new york;212/818-1222;?;204
cafe fes;246 w. 4th st. at charles st.;new york;?;?;205
?;81 macdougal st.  between houston and bleeker sts.;?;212/982-5275;coffee bar;206
caffe dell'artista;46 greenwich ave.;new york;212/645-4431;coffee bar;207
caffe lure;169 sullivan st.  between houston and bleecker sts.;new york;212/473-2642;french;208
?;119 macdougal st.  between 3rd and bleecker sts.;new york;212/475-9557;coffee bar;209
?;385 broome st. at mulberry;new york;212/226-8413;coffee bar;?
?;32 jones st. at bleecker st.;new york;?;?;211
caffe bondi ristorante;7 w. 20th st.;new york;212/691-8136;italian;212
?;451 washington st.  near watts st.;new york;212/966-4900;french;?
captain's table;860 2nd ave. at 46th st.;?;?;?;?
casa la femme;150 wooster st.  between houston and prince sts.;new york;?;middle eastern;215
cendrillon asian grill & marimba bar;?;new york;?;asian;216
chez jacqueline;72 macdougal st.  between w. houston and bleecker sts.;new york;212/505-0727;?;217
chiam;?;new york;212/371-2323;asian;218
china grill;?;?;212/333-7788;american;219
cite;120 w. 51st st.;new york;?;?;220
?;23 e. 74th st.;?;212/794-0205;?;221
?;53rd sts.;new york;212/421-0334;coffee bar;?
corrado cafe;?;?;212/753-5100;coffee bar;223
?;522 9th ave. at 39th st.;new york;212/465-1530;coffee bar;?
da nico;?;new york;212/343-1212;?;225
dean & deluca;?;?;?;coffee bar;226
diva;341 w. broadway  near grand st.;new york;212/941-9024;?;?
dix et sept;181 w. 10th st.;new york;212/645-8023;french;228
docks;?;?;212/ 986-8080;seafood;229
?;157 duane st.  between w. broadway and hudson st.;new york;212/732-5555;american;?
el teddy's;219 w. broadway  between franklin and white sts.;?;212/941-7070;?;?
emily's;1325 5th ave. at 111th st.;new york;212/996-1212;american;?
?;6 e. 32nd st.;?;212/725-1333;asian;?
ernie's;2150 broadway  between 75th and 76th sts.;?;212/496-1588;?;234
?;1288 1st ave. at 69th st.;new york;?;?;235
?;?;new york;212/226-4621;italian;236
felix;340 w. broadway at grand st.;new york;212/431-0021;french;237
ferrier;29 e. 65th st.;new york;212/772-9000;?;?
fifty seven fifty seven;57 e. 57th st.;new york;212/758-5757;american;239
film center cafe;?;new york;212/ 262-2525;?;?
fiorello's roman cafe;1900 broadway  between 63rd and 64th sts.;new york;?;?;?
?;?;?;212/595-3139;american;242
?;87 1st ave.  between 5th and 6th sts.;new york;212/674-3823;american;?
fishin eddie;?;new york;212/874-3474;seafood;244
fleur de jour;348 e. 62nd st.;new york;?;coffee bar;245
?;?;?;212/691-8888;american;246
follonico;6 w. 24th st.;new york;212/691-6359;?;?
fraunces tavern;54 pearl st. at broad st.;?;212/269-0144;american;248
french roast;458 6th ave. at 11th st.;new york;?;?;?
french roast cafe;?;new york;212/799-1533;coffee bar;250
frico bar;402 w. 43rd st.  off 9th ave.;?;212/564-7272;italian;251
?;467 columbus ave.  between 82nd and 83rd sts.;new york;212/769-1144;?;252
gabriela's;?;new york;?;mexican;253
gallagher's;?;?;212/245-5336;american;254
gianni's;15 fulton st.;new york;?;?;255
girafe;208 e. 58th st.  between 2nd and 3rd aves.;?;212/752-3054;italian;256
?;33 93 2nd ave.  between 5th and 6th sts.;new york;212/477-8427;american;?
golden unicorn;18 e. broadway at catherine st.;new york;212/ 941-0911;asian;258
grand ticino;?;new york;212/777-5922;italian;259
halcyon;151 w. 54th st.  in the rihga royal hotel;?;?;?;260
hard rock cafe;221 w. 57th st.;?;212/489-6565;american;?
?;1340 1st ave. at 72nd st.;new york;212/249-3600;american;262
home;?;new york;212/243-9579;american;263
hudson river club;4 world financial center;new york;212/786-1500;american;?
?;122 e. 27th st.  between lexington and park aves.;?;?;italian;265
il cortile;125 mulberry st.  between canal and hester sts.;new york;212/226-6060;?;266
il nido;251 e. 53rd st.;new york;?;italian;267
inca grill;492 broome st.  near w. broadway;new york;?;?;?
indochine;430 lafayette st.  between 4th st. and astor pl.;new york;212/505-5111;?;269
internet cafe;82 e. 3rd st.  between 1st and 2nd aves.;new york;212/ 614-0747;?;?
ipanema;13 w. 46th st.;?;212/730-5848;latin american;271
jean lafitte;?;?;212/751-2323;french;272
jewel of india;?;new york;212/869-5544;asian;273
jimmy sung's;219 e. 44th st.  between 2nd and 3rd aves.;?;212/682-5678;?;274
?;?;new york;212/581-6464;american;275
judson grill;152 w. 52nd st.;new york;212/582-5252;?;276
l'absinthe;227 e. 67th st.;new york;212/794-4950;?;?
?;1191 1st ave.  between 64th and 65th sts.;new york;212/288-8791;middle eastern;?
l'auberge du midi;310 w. 4th st.  between w. 12th and bank sts.;new york;212/242-4705;?;279
l'udo;432 lafayette st.  near astor pl.;new york;?;french;?
la reserve;?;new york;212/247-2993;?;?
lanza restaurant;168 1st ave.  between 10th and 11th sts.;new york;212/674-7014;italian;282
lattanzi ristorante;361 w. 46th st.;new york;212/315-0980;italian;283
layla;211 w. broadway at franklin st.;new york;212/431-0700;?;284
le chantilly;?;?;212/751-2931;french;285
?;149 e. 57th st.;new york;212/ 752-0808;asian;286
?;50 macdougal st.  between houston and prince sts.;new york;?;coffee bar;?
?;?;new york;212/343-9599;french;288
le madri;168 w. 18th st.;new york;212/727-8022;?;289
le marais;?;?;?;american;?
?;405 e. 52nd st.;?;212/755-6244;french;291
le select;507 columbus ave.  between 84th and 85th sts.;new york;212/875-1993;?;?
les halles;411 park ave. s  between 28th and 29th sts.;?;?;french;293
?;?;new york;212/721-8271;american;294
?;30 west 22nd st.  between 5th and 6th ave.;new york;212/675-6700;american;295
?;59 grand st.  between wooster st. and w. broadway;new york;212/941-0479;or 212/941-0772 american;296
?;2182 broadway  between 77th and 78th sts.;new york;212/787-0202;seafood;?
main street;?;?;?;american;298
mangia e bevi;?;?;212/956-3976;italian;299
manhattan cafe;?;new york;212/888-6556;?;?
manila garden;325 e. 14th st.  between 1st and 2nd aves.;new york;212/777-6314;asian;301
?;342 e. 46th st.  between 1st and 2nd aves.;?;212/370-1866;?;302
marquet patisserie;15 e. 12th st.  between 5th ave. and university pl.;new york;212/229-9313;coffee bar;?
?;160 mercer st.  between houston and prince sts.;new york;?;american;304
?;1030 3rd ave. at 61st st.;?;212/838-4343;american;305
mavalli palace;46 e. 29th st.;new york;?;asian;306
?;?;new york;212/807-1801;coffee bar;307
monkey bar;?;?;212/838-2600;american;?
montien;1134 1st ave.   between 62nd and 63rd sts.;?;212/421-4433;asian;309
morton's;551 5th ave. at 45th st.;?;?;american;310
motown cafe;104 w. 57th st.  near 6th ave.;new york;?;american;311
new york kom tang soot bul house;32 w. 32nd st.;?;212/ 947-8482;asian;312
?;?;new york;212/349-0923;asian;?
newsbar;2 w. 19th st.;new york;212/255-3996;coffee bar;314
odeon;?;?;212/233-0507;american;315
orso;322 w. 46th st.;?;?;italian;316
?;142 w. 44th st.;new york;212/944-3643;?;?
?;68 e. 56th st.;new york;212/223-7575;asian;318
pacifica;?;new york;?;asian;?
palio;?;new york;212/245-4850;italian;320
pamir;?;new york;212/644-9258;?;321
parioli romanissimo;24 e. 81st st.;?;212/288-2391;italian;?
patria;250 park ave. s at 20th st.;?;212/777-6211;latin american;323
peacock alley;?;?;212/872-4895;?;324
pen & pencil;205 e. 45th st.;new york;212/682-8660;?;?
?;?;new york;212/274-8883;?;?
persepolis;1423 2nd ave.  between 74th and 75th sts.;new york;212/535-1100;middle eastern;327
?;140 w. 57th st.;new york;212/333-7827;american;328
pomaire;371 w. 46th st.  off 9th ave.;new york;212/ 956-3055;latin american;329
popover cafe;?;new york;?;american;?
post house;28 e. 63rd st.;new york;?;american;?
?;?;new york;212/501-0776;asian;?
red tulip;439 e. 75th st.;new york;212/734-4893;eastern european;333
remi;145 w. 53rd st.;new york;212/581-4242;italian;?
republic;37a union sq. w  between 16th and 17th sts.;?;212/627-7172;?;335
roettelle a. g;?;?;212/674-4140;?;336
?;1063 1st ave. at 58th st.;?;212/753-7407;?;?
ruth's chris;148 w. 51st st.;new york;212/245-9600;american;338
s.p.q.r;?;new york;212/925-3120;?;339
sal anthony's;55 irving pl.;new york;212/982-9030;?;340
sammy's roumanian steak house;157 chrystie st. at delancey st.;new york;212/673-0330;?;341
san pietro;18 e. 54th st.;?;212/753-9015;italian;?
?;1000 madison ave.  between 77th and 78th sts.;new york;212/570-2211;coffee bar;343
?;423 amsterdam ave.  between 80th and 81st sts.;new york;?;american;344
?;19 w. 49th st.;new york;212/332-7610;?;345
?;?;new york;212/838-3531;american;346
seventh regiment mess and bar;643 park ave. at 66th st.;new york;212/744-4107;american;?
sfuzzi;58 w. 65th st.;new york;212/873-3700;american;?
shaan;?;new york;?;asian;349
sofia fabulous pizza;1022 madison ave.  near 79th st.;new york;?;italian;350
?;62 spring st. at lafayette st.;?;212/966-0290;american;?
stage deli;834 7th ave.  between 53rd and 54th sts.;new york;212/245-7850;delicatessen;?
stingray;428 amsterdam ave.  between 80th and 81st sts.;new york;212/501-7515;?;?
?;76 mott st. at canal st.;new york;212/334-8088;?;?
?;143 mercer st. at prince st.;new york;?;coffee bar;?
tang pavillion;65 w. 55th st.;new york;212/956-6888;asian;356
?;950 8th ave. at 56th st.;new york;212/ 397-3737;?;357
?;103 1st ave.  between 6th and 7th sts.;new york;?;east european;358
?;400 w. 119th st.  between amsterdam and morningside aves.;new york;212/666-9490;?;359
the coffee pot;350 9th ave. at 49th st.;new york;212/265-3566;coffee bar;?
?;2420 broadway at 89th st.;new york;212/496-1066;american;361
trattoria dell'arte;?;new york;?;italian;?
triangolo;345 e. 83rd st.;new york;212/472-4488;?;363
tribeca grill;375 greenwich st.  near franklin st.;new york;212/941-3900;?;364
trois jean;154 e. 79th st.  between lexington and 3rd aves.;?;212/988-4858;coffee bar;365
?;34 e. 51st st.;new york;?;asian;366
?;?;new york;212/679-1810;middle eastern;367
?;?;new york;?;american;368
veniero's pasticceria;342 e. 11th st.  near 1st ave.;?;212/674-7264;coffee bar;?
verbena;54 irving pl. at 17th st.;new york;212/260-5454;american;370
?;?;new york;212/586-7714;?;371
?;70 w. 68th st.;new york;212/721-0068;american;372
vong;200 e. 54th st.;new york;?;?;373
water club;500 e. 30th st.;new york;212/683-3333;american;374
west;63rd street steakhouse 44 w. 63rd st.;new york;212/246-6363;american;375
xunta;?;new york;212/614-0620;?;376
?;34 union sq. e at 16th st.;?;?;?;377
?;90 prince st.  between broadway and mercer st.;new york;212/966-6722;american;?
