?;34 e. 61st st.;new york city;?;american (new);?
?;?;new york;?;coffee bar;?
?;201 w. 83rd st.;?;?;coffeehouses;?
?;1 w. 67th st.;new york;?;continental;27
cafe des artistes;?;?;?;?;27
carmine's;?;?;212/362-2200;italian;?
carmine's;2450 broadway;?;212-362-2200;?;?
?;854 7th ave.  between 54th and 55th sts.;?;?;delicatessen;29
?;854 seventh ave.;?;?;delis;?
?;?;?;212/966-6960;american;30
?;2 harrison st.;?;212-966-6960;?;?
?;20 e. 76th st.;?;?;french;31
daniel;20 e. 76th st.;new york city;212-288-0033;french (new);31
?;?;?;212/355-7555;?;32
?;?;?;212-355-7555;indian;32
felidia;243 e. 58th st.;?;?;italian;?
felidia;243 e. 58th st.;?;?;italian;?
four seasons grill room;?;new york;212/754-9494;?;?
four seasons;?;?;?;american (new);34
?;12 e. 12th st.;new york;212/620-4020;american;?
?;?;new york city;?;?;35
gramercy tavern;42 e. 20th st.  between park ave. s and broadway;?;?;american;?
?;?;new york city;212-477-0777;?;36
island spice;?;new york;?;tel caribbean;?
?;402 w. 44th st.;?;?;caribbean;?
jo jo;160 e. 64th st.;new york;212/223-5656;american;?
jo jo;?;?;?;?;?
la caravelle;?;?;?;?;?
?;33 w. 55th st.;new york city;?;french (classic);39
?;60 w. 55th st.  between 5th and 6th ave.;?;?;?;40
la cote basque;60 w. 55th st.;new york city;?;french (classic);40
le bernardin;155 w. 51st st.;new york;212/489-1515;french;41
le bernardin;155 w. 51st st.;new york city;212-489-1515;?;?
?;?;?;?;?;?
?;?;new york city;?;?;42
?;2 e. 55th st.;new york;?;?;43
?;2 e. 55th st.;?;212-339-6719;asian;?
?;?;?;?;?;44
lutece;249 e. 50th st.;?;212-752-2225;?;44
manhattan ocean club;?;?;212/ 371-7777;seafood;?
manhattan ocean club;57 w. 58th st.;?;?;?;45
march;?;?;212/754-6272;?;46
?;405 e. 58th st.;?;?;?;46
mesa grill;?;new york;?;american;?
?;102 fifth ave.;?;212-807-7400;southwestern;?
?;?;new york;212/627-8273;mexican;48
?;57 jane st.;?;212-627-8273;mexican;?
?;239 w. broadway  between walker and white sts.;new york;212/ 219-2777;french;?
?;239 w. broadway;new york city;212-219-2777;?;49
oceana;?;new york;?;?;?
oceana;55 e. 54th st.;?;212-759-5941;seafood;50
park avenue cafe;100 e. 63rd st.;?;212/644-1900;american;51
?;?;new york city;?;?;51
petrossian;182 w. 58th st.;new york;212/245-2214;french;52
?;?;?;?;russian;52
picholine;35 w. 64th st.;?;212/724-8585;?;53
?;?;?;212-724-8585;?;?
?;?;?;?;seafood;?
?;?;new york city;?;?;54
?;?;?;?;?;?
?;?;new york city;?;?;55
?;1 water st. at the east river;?;?;american;56
?;?;?;718-522-5200;american (new);56
san domenico;240 central park s;?;?;?;57
san domenico;240 central park s.;?;212-265-5959;?;57
second avenue deli;?;new york;?;?;?
?;?;?;?;?;58
seryna;11 e. 53rd st.;?;?;asian;59
?;?;?;?;japanese;?
shun lee west;43 w. 65th st.;new york;?;?;?
?;?;?;212-371-8844;chinese;?
?;1110 3rd ave. at 65th st.;?;212/861-8080;american;61
?;?;?;212-861-8080;american (new);61
?;201 e. 49th st.;new york;?;american;?
?;797 third ave.;new york city;212-753-1530;steakhouses;?
?;?;?;212/873-3200;?;?
tavern on the green;central park west;new york city;?;?;?
uncle nick's;747 9th ave.  between 50th and 51st sts.;?;?;?;64
uncle nick's;747 ninth ave.;new york city;?;?;64
union square cafe;?;new york;212/243-4020;?;65
?;21 e. 16th st.;new york city;?;?;65
?;152 w. 44th st.;new york;?;?;?
virgil's real bbq;152 w. 44th st.;?;?;bbq;66
chin's;?;las vegas;?;?;67
?;3200 las vegas blvd. s.;?;?;?;67
?;3799 las vegas blvd. s;las vegas;?;southwestern;68
coyote cafe (las vegas);3799 las vegas blvd. s.;?;702-891-7349;southwestern;68
le montrachet;?;?;702/732-5111;continental;69
le montrachet bistro;3000 paradise rd.;?;?;french bistro;69
?;3570 las vegas blvd. s;las vegas;?;continental;70
?;3570 las vegas blvd. s.;las vegas;?;?;?
?;?;las vegas;702/385-3232;?;71
?;?;las vegas;702-385-6277;pacific rim;?
?;?;las vegas;?;?;?
steak house  the;2880 las vegas blvd. s.;?;702-734-0410;steakhouses;72
tillerman;?;?;702/731-4036;seafood;?
?;2245 e. flamingo rd.;?;?;?;?
abruzzi;?;?;404/261-8186;?;74
abruzzi;2355 peachtree rd. ne;atlanta;404-261-8186;?;?
?;3125 piedmont rd.  near peachtree rd.;atlanta;404/365-0410;?;?
bacchanalia;3125 piedmont rd.;atlanta;404-365-0410;?;?
bone's;3130 piedmont road;atlanta;?;american;?
bone's restaurant;?;?;?;steakhouses;76
brasserie le coze;3393 peachtree rd.  lenox square mall  near neiman marcus;?;404/266-1440;?;?
?;3393 peachtree rd.;atlanta;404-266-1440;french bistro;?
buckhead diner;3073 piedmont road;atlanta;?;american;?
?;3073 piedmont rd.;?;404-262-3336;?;?
ciboulette;?;?;?;french;?
?;?;?;404-874-7600;?;?
?;1 margaret mitchell sq.;atlanta;404/681-2909;american;?
delectables;?;?;404-681-2909;?;80
?;2290 peachtree rd.  peachtree square shopping center;?;404/352-3517;?;?
georgia grille;?;atlanta;404-352-3517;?;?
hedgerose heights inn;?;?;404/233-7673;international;82
?;?;?;404-233-7673;continental;82
?;595 piedmont ave.  rio shopping mall;?;404/876-4408;?;83
?;?;atlanta;404-876-4408;?;83
indigo coastal grill;?;atlanta;?;caribbean;84
?;1397 n. highland ave.;atlanta;404-876-0676;eclectic;?
?;2637 peachtree rd.  peachtree house condominium;atlanta;?;italian;85
?;?;?;404-231-1368;italian;85
?;?;?;404/876-1800;southern;?
mary mac's tea room;?;?;404-876-1800;southern/soul;?
?;255 courtland st.  at harris st.;?;?;?;87
?;255 courtland st.;atlanta;?;?;?
?;1232 w. paces ferry rd.;?;?;international;88
pano's & paul's;?;?;404-261-3662;?;?
?;?;?;?;?;89
?;3434 peachtree rd. ne;?;?;american (new);89
dining room  ritz-carlton  buckhead;?;atlanta;404/237-2700;?;?
ritz-carlton dining room (buckhead);3434 peachtree rd. ne;?;?;american (new);90
restaurant  ritz-carlton  atlanta;?;atlanta;?;continental;91
ritz-carlton restaurant;181 peachtree st.;atlanta;404-659-0400;?;91
toulouse;?;?;404/351-9533;?;?
?;?;atlanta;?;?;?
?;41 14th st.;?;?;italian;?
?;?;?;?;?;?
?;?;san francisco;415/387-0408;french;94
?;?;san francisco;?;?;?
?;?;?;?;?;?
?;252 california st.;san francisco;?;?;95
boulevard;1 mission st.;?;?;american;?
boulevard;?;?;?;?;?
?;7 claude la.;?;415/392-3505;french;?
?;7 claude ln.;?;?;french bistro;?
?;340 stockton st.;?;415/955-5555;?;98
campton place;340 stockton st.;?;?;american (new);98
chez michel;804 northpoint;?;?;?;?
?;?;?;?;californian;?
?;?;?;415/673-7779;?;?
?;?;san francisco;?;?;?
fringale;570 4th st.;san francisco;?;french;101
?;570 fourth st.;?;?;french bistro;?
?;?;?;?;american;?
?;?;?;?;californian;102
?;?;?;?;asian;?
khan toke thai house;5937 geary blvd.;?;?;?;103
la folie;?;san francisco;?;?;104
la folie;2316 polk st.;?;?;french (new);?
lulu;?;?;415/495-5775;mediterranean;?
?;816 folsom st.;san francisco;415-495-5775;mediterranean;?
?;?;san francisco;?;?;106
?;648 bush st.;san francisco;415-989-7154;?;106
?;?;san francisco;415/922-0337;?;?
mifune;1737 post st.;san francisco;415-922-0337;japanese;?
?;3201 fillmore st.;?;415/563-4755;mediterranean;108
?;?;san francisco;?;?;108
postrio;545 post st.;?;415/776-7825;?;109
postrio;545 post st.;?;415-776-7825;californian;?
ritz-carlton restaurant and dining room;?;san francisco;415/296-7465;?;?
ritz-carlton dining room (san francisco);?;san francisco;?;french (new);?
?;?;san francisco;415/399-0499;?;111
rose pistola;?;?;?;italian;?
?;?;los angeles;310/475-9807;?;112
barney greengrass;9570 wilshire blvd.;?;?;?;?
beaurivage;?;malibu;?;french;?
?;?;los angeles;310/550-3900;californian;115
border grill;?;?;?;?;116
?;?;santa monica;?;american;?
ca'brea;346 s. la brea ave.;?;?;?;?
ca'del sol;?;?;818/985-4669;?;?
cafe pinot;700 w. fifth st.;?;213/239-6500;?;120
?;207 s. beverly dr.;?;310/275-1101;californian;121
canter's;419 n. fairfax ave.;los angeles;?;american;122
cava;3rd st.;?;?;?;?
cha cha cha;656 n. virgil ave.;?;?;caribbean;?
chan dara;310 n. larchmont blvd.;?;?;?;125
?;168 w. colorado blvd.;?;818/356-0959;?;126
?;9500 wilshire blvd.;?;?;?;?
?;10250 santa monica blvd.;?;310/788-;dive american;128
?;2628 wilshire blvd.;santa monica;310/828-1585;?;129
?;?;los angeles;?;?;?
?;?;los angeles;310/208-8765;?;?
?;?;?;?;californian;132
ed debevic's;134 n. la cienega;?;?;?;133
el cholo;?;los angeles;213/734-2773;?;?
gilliland's;2424 main st.;?;310/392-3901;american;135
gladstone's;4 fish 17300 pacific coast hwy. at sunset blvd.;?;?;?;?
hard rock cafe;8600 beverly blvd.;?;?;?;?
?;?;?;?;italian;?
?;?;?;?;?;139
?;10668 w. pico blvd.;los angeles;310/837-6662;health food;?
jackson's farm;439 n. beverly drive;?;310/273-5578;californian;141
?;201 moreno dr.;los angeles;310/552-2394;continental;?
?;?;?;?;?;?
?;?;los angeles;310/289-0660;asian;?
le dome;?;los angeles;?;french;?
louise's trattoria;?;?;213/667-0777;italian;?
?;679 n. spring st.;los angeles;213/628-6717;?;147
morton's;?;los angeles;310/276-5205;american;148
?;?;?;310/274-0101;american;149
?;?;los angeles;213/485-0927;american;150
ocean avenue;?;santa monica;?;american;?
orleans;11705 national blvd.;?;?;?;?
?;6th st.;?;213/483-6000;american;?
?;10001 riverside dr.;toluca lake;818/761-9126;?;154
?;?;?;?;californian;?
posto;?;?;818/784-4400;italian;156
prego;362 n. camden dr.;los angeles;?;italian;?
?;?;?;310/274-7427;american;158
remi;?;santa monica;310/393-6545;italian;159
?;111 s. san pedro st.;los angeles;213/680-9355;asian;?
roscoe's house of chicken 'n' waffles;?;?;?;american;?
schatzi on main;?;los angeles;310/399-4800;?;162
?;3rd st.;los angeles;213/651-0346;mediterranean;?
?;?;?;?;american;164
?;7371 melrose ave.;?;?;?;?
?;430 n. camden dr.;?;?;asian;166
tommy tang's;?;?;?;asian;167
tra di noi;?;los angeles;?;?;168
trader vic's;?;?;310/276-6345;?;?
vida;1930 north hillhurst ave.;los feliz;213/660-4446;american;?
?;60 n. venice blvd.;los angeles;310/823-5396;american;?
?;20 mott st.  between bowery and pell st.;new york;?;?;?
9 jones street;?;new york;?;?;173
?;700 5th ave. at 55th st.;new york;212/903-3918;french;174
agrotikon;?;new york;212/473-2602;mediterranean;175
aja;937 broadway at 22nd st.;?;?;?;176
?;304 e. 48th st.;?;212/ 759-0590;?;177
alley's end;311 w. 17th st.;?;212/627-8899;american;?
ambassador grill;1 united nations plaza at 44th st.;?;212/702-5014;?;179
american place;?;new york;?;american;180
?;?;?;212/308-0112;?;181
?;206 206 e. 60th st.;?;?;american;182
arturo's;106 w. houston st.  off thompson st.;?;?;italian;?
?;200-250 vesey st. world financial center;?;212/385-0313;?;184
bar anise;?;?;?;mediterranean;?
?;321 w. 46th st.;?;?;italian;?
?;?;new york;212/581-8888;american;?
big cup;228 8th ave.  between 21st and 22nd sts.;new york;212/206-0059;?;188
billy's;948 1st ave.  between 52nd and 53rd sts.;?;212/753-1870;american;189
?;?;new york;212/473-0108;latin american;?
bolo;?;?;212/228-2200;mediterranean;191
?;1393a 2nd ave.  between 72nd and 73rd sts.;new york;212/249-8484;?;192
bouterin;?;?;212/758-0323;?;193
?;?;new york;212/727-2775;?;194
bruno;?;?;?;italian;?
?;?;new york;?;?;196
?;?;new york;?;american;197
?;111 e. 22nd st.  between park ave. s and lexington ave.;new york;?;?;198
?;1486 2nd ave.  between 77th and 78th sts.;new york;?;?;?
cafe botanica;160 central park s;?;?;?;200
cafe la fortuna;69 w. 71st st.;?;212/724-5846;coffee bar;201
?;200 w. 70th st.;new york;212/873-7411;french;?
cafe pierre;?;?;?;?;203
cafe centro;200 park ave.  between 45th st. and vanderbilt ave.;new york;?;?;204
cafe fes;246 w. 4th st. at charles st.;new york;?;mediterranean;205
caffe dante;81 macdougal st.  between houston and bleeker sts.;new york;?;coffee bar;?
?;?;?;212/645-4431;?;?
caffe lure;?;new york;212/473-2642;?;?
?;119 macdougal st.  between 3rd and bleecker sts.;new york;?;?;?
caffe roma;385 broome st. at mulberry;new york;?;?;210
?;?;?;212/691-7538;?;?
?;7 w. 20th st.;new york;?;italian;212
?;?;?;?;french;213
captain's table;?;?;?;?;214
casa la femme;150 wooster st.  between houston and prince sts.;?;212/505-0005;middle eastern;?
cendrillon asian grill & marimba bar;45 mercer st.  between broome and grand sts.;?;?;asian;?
chez jacqueline;?;new york;?;french;217
chiam;?;new york;212/371-2323;asian;218
china grill;?;new york;212/333-7788;?;?
cite;?;?;?;french;?
?;23 e. 74th st.;?;212/794-0205;italian;221
?;?;new york;?;?;222
?;1013 3rd ave.  between 60th and 61st sts.;?;212/753-5100;coffee bar;?
cupcake cafe;?;new york;212/465-1530;?;?
da nico;?;new york;?;italian;225
?;?;?;212/254-8776;?;226
?;?;?;212/941-9024;italian;?
?;?;?;212/645-8023;?;228
?;633 3rd ave. at 40th st.;?;?;seafood;?
?;?;new york;?;american;230
?;?;new york;?;mexican;?
?;1325 5th ave. at 111th st.;?;212/996-1212;american;232
empire korea;6 e. 32nd st.;?;212/725-1333;asian;?
ernie's;?;?;?;american;234
?;1288 1st ave. at 69th st.;?;212/744-3266;?;235
?;39 desbrosses st.  near west st.;?;212/226-4621;italian;236
felix;?;new york;212/431-0021;?;?
ferrier;?;?;?;?;238
fifty seven fifty seven;57 e. 57th st.;?;?;?;?
?;635 9th ave.  between 44th and 45th sts.;new york;?;american;?
?;1900 broadway  between 63rd and 64th sts.;?;?;italian;241
firehouse;?;new york;?;american;?
first;?;?;212/674-3823;american;?
fishin eddie;73 w. 71st st.;?;?;?;244
fleur de jour;?;new york;?;?;245
?;21 west 17th st.  between 5th and 6th aves.;?;212/691-8888;american;?
follonico;?;new york;?;italian;247
fraunces tavern;54 pearl st. at broad st.;?;?;american;?
?;?;new york;212/533-2233;french;?
french roast cafe;2340 broadway at 85th st.;new york;?;?;250
?;?;new york;?;italian;?
?;?;?;?;?;252
?;?;?;?;mexican;253
gallagher's;228 w. 52nd st.;?;?;american;254
?;15 fulton st.;?;212/608-7300;?;255
?;208 e. 58th st.  between 2nd and 3rd aves.;?;212/752-3054;?;?
global;33 93 2nd ave.  between 5th and 6th sts.;?;212/477-8427;american;257
golden unicorn;18 e. broadway at catherine st.;new york;212/ 941-0911;?;258
?;228 thompson st.  between w. 3rd and bleecker sts.;new york;?;?;259
?;151 w. 54th st.  in the rihga royal hotel;?;212/468-8888;?;?
?;221 w. 57th st.;new york;212/489-6565;?;?
hi-life restaurant and lounge;?;?;?;?;262
home;?;new york;?;?;?
hudson river club;?;new york;?;american;?
?;?;new york;?;italian;265
?;125 mulberry st.  between canal and hester sts.;?;212/226-6060;italian;?
?;?;?;212/753-8450;italian;267
inca grill;?;new york;?;?;?
?;430 lafayette st.  between 4th st. and astor pl.;?;?;?;269
internet cafe;?;?;212/ 614-0747;coffee bar;?
ipanema;13 w. 46th st.;new york;?;?;?
jean lafitte;68 w. 58th st.;?;212/751-2323;french;?
jewel of india;15 w. 44th st.;?;212/869-5544;?;?
?;?;new york;?;asian;?
?;326 w. 46th st.;?;?;?;?
?;?;new york;?;american;276
?;?;new york;212/794-4950;french;?
?;?;new york;212/288-8791;?;278
?;310 w. 4th st.  between w. 12th and bank sts.;?;?;?;279
l'udo;432 lafayette st.  near astor pl.;?;?;french;280
la reserve;4 w. 49th st.;new york;212/247-2993;?;281
?;168 1st ave.  between 10th and 11th sts.;?;212/674-7014;italian;?
lattanzi ristorante;?;?;?;?;283
?;?;?;?;?;284
le chantilly;106 e. 57th st.;?;212/751-2931;?;285
le colonial;?;new york;212/ 752-0808;asian;286
?;50 macdougal st.  between houston and prince sts.;?;212/254-4678;?;?
?;25 cleveland pl.  near spring st.;?;?;?;288
le madri;168 w. 18th st.;?;212/727-8022;italian;289
le marais;?;?;212/869-0900;american;290
?;?;new york;?;french;291
le select;507 columbus ave.  between 84th and 85th sts.;new york;212/875-1993;american;292
?;?;?;212/679-4111;?;293
lincoln tavern;51 w. 64th st.;new york;212/721-8271;?;?
lola;?;?;?;?;?
?;?;new york;212/941-0479;?;?
mad fish;2182 broadway  between 77th and 78th sts.;new york;212/787-0202;seafood;297
?;446 columbus ave.  between 81st and 82nd sts.;?;212/873-5025;american;298
?;800 9th ave. at 53rd st.;?;?;italian;?
manhattan cafe;?;?;?;?;?
manila garden;325 e. 14th st.  between 1st and 2nd aves.;new york;212/777-6314;?;301
marichu;342 e. 46th st.  between 1st and 2nd aves.;new york;?;?;?
marquet patisserie;15 e. 12th st.  between 5th ave. and university pl.;?;?;?;?
match;?;new york;?;?;304
matthew's;?;?;212/838-4343;?;305
mavalli palace;46 e. 29th st.;?;212/679-5535;asian;?
milan cafe and coffee bar;?;?;?;coffee bar;?
?;?;new york;?;american;?
?;?;?;212/421-4433;asian;?
?;?;new york;212/972-3315;?;310
motown cafe;104 w. 57th st.  near 6th ave.;new york;212/581-8030;american;311
new york kom tang soot bul house;?;?;212/ 947-8482;asian;?
new york noodletown;?;?;212/349-0923;asian;313
?;?;?;?;?;314
odeon;145 w. broadway at thomas st.;new york;212/233-0507;?;315
?;?;?;?;?;?
?;142 w. 44th st.;?;?;?;?
otabe;68 e. 56th st.;new york;?;asian;318
?;?;?;212/941-4168;?;319
palio;151 w. 51st. st.;new york;212/245-4850;?;320
pamir;1065 1st ave.  at 58th st.;new york;212/644-9258;?;?
?;?;new york;?;?;?
patria;250 park ave. s at 20th st.;new york;212/777-6211;?;323
peacock alley;?;?;?;french;324
pen & pencil;205 e. 45th st.;?;212/682-8660;american;?
penang soho;109 spring st.  between greene and mercer sts.;new york;212/274-8883;asian;?
persepolis;1423 2nd ave.  between 74th and 75th sts.;?;212/535-1100;middle eastern;327
?;?;new york;212/333-7827;?;328
pomaire;?;?;?;?;329
?;?;?;212/595-8555;?;?
?;?;new york;?;?;331
?;?;?;?;asian;332
?;439 e. 75th st.;new york;?;eastern european;?
remi;?;?;?;?;?
?;37a union sq. w  between 16th and 17th sts.;new york;?;asian;?
?;126 e. 7th st.  between 1st ave. and ave. a;new york;?;?;336
rosa mexicano;?;new york;212/753-7407;?;337
?;148 w. 51st st.;?;212/245-9600;american;338
?;?;?;?;italian;339
?;55 irving pl.;?;212/982-9030;italian;?
?;157 chrystie st. at delancey st.;new york;?;?;341
san pietro;?;new york;212/753-9015;italian;?
?;1000 madison ave.  between 77th and 78th sts.;?;212/570-2211;coffee bar;343
sarabeth's kitchen;423 amsterdam ave.  between 80th and 81st sts.;new york;?;?;?
sea grill;19 w. 49th st.;new york;212/332-7610;seafood;345
serendipity;?;?;?;?;346
seventh regiment mess and bar;?;?;212/744-4107;?;347
?;58 w. 65th st.;?;212/873-3700;american;?
shaan;57 w. 48th st.;new york;?;asian;349
?;1022 madison ave.  near 79th st.;?;?;?;350
?;62 spring st. at lafayette st.;?;212/966-0290;?;?
stage deli;834 7th ave.  between 53rd and 54th sts.;?;212/245-7850;?;?
?;?;new york;212/501-7515;?;353
?;?;?;212/334-8088;asian;?
?;143 mercer st. at prince st.;?;?;?;355
?;?;new york;?;asian;?
tapika;950 8th ave. at 56th st.;new york;?;american;?
teresa's;103 1st ave.  between 6th and 7th sts.;?;?;east european;?
?;400 w. 119th st.  between amsterdam and morningside aves.;new york;?;continental;?
the coffee pot;?;new york;?;coffee bar;?
?;?;new york;212/496-1066;american;361
?;900 7th ave.  between 56th and 57th sts.;new york;212/245-9800;?;?
?;345 e. 83rd st.;?;212/472-4488;?;?
tribeca grill;375 greenwich st.  near franklin st.;new york;?;?;?
?;154 e. 79th st.  between lexington and 3rd aves.;?;212/988-4858;coffee bar;?
?;34 e. 51st st.;new york;212/688-5447;?;366
turkish kitchen;386 3rd ave.  between 27th and 28th sts.;new york;?;?;367
?;222 w. 79th st.;?;?;?;368
?;?;?;212/674-7264;coffee bar;?
?;?;new york;212/260-5454;?;?
victor's cafe;52 236 w. 52nd st.;new york;212/586-7714;?;?
?;70 w. 68th st.;new york;212/721-0068;american;372
vong;200 e. 54th st.;?;212/486-9592;american;?
water club;500 e. 30th st.;new york;212/683-3333;american;?
?;?;?;212/246-6363;?;375
?;174 1st ave.  between 10th and 11th sts.;?;212/614-0620;?;?
?;?;new york;?;?;377
?;?;new york;212/966-6722;american;378
?;?;?;?;international;379
?;?;?;404/525-2062;?;?
annie's thai castle;?;atlanta;404/264-9546;asian;?
anthonys;?;?;404/262-7379;?;?
atlanta fish market;?;?;?;?;?
?;260 e. paces ferry road;atlanta;?;?;?
bertolini's;3500 peachtree rd.  phipps plaza;atlanta;?;italian;385
bistango;?;atlanta;?;mediterranean;386
cafe renaissance;?;atlanta;770/441--0291;?;387
?;1186 n. highland ave.;atlanta;404/872-7203;italian;?
?;?;?;404/365-8100;mediterranean;389
?;50 hurt plaza;atlanta;?;international;390
?;40  buckhead crossing mall on the sidney marcus blvd.;atlanta;404/364-0212;?;?
?;1879 cheshire bridge rd.;?;404/874-5642;?;392
dante's down the hatch  buckhead;?;?;404/266-1600;?;393
dante's down the hatch;underground underground mall  underground atlanta;?;404/577-1800;?;?
fat matt's rib shack;?;atlanta;404/607-1622;barbecue;?
french quarter food shop;923 peachtree st.  at 8th st.;?;?;?;?
holt bros. bar-b-q;?;?;?;?;397
horseradish grill;4320 powers ferry rd.;atlanta;?;southern;398
hsu's gourmet;192 peachtree center ave.  at international blvd.;?;404/659-2788;?;?
?;?;?;404/351-0870;mediterranean;?
?;?;?;?;?;401
la grotta at ravinia dunwoody rd.;?;atlanta;?;italian;?
little szechuan;c buford hwy.  northwoods plaza  doraville;?;?;?;403
?;?;?;?;barbecue;404
?;?;atlanta;404/355-5993;?;?
mambo restaurante cubano;?;atlanta;?;caribbean;?
?;3209 maple dr.;?;404/237-1313;?;407
?;park place  across from perimeter mall  dunwoody;atlanta;770/393-1333;?;408
?;247 buckhead ave.  east village sq.;?;404/842-0334;fusion;409
palisades;1829 peachtree rd.;atlanta;?;?;410
pleasant peasant;555 peachtree st.  at linden ave.;atlanta;?;?;411
pricci;?;atlanta;404/237-2941;italian;412
r.j.'s uptown kitchen & wine bar;870 n. highland ave.;atlanta;404/875-7775;?;?
rib ranch;?;atlanta;?;barbecue;?
?;?;?;?;asian;415
?;?;atlanta;770/449-0033;?;?
south city kitchen;1144 crescent ave.;atlanta;?;?;417
south of france;2345 cheshire bridge rd.;atlanta;404/325-6963;french;418
?;?;atlanta;770/458-7145;?;?
?;?;atlanta;404/321-1118;?;?
?;?;?;?;southern;?
?;?;atlanta;404/264-1163;continental;422
?;?;las vegas;702/252-7737;?;423
?;?;las vegas;702/739-4111;?;424
bamboo garden;4850 flamingo rd.;?;?;?;?
?;?;?;702/732-1424;?;?
bertolini's;?;?;?;italian;427
?;?;las vegas;?;coffee shops/diners;?
bistro;?;?;702/791-7111;?;429
broiler;?;?;702/432-7777;?;430
?;3555 las vegas blvd. s;las vegas;?;?;?
?;?;?;?;?;432
?;?;las vegas;?;coffee shops/diners;433
capozzoli's;3333 s. maryland pkwy.;las vegas;?;italian;434
carnival world;3700 w. flamingo rd.;las vegas;702/252-7777;buffets;435
?;1 main st.;las vegas;702/386-2512;?;436
circus circus;?;las vegas;702/734-0410;?;?
empress court;?;las vegas;?;asian;438
?;?;las vegas;702/367-2411;?;439
golden nugget hotel;?;?;?;buffets;?
?;308 w. sahara ave.;?;702/384-4470;steak houses;441
?;?;las vegas;702/385-7111;?;442
mandarin court;?;?;702/737-1234;asian;443
?;3120 las vegas blvd. s;?;702/794-8200;?;444
mary's diner;?;las vegas;?;?;445
?;?;las vegas;?;?;?
?;?;las vegas;?;continental;447
?;?;las vegas;?;coffee shops/diners;448
?;?;las vegas;?;only in las vegas;449
?;?;?;?;?;?
?;?;?;702/871-8826;?;451
yolie's;3900 paradise rd.;las vegas;702/794-0700;steak houses;452
?;2223 market st.;?;415/431-0692;american;453
acquarello;1722 sacramento st.;san francisco;?;?;454
?;?;san francisco;?;?;455
betelnut;?;san francisco;415/929-8855;?;?
?;?;?;?;french;457
?;?;san francisco;415/433-6300;american;?
?;?;?;415/543-2222;?;?
buca giovanni;?;san francisco;?;?;460
?;3347 fillmore st.;?;415/474-4180;italian;?
cafe marimba;?;san francisco;?;mexican/latin american/spanish;462
?;?;?;415/771-3500;?;463
?;?;?;?;?;?
carta;1772 market st.;?;415/863-3516;?;?
?;4th and howard sts.;san francisco;415/543-8060;?;466
?;500 jackson st.;?;415/296-8555;?;467
?;?;san francisco;415/788-9900;french;?
faz;?;?;?;greek and middle eastern;?
?;?;san francisco;415/982-2000;?;?
?;market and new montgomery sts.;?;?;?;471
?;?;?;415/771-8822;asian;472
?;501 geary st.;san francisco;415/292-0101;?;473
greens;bldg. a fort mason;san francisco;?;vegetarian;474
harbor village;?;?;415/781-8833;asian;?
harris';2100 van ness ave.;?;415/673-1888;?;?
?;161 steuart st.;?;415/882-1333;american;477
?;?;?;415/863-5545;seafood;478
helmand;?;?;?;?;?
?;?;san francisco;415/668-8998;asian;480
