la cote basque;60 w. 55th st.  between 5th and 6th ave.;?;212/688-6525;french;?
la cote basque;60 w. 55th st.;new york city;?;french (classic);40
?;155 w. 51st st.;new york;212/489-1515;french;?
?;155 w. 51st st.;new york city;212-489-1515;seafood;41
?;160 central park s;?;212/484-5113;?;?
?;155 w. 58th st.;?;212-484-5113;french (classic);?
lespinasse;2 e. 55th st.;?;212/339-6719;?;43
?;2 e. 55th st.;?;?;asian;43
lutece;249 e. 50th st.;new york;?;french;44
lutece;249 e. 50th st.;new york city;212-752-2225;?;44
manhattan ocean club;57 w. 58th st.;new york;?;seafood;?
manhattan ocean club;57 w. 58th st.;new york city;212-371-7777;seafood;45
march;?;?;?;american;46
march;405 e. 58th st.;?;212-754-6272;?;?
?;?;?;212/807-7400;?;47
mesa grill;?;new york city;?;southwestern;?
?;?;?;?;?;48
?;57 jane st.;?;212-627-8273;?;48
montrachet;239 w. broadway  between walker and white sts.;new york;?;french;49
montrachet;?;new york city;?;french bistro;49
?;55 e. 54th st.;?;?;seafood;?
?;?;new york city;212-759-5941;?;50
park avenue cafe;?;?;?;american;51
?;?;new york city;212-644-1900;?;?
?;182 w. 58th st.;?;212/245-2214;?;52
petrossian;182 w. 58th st.;?;212-245-2214;russian;?
?;?;new york;?;mediterranean;53
picholine;35 w. 64th st.;new york city;212-724-8585;?;53
pisces;95 ave. a at 6th st.;new york;?;seafood;?
pisces;95 ave. a;new york city;212-260-6660;seafood;54
rainbow room;30 rockefeller plaza;new york;212/632-5000;or 212/632-5100 american;55
?;?;?;212-632-5000;american (new);?
river cafe;?;brooklyn;718/522-5200;?;?
river cafe;1 water st.;brooklyn;718-522-5200;?;56
san domenico;240 central park s;new york;212/265-5959;italian;?
?;?;new york city;212-265-5959;italian;57
?;156 2nd ave. at 10th st.;new york;?;?;?
?;?;?;212-677-0606;delis;58
seryna;11 e. 53rd st.;new york;212/980-9393;asian;59
seryna;?;?;212-980-9393;japanese;59
shun lee west;?;?;212/371-8844;asian;60
shun lee palace;?;?;212-371-8844;chinese;?
sign of the dove;?;new york;212/861-8080;american;?
sign of the dove;?;new york city;?;american (new);61
?;201 e. 49th st.;?;212/753-1530;?;62
?;797 third ave.;new york city;212-753-1530;?;?
tavern on the green;in central park at 67th st.;new york;212/873-3200;?;63
?;central park west;new york city;?;american (new);?
?;747 9th ave.  between 50th and 51st sts.;new york;212/315-1726;mediterranean;64
?;?;new york city;212-245-7992;greek;64
?;21 e. 16th st.;new york;?;american;?
union square cafe;?;?;?;american (new);65
virgil's;152 w. 44th st.;new york;212/ 921-9494;american;66
virgil's real bbq;?;new york city;212-921-9494;?;?
?;?;?;702/733-8899;?;67
chin's;3200 las vegas blvd. s.;las vegas;702-733-8899;chinese;67
coyote cafe;3799 las vegas blvd. s;las vegas;702/891-7349;?;68
?;3799 las vegas blvd. s.;las vegas;702-891-7349;?;68
le montrachet;3000 w. paradise rd.;las vegas;702/732-5111;continental;69
le montrachet bistro;?;las vegas;702-732-5651;french bistro;69
?;3570 las vegas blvd. s;las vegas;?;?;70
palace court;3570 las vegas blvd. s.;?;702-731-7110;?;?
second street grille;200 e. fremont st.;las vegas;702/385-3232;seafood;71
?;200 e. fremont st.;?;702-385-6277;?;?
steak house;2880 las vegas blvd. s;las vegas;702/734-0410;steak houses;72
steak house  the;2880 las vegas blvd. s.;las vegas;702-734-0410;steakhouses;72
?;?;las vegas;702/731-4036;?;?
tillerman  the;2245 e. flamingo rd.;las vegas;?;steakhouses;73
abruzzi;2355 peachtree rd.  peachtree battle shopping center;atlanta;?;italian;?
?;2355 peachtree rd. ne;?;?;?;?
bacchanalia;3125 piedmont rd.  near peachtree rd.;atlanta;?;international;75
bacchanalia;?;?;404-365-0410;?;?
?;?;atlanta;404/237-2663;?;76
?;?;?;?;steakhouses;?
?;?;?;404/266-1440;french;77
?;?;?;404-266-1440;french bistro;77
buckhead diner;?;?;404/262-3336;american;78
buckhead diner;?;atlanta;404-262-3336;?;?
?;?;?;?;french;?
ciboulette restaurant;1529 piedmont ave.;atlanta;404-874-7600;?;79
?;1 margaret mitchell sq.;atlanta;?;?;80
?;1 margaret mitchell sq.;atlanta;404-681-2909;cafeterias;80
georgia grille;?;?;?;?;?
georgia grille;2290 peachtree rd.;atlanta;?;southwestern;?
hedgerose heights inn;490 e. paces ferry rd.;?;404/233-7673;international;?
?;?;atlanta;404-233-7673;?;?
?;595 piedmont ave.  rio shopping mall;atlanta;404/876-4408;?;83
heera of india;?;atlanta;404-876-4408;indian;?
indigo coastal grill;1397 n. highland ave.;atlanta;?;caribbean;?
?;1397 n. highland ave.;?;404-876-0676;eclectic;84
?;?;atlanta;404/231-1368;?;85
?;2637 peachtree rd. ne;?;404-231-1368;italian;?
mary mac's tea room;?;atlanta;404/876-1800;southern;86
mary mac's tea room;224 ponce de leon ave.;atlanta;404-876-1800;southern/soul;86
nikolai's roof;?;atlanta;404/221-6362;continental;87
?;255 courtland st.;atlanta;?;continental;87
pano's and paul's;?;?;404/261-3662;international;88
?;1232 w. paces ferry rd.;atlanta;404-261-3662;american (new);?
cafe  ritz-carlton  buckhead;?;atlanta;404/237-2700;ext 6108 international;89
ritz-carlton cafe (buckhead);3434 peachtree rd. ne;?;404-237-2700;american (new);89
?;?;atlanta;404/237-2700;international;90
ritz-carlton dining room (buckhead);?;atlanta;404-237-2700;american (new);90
restaurant  ritz-carlton  atlanta;181 peachtree st.;?;404/659-0400;?;?
ritz-carlton restaurant;?;?;?;?;91
toulouse;b peachtree rd.;atlanta;404/351-9533;french;?
toulouse;293-b peachtree rd.;?;?;french (new);?
veni vidi vici;?;?;?;italian;?
?;?;atlanta;404-875-8424;?;?
?;126 clement st.;?;415/387-0408;?;94
alain rondelli;126 clement st.;san francisco;415-387-0408;french (new);94
aqua;?;san francisco;415/956-9662;seafood;95
?;252 california st.;?;415-956-9662;american (new);95
?;1 mission st.;san francisco;415/543-6084;?;?
?;?;?;415-543-6084;?;?
?;?;san francisco;415/392-3505;french;97
?;?;?;415-392-3505;?;?
campton place;340 stockton st.;?;415/955-5555;american;?
campton place;340 stockton st.;?;?;american (new);?
?;?;?;415/775-7036;?;99
?;804 north point st.;san francisco;415-775-7036;?;99
?;777 sutter st.;san francisco;415/673-7779;?;?
?;777 sutter st.;?;415-673-7779;?;100
?;570 4th st.;san francisco;?;french;101
fringale;570 fourth st.;san francisco;415-543-0573;french bistro;?
hawthorne lane;22 hawthorne st.;san francisco;?;?;?
hawthorne lane;22 hawthorne st.;san francisco;415-777-9779;californian;102
?;5937 geary blvd.;san francisco;415/668-6654;?;103
khan toke thai house;5937 geary blvd.;san francisco;?;?;?
la folie;2316 polk st.;san francisco;?;french;?
la folie;?;?;?;french (new);?
lulu;?;?;415/495-5775;mediterranean;105
?;?;?;415-495-5775;?;?
masa's;648 bush st.;san francisco;?;?;106
?;648 bush st.;san francisco;?;french (new);?
mifune japan center  kintetsu building;1737 post st.;san francisco;415/922-0337;asian;107
mifune;1737 post st.;?;?;japanese;107
plumpjack cafe;3201 fillmore st.;?;?;mediterranean;108
?;3127 fillmore st.;?;?;american (new);108
postrio;?;?;415/776-7825;?;109
?;545 post st.;san francisco;?;?;109
ritz-carlton restaurant and dining room;600 stockton st.;san francisco;?;american;?
ritz-carlton dining room (san francisco);600 stockton st.;san francisco;415-296-7465;french (new);110
?;?;san francisco;?;?;?
?;532 columbus ave.;san francisco;?;italian;111
?;2930 beverly glen circle;los angeles;?;?;112
barney greengrass;?;beverly hills;310/777-5877;?;?
beaurivage;26025 pacific coast hwy.;malibu;310/456-5733;?;?
bistro garden;176 n. canon dr.;los angeles;?;californian;115
border grill;4th st.;los angeles;310/451-1655;?;116
?;3rd st. promenade;?;310/451-0616;american;117
ca'brea;346 s. la brea ave.;los angeles;213/938-2863;?;118
ca'del sol;?;?;818/985-4669;italian;119
cafe pinot;700 w. fifth st.;los angeles;?;?;?
california pizza kitchen;207 s. beverly dr.;los angeles;310/275-1101;californian;121
canter's;419 n. fairfax ave.;?;213/651-2030.;?;?
?;?;los angeles;213/658-8898;?;?
?;?;los angeles;213/664-7723;?;?
chan dara;310 n. larchmont blvd.;?;213/467-1052;asian;125
?;168 w. colorado blvd.;los angeles;?;?;?
?;9500 wilshire blvd.;?;?;?;?
?;?;los angeles;310/788-;?;128
?;2628 wilshire blvd.;?;310/828-1585;italian;129
drai's;730 n. la cienega blvd.;los angeles;?;french;?
dynasty room;?;?;?;continental;?
eclipse;?;los angeles;310/724-5959;californian;?
?;134 n. la cienega;los angeles;310/659-1952;american;?
el cholo;?;?;?;mexican;134
gilliland's;2424 main st.;?;310/392-3901;american;?
gladstone's;4 fish 17300 pacific coast hwy. at sunset blvd.;?;310/454-3474;?;?
hard rock cafe;?;los angeles;310/276-7605;?;?
harry's bar & american grill;?;los angeles;?;italian;138
il fornaio cucina italiana;301 n. beverly dr.;?;310/550-8330;italian;?
?;10668 w. pico blvd.;?;310/837-6662;?;140
?;?;?;310/273-5578;californian;141
jimmy's;201 moreno dr.;?;?;?;?
joss;?;los angeles;?;asian;143
le colonial;8783 beverly blvd.;?;310/289-0660;asian;?
?;8720 sunset blvd.;los angeles;?;french;145
louise's trattoria;4500 los feliz blvd.;?;213/667-0777;?;?
mon kee seafood restaurant;?;los angeles;213/628-6717;asian;?
?;?;los angeles;310/276-5205;?;148
?;?;?;?;?;?
?;?;los angeles;?;american;150
ocean avenue;?;santa monica;?;?;151
orleans;11705 national blvd.;los angeles;310/479-4187;cajun;152
pacific dining car;6th st.;los angeles;213/483-6000;?;153
?;?;toluca lake;?;american;154
?;?;los angeles;213/461-8800;?;155
?;14928 ventura blvd.;sherman oaks;818/784-4400;?;?
?;362 n. camden dr.;los angeles;310/277-7346;italian;157
?;?;los angeles;310/274-7427;american;158
remi;?;santa monica;310/393-6545;?;159
restaurant horikawa;?;?;?;asian;160
?;1514 n. gower st.;?;213/466-9329;?;161
?;?;los angeles;?;continental;?
sofi;3rd st.;los angeles;?;?;163
swingers;?;los angeles;213/653-5858;?;164
?;7371 melrose ave.;los angeles;213/658-6340;italian;165
the mandarin;430 n. camden dr.;?;310/859-0926;?;166
?;?;los angeles;?;?;167
?;3835 cross creek rd.;los angeles;310/456-0169;italian;?
?;?;los angeles;310/276-6345;?;169
vida;1930 north hillhurst ave.;?;213/660-4446;?;?
west beach cafe;?;?;310/823-5396;american;171
?;20 mott st.  between bowery and pell st.;new york;212/964-0380;?;172
9 jones street;9 jones st.;new york;212/989-1220;?;?
adrienne;?;new york;212/903-3918;?;174
?;?;?;?;mediterranean;175
?;937 broadway at 22nd st.;new york;?;american;?
alamo;?;?;212/ 759-0590;?;?
alley's end;311 w. 17th st.;new york;212/627-8899;american;?
ambassador grill;1 united nations plaza at 44th st.;new york;212/702-5014;american;179
american place;?;?;212/684-2122;?;?
?;?;new york;?;?;?
?;?;new york;212/838-0440;?;182
arturo's;106 w. houston st.  off thompson st.;new york;?;italian;183
au mandarin;200-250 vesey st. world financial center;?;?;asian;184
bar anise;1022 3rd ave.  between 60th and 61st sts.;new york;212/355-1112;mediterranean;185
barbetta;321 w. 46th st.;?;212/246-9171;italian;?
ben benson's;123 w. 52nd st.;new york;212/581-8888;?;?
big cup;228 8th ave.  between 21st and 22nd sts.;?;?;coffee bar;188
billy's;948 1st ave.  between 52nd and 53rd sts.;new york;?;american;?
?;13 1st ave.  near 1st st.;?;?;latin american;?
?;23 e. 22nd st.;new york;?;mediterranean;191
boonthai;?;new york;?;?;192
?;420 e. 59th st.  off 1st ave.;new york;212/758-0323;french;?
?;225 varick st. at clarkston st.;new york;?;?;?
?;?;new york;?;italian;?
bryant park grill  roof restaurant and bp cafe;25 w. 40th st.  between 5th and 6th aves.;new york;?;american;196
c3;?;new york;212/254-1200;american;?
?;111 e. 22nd st.  between park ave. s and lexington ave.;new york;212/995-8500;french;198
cafe bianco;?;?;212/988-2655;coffee bar;199
cafe botanica;?;new york;?;french;200
cafe la fortuna;?;new york;212/724-5846;coffee bar;201
cafe luxembourg;?;?;212/873-7411;french;202
cafe pierre;2 e. 61st st.;new york;212/940-8185;french;203
cafe centro;?;new york;?;?;204
?;?;new york;212/924-7653;mediterranean;205
caffe dante;81 macdougal st.  between houston and bleeker sts.;new york;212/982-5275;coffee bar;206
?;46 greenwich ave.;new york;212/645-4431;coffee bar;?
?;?;?;212/473-2642;french;?
caffe reggio;?;new york;212/475-9557;coffee bar;209
?;385 broome st. at mulberry;?;212/226-8413;coffee bar;210
caffe vivaldi;?;?;?;?;211
?;7 w. 20th st.;new york;212/691-8136;?;212
?;?;new york;212/966-4900;french;213
captain's table;?;new york;?;?;214
?;?;new york;212/505-0005;middle eastern;215
?;45 mercer st.  between broome and grand sts.;new york;?;?;?
chez jacqueline;72 macdougal st.  between w. houston and bleecker sts.;?;212/505-0727;?;217
chiam;?;new york;?;asian;?
?;?;new york;?;american;?
cite;120 w. 51st st.;?;212/956-7100;french;?
coco pazzo;?;new york;212/794-0205;?;?
?;53rd sts.;new york;212/421-0334;coffee bar;222
?;?;?;212/753-5100;coffee bar;?
cupcake cafe;?;?;212/465-1530;coffee bar;224
da nico;164 mulberry st.  between grand and broome sts.;?;212/343-1212;italian;225
dean & deluca;121 prince st.;new york;212/254-8776;coffee bar;226
?;?;new york;?;?;?
dix et sept;?;new york;?;french;228
docks;?;new york;212/ 986-8080;?;229
duane park cafe;?;?;?;american;?
el teddy's;219 w. broadway  between franklin and white sts.;new york;212/941-7070;mexican;?
emily's;?;new york;212/996-1212;american;?
?;6 e. 32nd st.;?;212/725-1333;asian;233
ernie's;2150 broadway  between 75th and 76th sts.;new york;?;?;?
?;1288 1st ave. at 69th st.;?;?;asian;235
?;39 desbrosses st.  near west st.;?;?;italian;236
felix;340 w. broadway at grand st.;new york;?;french;?
ferrier;29 e. 65th st.;new york;212/772-9000;french;238
fifty seven fifty seven;?;?;212/758-5757;american;?
film center cafe;?;new york;212/ 262-2525;?;240
fiorello's roman cafe;?;new york;212/595-5330;italian;?
firehouse;522 columbus ave.  between 85th and 86th sts.;new york;?;american;?
?;87 1st ave.  between 5th and 6th sts.;new york;?;american;243
fishin eddie;?;new york;212/874-3474;?;244
fleur de jour;348 e. 62nd st.;new york;?;coffee bar;245
flowers;21 west 17th st.  between 5th and 6th aves.;new york;212/691-8888;american;?
follonico;?;new york;212/691-6359;italian;247
fraunces tavern;?;?;212/269-0144;american;248
?;458 6th ave. at 11th st.;new york;?;french;?
french roast cafe;?;new york;212/799-1533;?;?
frico bar;402 w. 43rd st.  off 9th ave.;new york;212/564-7272;?;251
fujiyama mama;?;?;?;asian;?
gabriela's;?;?;212/961-0574;mexican;?
?;228 w. 52nd st.;?;212/245-5336;american;254
?;?;?;212/608-7300;seafood;?
?;?;?;212/752-3054;?;256
?;33 93 2nd ave.  between 5th and 6th sts.;?;212/477-8427;american;257
golden unicorn;18 e. broadway at catherine st.;new york;212/ 941-0911;asian;258
?;228 thompson st.  between w. 3rd and bleecker sts.;new york;212/777-5922;?;?
?;151 w. 54th st.  in the rihga royal hotel;new york;212/468-8888;american;?
?;221 w. 57th st.;new york;212/489-6565;?;261
?;1340 1st ave. at 72nd st.;?;?;american;?
home;?;new york;212/243-9579;?;263
hudson river club;?;new york;?;?;?
i trulli;122 e. 27th st.  between lexington and park aves.;new york;212/481-7372;?;?
?;?;new york;?;italian;?
il nido;251 e. 53rd st.;new york;212/753-8450;?;267
inca grill;?;?;?;?;268
indochine;430 lafayette st.  between 4th st. and astor pl.;new york;212/505-5111;asian;269
internet cafe;?;?;?;?;270
ipanema;13 w. 46th st.;new york;?;?;?
?;68 w. 58th st.;?;?;?;272
jewel of india;?;new york;212/869-5544;asian;273
jimmy sung's;?;?;212/682-5678;asian;?
joe allen;326 w. 46th st.;new york;?;american;275
judson grill;152 w. 52nd st.;new york;212/582-5252;?;?
l'absinthe;?;new york;212/794-4950;?;277
?;?;new york;212/288-8791;middle eastern;?
l'auberge du midi;310 w. 4th st.  between w. 12th and bank sts.;new york;212/242-4705;?;?
?;432 lafayette st.  near astor pl.;new york;?;french;?
?;4 w. 49th st.;new york;212/247-2993;french;281
?;?;new york;212/674-7014;italian;282
lattanzi ristorante;361 w. 46th st.;new york;212/315-0980;italian;283
?;211 w. broadway at franklin st.;new york;?;?;?
le chantilly;106 e. 57th st.;?;212/751-2931;french;285
?;149 e. 57th st.;new york;212/ 752-0808;asian;286
le gamin;?;new york;212/254-4678;coffee bar;287
le jardin;?;new york;?;french;?
?;168 w. 18th st.;new york;?;italian;?
?;150 w. 46th st.;?;212/869-0900;american;290
le perigord;405 e. 52nd st.;new york;212/755-6244;?;?
?;507 columbus ave.  between 84th and 85th sts.;new york;212/875-1993;american;292
?;?;?;?;french;?
?;?;new york;?;american;?
?;?;?;212/675-6700;american;295
?;?;?;212/941-0479;or 212/941-0772 american;?
mad fish;2182 broadway  between 77th and 78th sts.;?;?;seafood;297
main street;446 columbus ave.  between 81st and 82nd sts.;?;212/873-5025;american;298
mangia e bevi;?;new york;?;?;299
?;?;new york;?;american;?
?;325 e. 14th st.  between 1st and 2nd aves.;new york;212/777-6314;asian;?
?;?;?;212/370-1866;french;?
marquet patisserie;15 e. 12th st.  between 5th ave. and university pl.;new york;212/229-9313;coffee bar;303
?;?;?;212/906-9173;?;?
matthew's;?;new york;212/838-4343;?;305
?;?;new york;?;asian;306
?;?;new york;212/807-1801;coffee bar;307
?;?;new york;?;?;308
montien;1134 1st ave.   between 62nd and 63rd sts.;?;212/421-4433;asian;?
morton's;551 5th ave. at 45th st.;new york;?;?;310
?;104 w. 57th st.  near 6th ave.;?;212/581-8030;?;311
new york kom tang soot bul house;32 w. 32nd st.;new york;?;asian;312
new york noodletown;28 1/2 bowery at bayard st.;?;212/349-0923;asian;313
newsbar;2 w. 19th st.;new york;212/255-3996;coffee bar;314
?;?;?;212/233-0507;american;?
orso;?;new york;?;italian;316
osteria al droge;?;new york;212/944-3643;?;317
otabe;?;new york;212/223-7575;asian;318
?;138 lafayette st.  between canal and howard sts.;new york;212/941-4168;asian;319
?;151 w. 51st. st.;?;212/245-4850;?;?
?;?;new york;212/644-9258;middle eastern;?
parioli romanissimo;24 e. 81st st.;?;212/288-2391;?;322
?;?;?;?;latin american;?
?;301 park ave.  between 49th and 50th sts.;new york;212/872-4895;french;?
pen & pencil;205 e. 45th st.;new york;212/682-8660;american;325
?;109 spring st.  between greene and mercer sts.;?;?;asian;?
persepolis;1423 2nd ave.  between 74th and 75th sts.;new york;212/535-1100;middle eastern;?
?;?;new york;?;?;?
pomaire;371 w. 46th st.  off 9th ave.;new york;212/ 956-3055;latin american;329
?;551 amsterdam ave.  between 86th and 87th sts.;?;212/595-8555;american;330
post house;?;?;212/935-2888;american;?
?;?;new york;212/501-0776;asian;?
?;?;?;212/734-4893;?;?
remi;?;?;212/581-4242;italian;334
republic;37a union sq. w  between 16th and 17th sts.;new york;212/627-7172;asian;?
?;?;new york;212/674-4140;?;?
rosa mexicano;?;?;212/753-7407;?;?
?;148 w. 51st st.;?;212/245-9600;american;338
s.p.q.r;133 mulberry st.  between hester and grand sts.;?;212/925-3120;?;339
?;55 irving pl.;new york;?;italian;340
sammy's roumanian steak house;?;?;212/673-0330;east european;?
san pietro;18 e. 54th st.;new york;212/753-9015;italian;342
sant ambroeus;1000 madison ave.  between 77th and 78th sts.;?;?;coffee bar;?
sarabeth's kitchen;?;new york;212/496-6280;american;344
?;?;new york;212/332-7610;seafood;345
?;3 225 e. 60th st.;new york;212/838-3531;american;346
seventh regiment mess and bar;643 park ave. at 66th st.;?;212/744-4107;american;347
?;58 w. 65th st.;new york;212/873-3700;american;?
shaan;57 w. 48th st.;new york;212/ 977-8400;?;349
?;?;?;212/734-2676;?;?
spring street natural restaurant & bar;62 spring st. at lafayette st.;?;212/966-0290;american;351
stage deli;?;new york;?;delicatessen;352
stingray;428 amsterdam ave.  between 80th and 81st sts.;?;?;?;?
?;?;?;212/334-8088;asian;354
t salon;?;?;?;coffee bar;?
?;?;new york;212/956-6888;asian;356
tapika;?;new york;212/ 397-3737;?;?
teresa's;103 1st ave.  between 6th and 7th sts.;new york;212/228-0604;?;?
?;400 w. 119th st.  between amsterdam and morningside aves.;new york;212/666-9490;?;?
the coffee pot;350 9th ave. at 49th st.;?;?;coffee bar;?
the savannah club;2420 broadway at 89th st.;?;212/496-1066;american;361
trattoria dell'arte;?;new york;212/245-9800;?;?
?;345 e. 83rd st.;?;?;italian;363
?;375 greenwich st.  near franklin st.;new york;212/941-3900;american;364
trois jean;154 e. 79th st.  between lexington and 3rd aves.;?;?;?;?
tse yang;34 e. 51st st.;new york;212/688-5447;asian;366
?;386 3rd ave.  between 27th and 28th sts.;?;212/679-1810;middle eastern;?
?;?;?;?;?;?
veniero's pasticceria;?;?;?;?;369
verbena;?;new york;212/260-5454;american;?
?;?;new york;212/586-7714;?;?
vince & eddie's;70 w. 68th st.;new york;?;american;372
vong;200 e. 54th st.;new york;?;?;373
?;500 e. 30th st.;new york;212/683-3333;american;?
west;?;new york;?;american;?
?;174 1st ave.  between 10th and 11th sts.;new york;?;?;?
zen palate;34 union sq. e at 16th st.;new york;212/614-9291;and 212/614-9345 asian;?
zoe;90 prince st.  between broadway and mercer st.;new york;212/966-6722;american;?
abbey;?;?;404/876-8532;international;?
aleck's barbecue heaven;783 martin luther king jr. dr.;atlanta;?;barbecue;?
?;?;?;?;asian;381
anthonys;3109 piedmont rd.  just south of peachtree rd.;?;?;american;382
atlanta fish market;265 pharr rd.;atlanta;?;american;383
beesley's of buckhead;260 e. paces ferry road;atlanta;404/264-1334;?;384
?;3500 peachtree rd.  phipps plaza;?;?;italian;385
bistango;1100 peachtree st.;atlanta;?;mediterranean;386
cafe renaissance;?;atlanta;770/441--0291;?;387
camille's;?;atlanta;404/872-7203;italian;?
?;?;atlanta;404/365-8100;mediterranean;389
city grill;?;atlanta;404/524-2489;international;?
coco loco;40  buckhead crossing mall on the sidney marcus blvd.;?;?;?;391
colonnade restaurant;1879 cheshire bridge rd.;?;?;southern;392
?;?;?;404/266-1600;continental;393
dante's down the hatch;?;atlanta;404/577-1800;continental;394
fat matt's rib shack;?;?;?;barbecue;?
?;?;atlanta;?;southern;?
?;6359 jimmy carter blvd.  at buford hwy.  norcross;?;?;barbecue;?
?;?;atlanta;404/255-7277;southern;398
hsu's gourmet;?;atlanta;404/659-2788;asian;399
imperial fez;2285 peachtree rd.  peachtree battle condominium;?;?;mediterranean;?
?;3300 peachtree rd.  grand hyatt;?;404/841-0314;asian;401
la grotta at ravinia dunwoody rd.;holiday inn/crowne plaza at ravinia  dunwoody;?;770/395-9925;italian;402
little szechuan;c buford hwy.  northwoods plaza  doraville;atlanta;?;?;?
?;?;?;404/255-5160;barbecue;404
luna si;?;atlanta;?;?;405
mambo restaurante cubano;1402 n. highland ave.;atlanta;404/874-2626;caribbean;?
?;3209 maple dr.;?;?;?;?
mi spia dunwoody rd.;park place  across from perimeter mall  dunwoody;?;770/393-1333;?;408
?;247 buckhead ave.  east village sq.;?;404/842-0334;?;409
palisades;?;?;404/350-6755;?;410
?;555 peachtree st.  at linden ave.;?;?;american;411
pricci;?;?;404/237-2941;italian;412
r.j.'s uptown kitchen & wine bar;?;?;?;american;?
?;?;atlanta;?;barbecue;?
sa tsu ki;?;?;?;?;?
?;?;atlanta;770/449-0033;asian;?
south city kitchen;1144 crescent ave.;?;?;southern;?
?;?;?;404/325-6963;french;418
stringer's fish camp and oyster bar;?;atlanta;770/458-7145;?;?
sundown cafe;2165 cheshire bridge rd.;atlanta;404/321-1118;american;420
taste of new orleans;?;atlanta;404/874-5535;southern;?
?;3393 peachtree rd.;atlanta;?;continental;422
?;?;las vegas;702/252-7737;?;?
?;3645 las vegas blvd. s;?;702/739-4111;?;424
bamboo garden;?;las vegas;702/871-3262;asian;425
