cafe centro;?;new york;?;french;204
?;?;new york;212/924-7653;mediterranean;?
caffe dante;81 macdougal st.  between houston and bleeker sts.;new york;212/982-5275;?;206
?;46 greenwich ave.;?;?;?;?
caffe lure;169 sullivan st.  between houston and bleecker sts.;?;?;?;?
caffe reggio;?;new york;?;?;209
?;385 broome st. at mulberry;new york;?;?;?
caffe vivaldi;?;new york;?;?;?
?;?;new york;?;italian;212
capsouto freres;?;new york;?;?;213
captain's table;?;?;212/697-9538;?;214
?;150 wooster st.  between houston and prince sts.;new york;?;?;215
cendrillon asian grill & marimba bar;?;new york;212/343-9012;?;216
chez jacqueline;?;new york;?;?;217
?;?;?;212/371-2323;?;218
china grill;60 w. 53rd st.;?;212/333-7788;american;219
?;?;new york;?;?;220
coco pazzo;23 e. 74th st.;new york;212/794-0205;?;221
columbus bakery;?;?;?;coffee bar;222
?;1013 3rd ave.  between 60th and 61st sts.;new york;?;?;?
?;522 9th ave. at 39th st.;new york;212/465-1530;?;?
?;?;?;212/343-1212;italian;225
dean & deluca;121 prince st.;new york;?;?;?
?;?;new york;212/941-9024;?;227
?;181 w. 10th st.;?;?;french;?
?;633 3rd ave. at 40th st.;?;212/ 986-8080;seafood;?
?;?;?;?;american;?
?;?;?;212/941-7070;?;231
?;?;?;212/996-1212;?;?
empire korea;?;?;212/725-1333;asian;?
?;?;new york;?;american;?
evergreen cafe;1288 1st ave. at 69th st.;new york;?;asian;?
f. ille ponte ristorante;?;new york;?;?;?
?;?;new york;212/431-0021;french;237
ferrier;?;new york;?;?;238
?;?;new york;212/758-5757;?;239
film center cafe;635 9th ave.  between 44th and 45th sts.;?;212/ 262-2525;?;?
fiorello's roman cafe;1900 broadway  between 63rd and 64th sts.;?;?;?;241
?;522 columbus ave.  between 85th and 86th sts.;?;212/595-3139;?;?
first;?;new york;?;?;?
fishin eddie;?;new york;?;seafood;?
?;348 e. 62nd st.;?;?;?;245
flowers;?;new york;?;american;?
follonico;?;new york;212/691-6359;italian;247
fraunces tavern;?;?;?;?;248
french roast;?;new york;212/533-2233;french;?
?;2340 broadway at 85th st.;?;?;coffee bar;250
?;?;?;?;?;251
?;?;?;212/769-1144;?;?
?;?;new york;212/961-0574;mexican;?
gallagher's;?;new york;?;american;?
?;?;?;?;?;?
girafe;?;new york;212/752-3054;italian;256
global;33 93 2nd ave.  between 5th and 6th sts.;new york;212/477-8427;?;257
?;?;new york;?;asian;?
?;228 thompson st.  between w. 3rd and bleecker sts.;?;212/777-5922;?;?
halcyon;151 w. 54th st.  in the rihga royal hotel;?;?;american;260
hard rock cafe;?;new york;?;?;?
?;1340 1st ave. at 72nd st.;?;212/249-3600;?;?
home;?;new york;212/243-9579;?;?
hudson river club;?;?;212/786-1500;american;264
i trulli;?;new york;?;italian;?
?;125 mulberry st.  between canal and hester sts.;new york;212/226-6060;italian;266
il nido;?;?;?;?;?
?;?;?;?;latin american;268
indochine;430 lafayette st.  between 4th st. and astor pl.;new york;212/505-5111;asian;269
internet cafe;?;new york;212/ 614-0747;coffee bar;?
?;13 w. 46th st.;?;212/730-5848;?;?
jean lafitte;68 w. 58th st.;new york;?;french;?
jewel of india;15 w. 44th st.;?;?;?;?
?;219 e. 44th st.  between 2nd and 3rd aves.;?;?;asian;?
joe allen;326 w. 46th st.;new york;212/581-6464;?;?
judson grill;?;?;212/582-5252;?;?
?;?;?;212/794-4950;french;?
?;1191 1st ave.  between 64th and 65th sts.;new york;?;middle eastern;278
l'auberge du midi;?;?;?;?;?
l'udo;?;new york;212/388-0978;?;?
?;4 w. 49th st.;?;212/247-2993;french;?
lanza restaurant;?;new york;?;italian;282
?;361 w. 46th st.;new york;?;?;283
?;211 w. broadway at franklin st.;new york;212/431-0700;middle eastern;284
le chantilly;?;new york;212/751-2931;french;285
?;149 e. 57th st.;new york;?;?;?
le gamin;?;new york;?;?;?
le jardin;?;?;212/343-9599;?;?
?;?;new york;?;italian;?
le marais;150 w. 46th st.;?;212/869-0900;american;290
?;405 e. 52nd st.;new york;212/755-6244;?;?
le select;507 columbus ave.  between 84th and 85th sts.;?;?;?;?
les halles;411 park ave. s  between 28th and 29th sts.;?;?;?;?
lincoln tavern;?;?;?;american;?
?;?;new york;?;?;295
?;?;?;?;?;?
?;2182 broadway  between 77th and 78th sts.;?;212/787-0202;seafood;297
?;?;?;?;american;298
mangia e bevi;?;?;?;?;299
manhattan cafe;?;new york;?;?;300
manila garden;325 e. 14th st.  between 1st and 2nd aves.;new york;212/777-6314;asian;301
?;342 e. 46th st.  between 1st and 2nd aves.;?;212/370-1866;french;302
?;?;new york;?;coffee bar;303
match;160 mercer st.  between houston and prince sts.;new york;212/906-9173;american;304
?;1030 3rd ave. at 61st st.;new york;?;?;?
mavalli palace;?;?;212/679-5535;?;?
milan cafe and coffee bar;120 w. 23rd st.;new york;?;?;?
?;?;?;212/838-2600;american;?
?;1134 1st ave.   between 62nd and 63rd sts.;?;212/421-4433;?;?
morton's;551 5th ave. at 45th st.;new york;212/972-3315;american;310
motown cafe;?;new york;?;?;311
new york kom tang soot bul house;32 w. 32nd st.;new york;?;asian;312
new york noodletown;?;?;212/349-0923;asian;313
?;2 w. 19th st.;?;?;coffee bar;314
?;?;?;?;american;315
orso;?;new york;212/489-7212;italian;316
?;?;?;?;italian;?
otabe;?;new york;212/223-7575;asian;318
pacifica;?;?;212/941-4168;?;319
palio;?;?;?;italian;?
?;?;?;212/644-9258;?;?
?;?;new york;212/288-2391;?;?
?;250 park ave. s at 20th st.;new york;212/777-6211;latin american;?
peacock alley;301 park ave.  between 49th and 50th sts.;?;?;?;?
pen & pencil;205 e. 45th st.;new york;?;?;325
penang soho;109 spring st.  between greene and mercer sts.;?;212/274-8883;?;?
persepolis;1423 2nd ave.  between 74th and 75th sts.;new york;?;?;327
?;140 w. 57th st.;?;?;?;328
pomaire;371 w. 46th st.  off 9th ave.;?;?;?;329
popover cafe;?;?;?;?;?
post house;?;?;?;american;?
rain;?;?;212/501-0776;asian;?
?;?;new york;212/734-4893;?;333
?;?;?;?;?;?
?;?;new york;212/627-7172;?;335
roettelle a. g;126 e. 7th st.  between 1st ave. and ave. a;new york;212/674-4140;?;336
rosa mexicano;?;?;212/753-7407;?;?
?;?;new york;?;american;?
s.p.q.r;133 mulberry st.  between hester and grand sts.;?;212/925-3120;italian;339
?;?;?;?;italian;?
?;157 chrystie st. at delancey st.;?;?;east european;?
san pietro;?;new york;212/753-9015;italian;342
?;?;?;212/570-2211;?;343
?;?;?;?;?;?
?;?;new york;212/332-7610;?;345
?;3 225 e. 60th st.;?;212/838-3531;?;?
?;?;new york;212/744-4107;american;?
?;?;?;212/873-3700;american;?
?;57 w. 48th st.;?;212/ 977-8400;asian;349
?;1022 madison ave.  near 79th st.;?;?;italian;?
?;?;new york;?;?;?
?;834 7th ave.  between 53rd and 54th sts.;new york;?;?;352
?;428 amsterdam ave.  between 80th and 81st sts.;?;?;seafood;?
sweet'n'tart cafe;?;?;?;asian;354
?;143 mercer st. at prince st.;?;?;coffee bar;?
tang pavillion;65 w. 55th st.;new york;212/956-6888;?;?
?;?;new york;212/ 397-3737;?;?
?;?;?;212/228-0604;?;?
terrace;?;new york;?;continental;?
the coffee pot;?;?;212/265-3566;coffee bar;360
?;2420 broadway at 89th st.;?;?;?;361
?;900 7th ave.  between 56th and 57th sts.;?;?;italian;?
?;345 e. 83rd st.;new york;?;italian;363
?;?;?;212/941-3900;american;364
trois jean;154 e. 79th st.  between lexington and 3rd aves.;new york;212/988-4858;coffee bar;?
tse yang;?;new york;212/688-5447;?;366
turkish kitchen;386 3rd ave.  between 27th and 28th sts.;new york;212/679-1810;middle eastern;367
two two two;222 w. 79th st.;new york;?;american;368
?;?;?;212/674-7264;coffee bar;?
?;?;new york;212/260-5454;?;?
victor's cafe;?;new york;?;latin american;371
vince & eddie's;?;?;?;american;?
?;200 e. 54th st.;new york;212/486-9592;american;?
?;?;?;?;?;?
west;63rd street steakhouse 44 w. 63rd st.;new york;212/246-6363;american;375
xunta;174 1st ave.  between 10th and 11th sts.;new york;212/614-0620;?;?
zen palate;?;new york;212/614-9291;?;377
zoe;90 prince st.  between broadway and mercer st.;new york;212/966-6722;american;?
?;163 ponce de leon ave.;atlanta;404/876-8532;international;379
?;?;atlanta;404/525-2062;barbecue;?
annie's thai castle;3195 roswell rd.;?;404/264-9546;?;?
anthonys;?;?;?;?;?
?;?;atlanta;404/262-3165;?;?
?;260 e. paces ferry road;atlanta;404/264-1334;continental;?
bertolini's;3500 peachtree rd.  phipps plaza;?;404/233-2333;?;?
bistango;1100 peachtree st.;?;?;mediterranean;?
?;?;atlanta;?;american;387
camille's;1186 n. highland ave.;atlanta;?;?;388
?;3300 peachtree rd.  grand hyatt;?;404/365-8100;?;389
?;50 hurt plaza;?;?;international;390
?;40  buckhead crossing mall on the sidney marcus blvd.;?;404/364-0212;?;?
colonnade restaurant;?;atlanta;?;southern;392
?;?;?;?;continental;?
?;?;atlanta;404/577-1800;?;394
fat matt's rib shack;1811 piedmont ave.  near cheshire bridge rd.;atlanta;404/607-1622;?;395
?;923 peachtree st.  at 8th st.;atlanta;404/875-2489;southern;396
holt bros. bar-b-q;6359 jimmy carter blvd.  at buford hwy.  norcross;atlanta;770/242-3984;?;397
horseradish grill;?;atlanta;?;southern;398
hsu's gourmet;?;atlanta;404/659-2788;asian;?
imperial fez;?;?;?;?;400
?;?;atlanta;404/841-0314;asian;?
la grotta at ravinia dunwoody rd.;?;atlanta;770/395-9925;?;402
?;c buford hwy.  northwoods plaza  doraville;atlanta;?;?;403
?;6301 roswell rd.  sandy springs plaza  sandy springs;atlanta;404/255-5160;?;404
luna si;?;?;404/355-5993;continental;405
?;?;atlanta;404/874-2626;caribbean;?
?;?;?;404/237-1313;southern;?
?;?;atlanta;?;italian;?
?;247 buckhead ave.  east village sq.;?;404/842-0334;?;409
palisades;?;atlanta;?;?;?
pleasant peasant;555 peachtree st.  at linden ave.;atlanta;?;?;411
?;500 pharr rd.;?;404/237-2941;italian;?
?;?;?;404/875-7775;american;?
?;?;?;404/233-7644;?;?
sa tsu ki;3043 buford hwy.;?;?;asian;?
sato sushi and thai;6050 peachtree pkwy.  norcross;?;770/449-0033;asian;?
?;1144 crescent ave.;atlanta;?;southern;?
?;2345 cheshire bridge rd.;?;?;french;?
?;3384 shallowford rd.  chamblee;atlanta;770/458-7145;?;?
?;2165 cheshire bridge rd.;atlanta;404/321-1118;?;?
taste of new orleans;?;?;404/874-5535;southern;?
tomtom;3393 peachtree rd.;atlanta;?;?;422
antonio's;3700 w. flamingo;las vegas;702/252-7737;?;423
?;3645 las vegas blvd. s;?;?;buffets;?
bamboo garden;?;?;?;?;?
?;?;las vegas;702/732-1424;italian;?
bertolini's;?;las vegas;?;?;427
binion's coffee shop;128 fremont st.;las vegas;?;?;428
?;?;?;?;continental;429
broiler;?;las vegas;702/432-7777;american;?
?;3555 las vegas blvd. s;las vegas;?;coffee shops/diners;431
?;1350 e. flamingo rd.;?;702/735-8686;american;?
?;3570 las vegas blvd. s;las vegas;?;coffee shops/diners;433
capozzoli's;3333 s. maryland pkwy.;las vegas;?;italian;?
carnival world;?;?;?;?;435
center stage plaza hotel;1 main st.;las vegas;702/386-2512;?;?
?;2880 las vegas blvd. s;las vegas;702/734-0410;?;?
?;?;las vegas;702/731-7888;asian;?
?;2411 w. sahara ave.;?;702/367-2411;buffets;439
?;129 e. fremont st.;las vegas;702/385-7111;buffets;?
golden steer;?;las vegas;702/384-4470;steak houses;?
lillie langtry's;?;las vegas;702/385-7111;asian;442
mandarin court;1510 e. flamingo rd.;las vegas;?;?;443
margarita's mexican cantina;?;?;?;mexican;?
mary's diner;?;las vegas;702/454-8073;?;?
mikado;?;?;702/791-7111;?;446
?;?;?;702/733-2066;?;?
ralph's diner;3000 las vegas blvd. s;?;?;coffee shops/diners;448
the bacchanal;3570 las vegas blvd. s;las vegas;702/731-7525;only in las vegas;?
venetian;?;?;?;italian;450
viva mercado's;?;las vegas;702/871-8826;?;451
?;?;?;?;?;?
?;?;san francisco;?;american;?
acquarello;1722 sacramento st.;?;415/567-5432;italian;454
bardelli's;?;san francisco;?;?;455
betelnut;2030 union st.;san francisco;415/929-8855;?;?
bistro roti;?;san francisco;?;french;?
bix;56 gold st.;?;415/433-6300;?;?
?;?;?;?;?;?
buca giovanni;800 greenwich st.;san francisco;415/776-7766;italian;?
?;3347 fillmore st.;?;415/474-4180;italian;?
cafe marimba;2317 chestnut st.;?;?;?;?
?;?;san francisco;?;?;?
?;?;?;?;?;464
?;?;?;415/863-3516;?;?
chevys;?;san francisco;?;?;?
cypress club;?;san francisco;415/296-8555;american;?
des alpes;?;?;?;french;?
?;161 sutter st.;san francisco;415/362-0404;greek and middle eastern;?
?;?;san francisco;?;?;470
?;market and new montgomery sts.;san francisco;415/546-5011;?;?
gaylord's;?;?;?;?;472
